measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2003-01-01,1051.016,13239.0,13239.0
2003-02-01,1007.655,12692.0,12692.0
2003-03-01,1018.153,12825.0,12825.0
2003-04-01,930.795,11724.0,11724.0
2003-05-01,947.423,11934.0,11934.0
2003-06-01,989.9860000000001,12470.0,12470.0
2003-07-01,1146.161,14437.0,14437.0
2003-08-01,1226.4740000000002,15449.0,15449.0
2003-09-01,1045.875,13174.0,13174.0
2003-10-01,1018.6840000000001,12831.0,12831.0
2003-11-01,1024.289,12902.0,12902.0
2003-12-01,1117.488,14076.0,14076.0
2004-01-01,1181.5,12950.0,12950.0
2004-02-01,1181.5,12950.0,12950.0
2004-03-01,1181.5,12950.0,12950.0
2004-04-01,1181.5,12950.0,12950.0
2004-05-01,1181.5,12950.0,12950.0
2004-06-01,1181.5,12950.0,12950.0
2004-07-01,1181.5,12950.0,12950.0
2004-08-01,1181.5,12950.0,12950.0
2004-09-01,1181.5,12950.0,12950.0
2004-10-01,1181.5,12950.0,12950.0
2004-11-01,1181.5,12950.0,12950.0
2004-12-01,1181.5,12950.0,12950.0
2005-01-01,1821.268,16969.49,16969.49
2005-02-01,1624.7140000000002,15138.12,15138.12
2005-03-01,1855.6480000000001,17289.83,17289.83
2005-04-01,1851.8120000000001,17254.09,17254.09
2005-05-01,2035.798,18968.36,18968.36
2005-06-01,2016.8880000000001,18792.16,18792.16
2005-07-01,2088.379,19458.28,19458.28
2005-08-01,2078.94,19370.34,19370.34
2005-09-01,1958.3480000000002,18246.73,18246.73
2005-10-01,1976.807,18418.72,18418.72
2005-11-01,1990.979,18550.76,18550.76
2005-12-01,1995.419,18592.13,18592.13
2006-01-01,2333.388,21163.0,21163.0
2006-02-01,2156.405,19558.0,19558.0
2006-03-01,2378.66,21574.0,21574.0
2006-04-01,1750.1180000000002,15873.0,15873.0
2006-05-01,2139.668,19406.0,19406.0
2006-06-01,2241.386,20329.0,20329.0
2006-07-01,2326.187,21098.0,21098.0
2006-08-01,2312.1980000000003,20971.0,20971.0
2006-09-01,2211.6730000000002,20059.0,20059.0
2006-10-01,2294.994,20815.0,20815.0
2006-11-01,2317.915,21023.0,21023.0
2006-12-01,2233.409,20257.0,20257.0
2008-01-01,2477.579,23404.0,23404.0
2008-02-01,2713.542,25633.0,25633.0
2008-03-01,2374.3,22429.0,22429.0
2008-04-01,2764.112,26111.0,26111.0
2008-05-01,1909.7230000000002,18040.0,18040.0
2008-06-01,2043.615,19305.0,19305.0
2008-07-01,2413.135,22796.0,22796.0
2008-08-01,1686.232,15929.0,15929.0
2008-09-01,2259.754,21347.0,21347.0
2008-10-01,2271.0950000000003,21454.0,21454.0
2008-11-01,1481.8970000000002,13999.0,13999.0
2008-12-01,1974.016,18648.0,18648.0
2009-01-01,2452.75,22401.0,22401.0
2009-02-01,1918.443,17521.0,17521.0
2009-03-01,2661.746,24309.0,24309.0
2009-04-01,2417.089,22075.0,22075.0
2009-05-01,2326.502,21248.0,21248.0
2009-06-01,2642.455,24133.0,24133.0
2009-07-01,2433.373,22224.0,22224.0
2009-08-01,2229.4190000000003,20361.0,20361.0
2009-09-01,2529.712,23103.0,23103.0
2009-10-01,1002.2610000000001,9154.0,9154.0
2009-11-01,2673.636,24418.0,24418.0
2009-12-01,2227.614,20344.0,20344.0
2010-01-01,2508.527,24888.0,24888.0
2010-02-01,2295.3830000000003,22773.0,22773.0
2010-03-01,2624.233,26035.0,26035.0
2010-04-01,2717.3740000000003,26959.0,26959.0
2010-05-01,2296.2780000000002,22782.0,22782.0
2010-06-01,2651.0930000000003,26302.0,26302.0
2010-07-01,2413.04,23940.0,23940.0
2010-08-01,2703.001,26817.0,26817.0
2010-09-01,2369.589,23509.0,23509.0
2010-10-01,2422.754,24036.0,24036.0
2010-11-01,3012.536,29888.0,29888.0
2010-12-01,2363.192,23446.0,23446.0
2011-01-01,2335.798,23148.0,23148.0
2011-02-01,2463.101,24410.0,24410.0
2011-03-01,2849.638,28240.0,28240.0
2011-04-01,2908.151,28820.0,28820.0
2011-05-01,1975.664,19579.0,19579.0
2011-06-01,2968.38,29417.0,29417.0
2011-07-01,2528.138,25054.0,25054.0
2011-08-01,2812.849,27876.0,27876.0
2011-09-01,2479.987,24577.0,24577.0
2011-10-01,2781.36,27564.0,27564.0
2011-11-01,2760.85,27360.0,27360.0
2011-12-01,2842.084,28165.0,28165.0
2012-01-01,2606.349,31365.0,31365.0
2012-02-01,2591.198,31183.0,31183.0
2012-03-01,2439.9,29362.0,29362.0
2012-04-01,2735.244,32916.0,32916.0
2012-05-01,2977.611,35833.0,35833.0
2012-06-01,2725.891,32804.0,32804.0
2012-07-01,2319.071,27908.0,27908.0
2012-08-01,3084.023,37113.0,37113.0
2012-09-01,2632.749,31683.0,31683.0
2012-10-01,2742.418,33003.0,33003.0
2012-11-01,2818.764,33921.0,33921.0
2012-12-01,2546.782,30648.0,30648.0
2013-01-01,2720.108,29244.0,29244.0
2013-02-01,2290.411,24624.0,24624.0
2013-03-01,2519.024,27082.0,27082.0
2013-04-01,2597.702,27928.0,27928.0
2013-05-01,2733.147,29384.0,29384.0
2013-06-01,2539.692,27304.0,27304.0
2013-07-01,2720.842,29251.0,29251.0
2013-08-01,2668.59,28690.0,28690.0
2013-09-01,2232.189,23998.0,23998.0
2013-10-01,2463.507,26485.0,26485.0
2013-11-01,2383.999,25630.0,25630.0
2013-12-01,2303.789,24768.0,24768.0
2014-01-01,1933.427,22960.0,22960.0
2014-02-01,2268.509,26940.0,26940.0
2014-03-01,2427.051,28822.0,28822.0
2014-04-01,2741.259,32554.0,32554.0
2014-05-01,2385.783,28332.0,28332.0
2014-06-01,2422.715,28771.0,28771.0
2014-07-01,2467.541,29303.0,29303.0
2014-08-01,2353.785,27952.0,27952.0
2014-09-01,2071.153,24596.0,24596.0
2014-10-01,2364.838,28084.0,28084.0
2014-11-01,3529.896,41919.0,41919.0
2014-12-01,2613.043,31031.0,31031.0
2015-01-01,2283.335,23283.0,23283.0
2015-02-01,2106.511,21479.0,21479.0
2015-03-01,2605.746,26570.0,26570.0
2015-04-01,2739.522,27934.0,27934.0
2015-05-01,2587.664,26385.0,26385.0
2015-06-01,2463.217,25116.0,25116.0
2015-07-01,2479.244,25280.0,25280.0
2015-08-01,2509.296,25586.0,25586.0
2015-09-01,2532.624,25824.0,25824.0
2015-10-01,2687.988,27408.0,27408.0
2015-11-01,2187.071,22301.0,22301.0
2015-12-01,2499.782,25489.0,25489.0
2016-01-01,2422.989,26516.0,26516.0
2016-02-01,2509.141,27459.0,27459.0
2016-03-01,3154.288,34519.0,34519.0
2016-04-01,2607.448,28535.0,28535.0
2016-05-01,2939.828,32172.0,32172.0
2016-06-01,2617.465,28645.0,28645.0
2016-07-01,2484.465,27189.0,27189.0
2016-08-01,2764.778,30257.0,30257.0
2016-09-01,2365.589,25888.0,25888.0
2016-10-01,2361.64,25845.0,25845.0
2016-11-01,2525.051,27633.0,27633.0
2016-12-01,2413.318,26410.0,26410.0
2017-01-01,2560.1,29600.0,29600.0
2017-02-01,2359.358,27280.0,27280.0
2017-03-01,2622.337,30320.0,30320.0
2017-04-01,2520.998,29148.0,29148.0
2017-05-01,2488.016,28767.0,28767.0
2017-06-01,2118.387,24493.0,24493.0
2017-07-01,2124.079,24559.0,24559.0
2017-08-01,2034.09,23519.0,23519.0
2017-09-01,2361.102,27300.0,27300.0
2017-10-01,2274.889,26303.0,26303.0
2017-11-01,2355.871,27239.0,27239.0
2017-12-01,2780.773,32152.0,32152.0
2018-01-01,2514.811,27292.0,27292.0
2018-02-01,2179.398,23652.0,23652.0
2018-03-01,2490.334,27027.0,27027.0
2018-04-01,2509.373,27233.0,27233.0
2018-05-01,2399.61,26042.0,26042.0
2018-06-01,1986.432,21558.0,21558.0
2018-07-01,2000.804,21714.0,21714.0
2018-08-01,1972.468,21406.0,21406.0
2018-09-01,2003.556,21744.0,21744.0
2018-10-01,2215.981,24049.0,24049.0
2018-11-01,2167.411,23522.0,23522.0
2018-12-01,1812.822,19674.0,19674.0
2019-01-01,1398.982,14346.0,14346.0
2019-02-01,1140.963,11699.0,11699.0
2019-03-01,1538.62,15777.0,15777.0
2019-04-01,1352.435,13868.0,13868.0
