measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2021-01-01,19.621,251.0,251.0
2021-02-01,19.079,243.0,243.0
2021-03-01,14.87,189.0,189.0
2021-04-01,16.939,215.0,215.0
2021-05-01,19.388,247.0,247.0
2021-06-01,26.391,336.0,336.0
2021-07-01,29.074,370.0,370.0
2021-08-01,29.649,377.0,377.0
2021-09-01,25.054,318.0,318.0
2021-10-01,21.2,269.0,269.0
2021-11-01,17.437,221.0,221.0
2021-12-01,18.298,233.0,233.0
2022-01-01,18.75,265.0,265.0
2022-02-01,16.693,236.0,236.0
2022-03-01,13.293,188.0,188.0
2022-04-01,13.857,196.0,196.0
2022-05-01,20.471,289.0,289.0
2022-06-01,24.919,353.0,353.0
2022-07-01,29.364,415.0,415.0
2022-08-01,29.517,418.0,418.0
2022-09-01,24.881,352.0,352.0
2022-10-01,19.23,272.0,272.0
2022-11-01,18.023,256.0,256.0
2022-12-01,20.002,283.0,283.0
2023-01-01,20.268,287.0,287.0
2023-02-01,19.115,270.0,270.0
2023-03-01,18.865,266.0,266.0
2023-04-01,18.22,258.0,258.0
2023-05-01,26.012,368.0,368.0
2023-06-01,30.049,425.0,425.0
2023-07-01,32.954,466.0,466.0
2023-08-01,36.272,514.0,514.0
2023-09-01,30.557,432.0,432.0
2023-10-01,22.555,319.0,319.0
2023-11-01,20.912,296.0,296.0
2023-12-01,22.221,314.0,314.0
2024-01-01,18.748,266.0,266.0
2024-02-01,12.945,184.0,184.0
2024-03-01,14.69,209.0,209.0
2024-04-01,13.802,196.0,196.0
2024-05-01,18.441,262.0,262.0
2024-06-01,20.804,295.0,295.0
2024-07-01,22.488,319.0,319.0
2024-08-01,25.41,360.0,360.0
2024-09-01,21.083,299.0,299.0
2024-10-01,18.263,259.0,259.0
2024-11-01,14.631,208.0,208.0
2024-12-01,15.695,223.0,223.0
