measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed
2003-01-01,4872.0,66723.0,66723.0
2003-02-01,0.0,0.0,0.0
2003-03-01,1101.0,16617.0,16617.0
2003-04-01,277.0,4669.0,4669.0
2003-05-01,2259.0,35983.0,35983.0
2003-06-01,2466.0,38692.0,38692.0
2003-07-01,4603.0,67901.0,67901.0
2003-08-01,1488.0,21327.0,21327.0
2003-09-01,1754.0,25578.0,25578.0
2003-10-01,1313.0,19360.0,19360.0
2003-11-01,512.0,7882.0,7882.0
2003-12-01,425.0,6409.0,6409.0
2004-01-01,556.547,8455.0,8455.0
2004-02-01,675.515,10263.0,10263.0
2004-03-01,172.538,2621.0,2621.0
2004-04-01,214.09400000000002,3253.0,3253.0
2004-05-01,1105.816,16800.0,16800.0
2004-06-01,3289.808,49980.0,49980.0
2004-07-01,3022.5190000000002,45920.0,45920.0
2004-08-01,2127.719,32325.0,32325.0
2004-09-01,5818.769,88402.0,88402.0
2004-10-01,1774.535,26960.0,26960.0
2004-11-01,218.0,3312.0,3312.0
2004-12-01,1200.14,18233.0,18233.0
2005-01-01,3270.0,46620.4,46620.4
2005-02-01,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0
2005-05-01,3.0,63.8,63.8
2005-06-01,2077.0,32485.8,32485.8
2005-07-01,8690.0,130372.4,130372.4
2005-08-01,12110.0,175792.2,175792.2
2005-09-01,3416.0,49729.2,49729.2
2005-10-01,2715.0,39962.0,39962.0
2005-11-01,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0
2006-01-01,1540.0,19679.0,19679.0
2006-02-01,2268.0,31076.0,31076.0
2006-03-01,0.0,0.0,0.0
