measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,24.589000000000002,290.0,290.0
2001-02-01,21.066000000000003,249.0,249.0
2001-03-01,22.88,270.0,270.0
2001-04-01,20.059,237.0,237.0
2001-05-01,19.671,232.0,232.0
2001-06-01,19.883000000000003,235.0,235.0
2001-07-01,20.904,247.0,247.0
2001-08-01,20.78,245.0,245.0
2001-09-01,24.545,290.0,290.0
2001-10-01,23.568,278.0,278.0
2001-11-01,24.409000000000002,288.0,288.0
2001-12-01,27.646,326.0,326.0
