measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-06-01,-1.83,0.0,0.0,217.948,1928.0,1928.0
2021-07-01,-1.545,0.0,0.0,203.772,1802.0,1802.0
2021-08-01,-1.918,0.0,0.0,196.326,1736.0,1736.0
2021-09-01,-1.965,0.0,0.0,167.597,1482.0,1482.0
2021-10-01,-1.698,0.0,0.0,103.28,913.0,913.0
2021-11-01,-2.069,0.0,0.0,78.264,692.0,692.0
2021-12-01,-1.975,0.0,0.0,58.813,520.0,520.0
2022-01-01,-4.731,0.0,0.0,69.445,237.0,237.0
2022-02-01,-4.326,0.0,0.0,97.806,334.0,334.0
2022-03-01,-4.407,0.0,0.0,133.587,456.0,456.0
2022-04-01,-3.417,0.0,0.0,122.159,417.0,417.0
2022-05-01,-5.215,0.0,0.0,163.787,559.0,559.0
2022-06-01,-5.141,0.0,0.0,209.283,714.0,714.0
2022-07-01,-4.804,0.0,0.0,200.157,683.0,683.0
2022-08-01,-5.128,0.0,0.0,186.766,637.0,637.0
2022-09-01,-4.722,0.0,0.0,166.723,569.0,569.0
2022-10-01,-4.958,0.0,0.0,128.777,439.0,439.0
2022-11-01,-4.613,0.0,0.0,71.706,245.0,245.0
2022-12-01,-4.538,0.0,0.0,41.804,143.0,143.0
2023-01-01,-1.0,0.0,0.0,1.0,3.0,3.0
2023-02-01,-1.0,0.0,0.0,102.0,348.0,348.0
2023-03-01,-2.0,0.0,0.0,122.0,416.0,416.0
2023-04-01,-1.0,0.0,0.0,161.0,549.0,549.0
2023-05-01,-2.0,0.0,0.0,173.0,590.0,590.0
2023-06-01,-1.0,0.0,0.0,184.0,628.0,628.0
2023-07-01,-1.0,0.0,0.0,167.0,570.0,570.0
2023-08-01,-1.0,0.0,0.0,171.0,583.0,583.0
2023-09-01,-1.0,0.0,0.0,139.0,474.0,474.0
2023-10-01,-1.0,0.0,0.0,105.0,358.0,358.0
2023-11-01,-1.0,0.0,0.0,83.0,283.0,283.0
2023-12-01,-1.0,0.0,0.0,53.0,181.0,181.0
2024-01-01,-1.0,0.0,0.0,69.0,235.0,235.0
2024-02-01,-2.0,0.0,0.0,105.0,358.0,358.0
2024-03-01,-1.0,0.0,0.0,131.0,447.0,447.0
2024-04-01,-1.0,0.0,0.0,152.0,519.0,519.0
2024-05-01,-1.0,0.0,0.0,168.0,573.0,573.0
2024-06-01,0.0,0.0,0.0,168.0,573.0,573.0
2024-07-01,0.0,0.0,0.0,183.0,624.0,624.0
2024-08-01,-1.0,0.0,0.0,164.0,560.0,560.0
2024-09-01,0.0,0.0,0.0,164.0,560.0,560.0
2024-10-01,-2.0,0.0,0.0,133.0,454.0,454.0
2024-11-01,-2.0,0.0,0.0,68.0,232.0,232.0
2024-12-01,-1.0,0.0,0.0,53.0,181.0,181.0
