measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2013-01-01,44.168,421.0,421.0
2013-02-01,90.497,863.0,863.0
2013-03-01,154.116,1470.0,1470.0
2013-04-01,162.493,1550.0,1550.0
2013-05-01,182.872,1745.0,1745.0
2013-06-01,233.05,2224.0,2224.0
2013-07-01,219.877,2098.0,2098.0
2013-08-01,295.91,2823.0,2823.0
2013-09-01,287.646,2744.0,2744.0
2013-10-01,254.66,2430.0,2430.0
2013-11-01,253.499,2419.0,2419.0
2013-12-01,264.532,2524.0,2524.0
2014-01-01,57.972,551.0,551.0
2014-02-01,66.117,629.0,629.0
2014-03-01,116.404,1107.0,1107.0
2014-04-01,137.752,1310.0,1310.0
2014-05-01,158.25,1505.0,1505.0
2014-06-01,175.513,1669.0,1669.0
2014-07-01,162.418,1545.0,1545.0
2014-08-01,175.743,1671.0,1671.0
2014-09-01,171.471,1631.0,1631.0
2014-10-01,154.844,1473.0,1473.0
2014-11-01,128.677,1224.0,1224.0
2014-12-01,87.749,834.0,834.0
2015-01-01,79.329,739.0,739.0
2015-02-01,99.979,932.0,932.0
2015-03-01,146.514,1365.0,1365.0
2015-04-01,164.44,1532.0,1532.0
2015-05-01,165.288,1540.0,1540.0
2015-06-01,170.302,1587.0,1587.0
2015-07-01,176.253,1643.0,1643.0
2015-08-01,178.395,1662.0,1662.0
2015-09-01,147.225,1372.0,1372.0
2015-10-01,124.026,1156.0,1156.0
2015-11-01,114.894,1071.0,1071.0
2015-12-01,94.575,881.0,881.0
2016-01-01,49.572,458.0,458.0
2016-02-01,82.739,764.0,764.0
2016-03-01,91.327,843.0,843.0
2016-04-01,106.39,982.0,982.0
2016-05-01,132.248,1221.0,1221.0
2016-06-01,126.841,1171.0,1171.0
2016-07-01,148.073,1367.0,1367.0
2016-08-01,146.023,1348.0,1348.0
2016-09-01,128.835,1189.0,1189.0
2016-10-01,108.607,1003.0,1003.0
2016-11-01,93.298,861.0,861.0
2016-12-01,68.047,628.0,628.0
2017-01-01,56.635,522.0,522.0
2017-02-01,63.259,583.0,583.0
2017-03-01,117.962,1087.0,1087.0
2017-04-01,124.282,1145.0,1145.0
2017-05-01,156.263,1440.0,1440.0
2017-06-01,169.344,1560.0,1560.0
2017-07-01,154.359,1422.0,1422.0
2017-08-01,142.651,1314.0,1314.0
2017-09-01,133.206,1227.0,1227.0
2017-10-01,122.714,1131.0,1131.0
2017-11-01,75.408,695.0,695.0
2017-12-01,71.917,663.0,663.0
2018-01-01,64.514,587.0,587.0
2018-02-01,90.812,827.0,827.0
2018-03-01,103.838,945.0,945.0
2018-04-01,129.81,1182.0,1182.0
2018-05-01,156.471,1425.0,1425.0
2018-06-01,168.587,1535.0,1535.0
2018-07-01,145.722,1327.0,1327.0
2018-08-01,146.736,1336.0,1336.0
2018-09-01,138.906,1265.0,1265.0
2018-10-01,109.44,996.0,996.0
2018-11-01,75.277,685.0,685.0
2018-12-01,59.887,545.0,545.0
2019-01-01,50.443,449.0,449.0
2019-02-01,58.858,524.0,524.0
2019-03-01,89.405,796.0,796.0
2019-04-01,103.985,926.0,926.0
2019-05-01,108.265,964.0,964.0
