measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,2723.0,44763.0,44763.0,0.0,0.0,0.0
2001-02-01,818.0,12236.0,12236.0,0.0,0.0,0.0
2001-03-01,443.0,6497.0,6497.0,0.0,0.0,0.0
2001-04-01,281.0,4472.0,4472.0,0.0,0.0,0.0
2001-05-01,88.0,1378.0,1378.0,240.0,4358.0,4358.0
2001-06-01,2.0,111.0,111.0,1063.0,18541.0,18541.0
2001-07-01,1.0,18.0,18.0,38.0,903.0,903.0
2001-08-01,3.0,35.0,35.0,2972.0,52476.0,52476.0
2001-09-01,0.0,0.0,0.0,14.0,492.0,492.0
2001-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2001-11-01,20.0,245.0,245.0,8.0,203.0,203.0
2001-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-01,414.0,6096.0,6096.0,0.0,0.0,0.0
2002-02-01,135.0,2013.0,2013.0,0.0,0.0,0.0
2002-03-01,346.0,5133.0,5133.0,0.0,0.0,0.0
2002-04-01,69.0,1079.0,1079.0,415.0,5534.0,5534.0
2002-05-01,0.0,0.0,0.0,812.0,14423.0,14423.0
2002-06-01,0.0,0.0,0.0,970.0,17668.0,17668.0
2002-07-01,0.0,0.0,0.0,695.0,10620.0,10620.0
2002-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-09-01,0.0,0.0,0.0,59.0,1037.0,1037.0
2002-10-01,141.0,2175.0,2175.0,85.0,1491.0,1491.0
2002-11-01,71.0,1038.0,1038.0,62.0,1118.0,1118.0
2002-12-01,407.0,6154.0,6154.0,0.0,0.0,0.0
2003-01-01,928.0,13386.0,13386.0,0.0,0.0,0.0
2003-02-01,212.0,3207.0,3207.0,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0,64.0,1130.0,1130.0
2003-06-01,66.0,1137.0,1137.0,0.0,0.0,0.0
2003-07-01,47.0,795.0,795.0,0.0,0.0,0.0
2003-08-01,13.0,365.0,365.0,0.0,0.0,0.0
2003-09-01,20.0,522.0,522.0,0.0,0.0,0.0
2003-10-01,73.0,1154.0,1154.0,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,28.0,580.0,580.0,0.0,0.0,0.0
2004-01-01,90.735,1352.0,1352.0,35.981,666.0,666.0
2004-02-01,26.031000000000002,388.0,388.0,4.632000000000001,86.0,86.0
2004-03-01,84.61800000000001,1261.0,1261.0,17.47,324.0,324.0
2004-04-01,0.059000000000000004,1.0,1.0,16.043,297.0,297.0
2004-05-01,67.599,1008.0,1008.0,213.93200000000002,3962.0,3962.0
2004-06-01,11.597000000000001,173.0,173.0,88.699,1643.0,1643.0
2004-07-01,0.748,11.0,11.0,181.90900000000002,3369.0,3369.0
2004-08-01,2.362,35.0,35.0,99.86,1849.0,1849.0
2004-09-01,0.059000000000000004,1.0,1.0,94.122,1743.0,1743.0
2004-10-01,1.437,21.0,21.0,27.071,501.0,501.0
2004-11-01,0.17,3.0,3.0,33.798,626.0,626.0
2004-12-01,37.584,560.0,560.0,55.482,1027.0,1027.0
2005-01-01,449.0,6896.2,6896.2,176.0,5084.18,5084.18
2005-02-01,1.0,17.4,17.4,9.0,321.57,321.57
2005-03-01,11.0,278.4,278.4,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0,1.0,57.85,57.85
2005-05-01,0.0,0.0,0.0,105.0,1964.26,1964.26
2005-06-01,0.0,0.0,0.0,54.0,1085.72,1085.72
2005-07-01,0.0,0.0,0.0,301.0,5783.74,5783.74
2005-08-01,219.0,3562.5,3562.5,29.0,660.73,660.73
2005-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-01,0.0,0.0,0.0,51.0,877.96,877.96
2005-11-01,0.0,0.0,0.0,148.0,2545.61,2545.61
2005-12-01,136.0,2279.4,2279.4,130.0,2164.23,2164.23
2006-01-01,0.0,6.0,6.0,145.0,2517.0,2517.0
2006-02-01,0.0,0.0,0.0,99.0,1662.0,1662.0
2006-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0,164.0,3411.0,3411.0
2006-06-01,0.0,0.0,0.0,290.0,4981.0,4981.0
2006-07-01,0.0,0.0,0.0,182.0,3174.0,3174.0
2006-08-01,0.0,0.0,0.0,1604.0,27919.0,27919.0
2006-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-01,87.0,818.0,818.0,344.0,6828.0,6828.0
2007-01-01,11.0,157.0,157.0,0.0,0.0,0.0
2007-02-01,442.085,5974.0,5974.0,6.915,93.0,93.0
2007-03-01,0.0,0.0,0.0,3.0,455.0,455.0
2007-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-01,1.025,17.0,17.0,157.975,2681.0,2681.0
2007-06-01,0.0,0.0,0.0,851.0,14268.0,14268.0
2007-07-01,0.0,0.0,0.0,1568.0,25749.0,25749.0
2007-08-01,0.0,0.0,0.0,7507.0,122340.0,122340.0
2007-09-01,0.0,0.0,0.0,184.0,3138.0,3138.0
