measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2003-01-01,2.0,20.48,20.48
2003-02-01,224.0,2293.98,2293.98
2003-03-01,1117.0,11439.2,11439.2
2003-04-01,1766.0,18085.61,18085.61
2003-05-01,3576.0,36621.82,36621.82
2003-06-01,6861.0,70263.5,70263.5
2003-07-01,4553.0,46627.27,46627.27
2003-08-01,5109.0,52321.27,52321.27
2003-09-01,3913.0,40073.03,40073.03
2003-10-01,2353.0,24097.07,24097.07
2003-11-01,354.0,3625.31,3625.31
2003-12-01,291.0,2980.13,2980.13
2004-01-01,107.0,1072.35,1072.35
2004-02-01,587.0,5882.91,5882.91
2004-03-01,1738.0,17418.24,17418.24
2004-04-01,3425.0,34325.35,34325.35
2004-05-01,7217.0,72328.77,72328.77
2004-06-01,8099.0,81168.18,81168.18
2004-07-01,7366.0,73822.05,73822.05
2004-08-01,6560.0,65744.32,65744.32
2004-09-01,3432.0,34395.5,34395.5
2004-10-01,1826.0,18300.17,18300.17
2004-11-01,506.0,5071.13,5071.13
2004-12-01,331.0,3317.28,3317.28
2005-01-01,259.0,2589.74,2589.74
2005-02-01,270.0,2699.73,2699.73
2005-03-01,954.0,9539.05,9539.05
2005-04-01,2549.0,25487.45,25487.45
2005-05-01,3675.0,36746.33,36746.33
2005-06-01,5438.0,54374.56,54374.56
2005-07-01,5293.0,52924.71,52924.71
2005-08-01,3678.0,36776.32,36776.32
2005-09-01,3700.0,36996.3,36996.3
2005-10-01,1813.0,18128.19,18128.19
2005-11-01,1015.0,10148.99,10148.99
2005-12-01,266.0,2659.73,2659.73
2006-01-01,303.0,3005.0,3005.0
2006-02-01,471.0,4672.0,4672.0
2006-03-01,1059.0,10504.0,10504.0
2006-04-01,1791.0,17765.0,17765.0
2006-05-01,3921.0,38892.0,38892.0
2006-06-01,5025.0,49843.0,49843.0
2006-07-01,4091.0,40579.0,40579.0
2006-08-01,4633.0,45955.0,45955.0
2006-09-01,2779.0,27565.0,27565.0
2006-10-01,1182.0,11724.0,11724.0
2006-11-01,454.0,4503.0,4503.0
2006-12-01,455.0,4513.0,4513.0
2007-01-01,674.0,6662.0,6662.0
2007-02-01,449.0,4438.0,4438.0
2007-03-01,1920.0,18977.0,18977.0
2007-04-01,3408.0,33685.0,33685.0
2007-05-01,4688.0,46336.0,46336.0
2007-06-01,5232.0,51713.0,51713.0
2007-07-01,5462.0,53986.0,53986.0
2007-08-01,4048.0,40010.0,40010.0
2007-09-01,2720.0,26884.0,26884.0
2007-10-01,992.0,9805.0,9805.0
2007-11-01,336.0,3321.0,3321.0
2007-12-01,16.0,158.0,158.0
2008-01-01,645.442,6360.0,6360.0
2008-02-01,625.073,6159.0,6159.0
2008-03-01,1071.963,10563.0,10563.0
2008-04-01,1282.143,12634.0,12634.0
2008-05-01,1644.2640000000001,16203.0,16203.0
2008-06-01,1571.065,15481.0,15481.0
2008-07-01,1666.688,16424.0,16424.0
2008-08-01,1542.452,15199.0,15199.0
2008-09-01,966.33,9522.0,9522.0
2008-10-01,708.957,6986.0,6986.0
2008-11-01,530.315,5226.0,5226.0
2008-12-01,573.308,5649.0,5649.0
2009-01-01,294.961,2879.0,2879.0
2009-02-01,481.00800000000004,4695.0,4695.0
2009-03-01,870.614,8497.0,8497.0
2009-04-01,1182.13,11538.0,11538.0
2009-05-01,1374.114,13411.0,13411.0
2009-06-01,1664.8970000000002,16249.0,16249.0
2009-07-01,1719.44,16782.0,16782.0
2009-08-01,1326.42,12946.0,12946.0
2009-09-01,937.931,9154.0,9154.0
2009-10-01,795.403,7763.0,7763.0
2009-11-01,461.54900000000004,4505.0,4505.0
2009-12-01,334.533,3265.0,3265.0
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0
