measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,-49.0,0.0,0.0,,,
2003-02-01,-39.0,0.0,0.0,,,
2003-03-01,-17.0,0.0,0.0,,,
2003-04-01,-21.0,0.0,0.0,,,
2003-05-01,-26.0,0.0,0.0,,,
2003-06-01,172.0,2192.0,2192.0,,,
2003-07-01,460.0,4895.0,4895.0,,,
2003-08-01,147.0,1682.0,1682.0,,,
2003-09-01,-21.0,0.0,0.0,,,
2003-10-01,-50.0,0.0,0.0,,,
2003-11-01,52.0,922.0,922.0,,,
2003-12-01,150.0,2158.0,2158.0,,,
2004-01-01,22.842000000000002,370.0,370.0,,,
2004-02-01,11.459000000000001,186.0,186.0,,,
2004-03-01,127.691,2070.0,2070.0,,,
2004-04-01,181.286,2939.0,2939.0,,,
2004-05-01,317.40700000000004,5146.0,5146.0,,,
2004-06-01,101.72800000000001,1649.0,1649.0,,,
2004-07-01,110.77,1796.0,1796.0,,,
2004-08-01,318.983,5171.0,5171.0,,,
2004-09-01,83.337,1351.0,1351.0,,,
2004-10-01,122.382,1984.0,1984.0,,,
2004-11-01,22.139,359.0,359.0,,,
2004-12-01,12.974,210.0,210.0,,,
2005-01-01,-43.648,728.71,728.71,,,
2005-02-01,-14.996,250.36,250.36,,,
2005-03-01,-16.621000000000002,277.5,277.5,,,
2005-04-01,-20.133000000000003,336.12,336.12,,,
2005-05-01,-18.698,312.17,312.17,,,
2005-06-01,-24.269000000000002,405.17,405.17,,,
2005-07-01,-24.703000000000003,412.41,412.41,,,
2005-08-01,-29.02,484.49,484.49,,,
2005-09-01,-18.997,317.15,317.15,,,
2005-10-01,-21.096,352.2,352.2,,,
2005-11-01,-16.959,283.14,283.14,,,
2005-12-01,-35.86,598.69,598.69,,,
2006-01-01,-38.195,401.0,401.0,,,
2006-02-01,-19.986,210.0,210.0,,,
2006-03-01,-16.789,176.0,176.0,,,
2006-04-01,-32.16,338.0,338.0,,,
2006-05-01,-30.061,316.0,316.0,,,
2006-06-01,-27.324,287.0,287.0,,,
2006-07-01,-39.579,416.0,416.0,,,
2006-08-01,-38.391000000000005,403.0,403.0,,,
2006-09-01,-17.638,185.0,185.0,,,
2006-10-01,-18.631,196.0,196.0,,,
2006-11-01,-21.938000000000002,231.0,231.0,,,
2006-12-01,-24.308,255.0,255.0,,,
2007-01-01,-37.849000000000004,166.0,166.0,0.0,0.0,0.0
2007-02-01,-84.07300000000001,366.0,366.0,0.0,0.0,0.0
2007-03-01,-22.776,97.0,97.0,0.0,0.0,0.0
2007-04-01,-22.076,97.0,97.0,0.0,0.0,0.0
2007-05-01,-24.798000000000002,109.0,109.0,0.0,0.0,0.0
2007-06-01,-70.43,308.0,308.0,0.0,0.0,0.0
2007-07-01,-43.819,188.0,188.0,0.0,0.0,0.0
2007-08-01,-34.074000000000005,149.0,149.0,0.0,0.0,0.0
2007-09-01,-24.161,103.0,103.0,0.0,0.0,0.0
2007-10-01,-39.416000000000004,171.0,171.0,0.0,0.0,0.0
2007-11-01,-23.445,103.0,103.0,0.0,0.0,0.0
2007-12-01,-29.083000000000002,126.0,126.0,0.0,0.0,0.0
2008-01-01,-60.283,103.0,103.0,0.0,0.0,0.0
2008-02-01,-54.315000000000005,97.0,97.0,0.0,0.0,0.0
2008-03-01,-65.328,114.0,114.0,0.0,0.0,0.0
2008-04-01,-40.621,69.0,69.0,0.0,0.0,0.0
2008-05-01,-29.707,51.0,51.0,0.0,0.0,0.0
2008-06-01,-103.14,183.0,183.0,0.0,0.0,0.0
2008-07-01,-29.886000000000003,51.0,51.0,0.0,0.0,0.0
2008-08-01,-28.993000000000002,51.0,51.0,0.0,0.0,0.0
2008-09-01,-61.274,109.0,109.0,0.0,0.0,0.0
2008-10-01,-29.224,51.0,51.0,0.0,0.0,0.0
2008-11-01,-18.688000000000002,34.0,34.0,0.0,0.0,0.0
2008-12-01,-33.541000000000004,57.0,57.0,0.0,0.0,0.0
2009-01-01,-27.728,40.0,40.0,0.0,0.0,0.0
2009-02-01,-33.708,51.0,51.0,0.0,0.0,0.0
2009-03-01,-37.758,57.0,57.0,0.0,0.0,0.0
2009-04-01,-34.444,51.0,51.0,0.0,0.0,0.0
2009-05-01,-92.19800000000001,143.0,143.0,0.0,0.0,0.0
2009-06-01,-35.626000000000005,57.0,57.0,0.0,0.0,0.0
2009-07-01,-46.892,74.0,74.0,0.0,0.0,0.0
2009-08-01,-65.476,103.0,103.0,0.0,0.0,0.0
2009-09-01,-31.296000000000003,51.0,51.0,0.0,0.0,0.0
2009-10-01,-57.034000000000006,91.0,91.0,0.0,0.0,0.0
2009-11-01,-46.255,74.0,74.0,0.0,0.0,0.0
2009-12-01,-53.585,86.0,86.0,0.0,0.0,0.0
2010-01-01,-66.25800000000001,274.0,274.0,0.0,0.0,0.0
2010-02-01,-15.799000000000001,63.0,63.0,0.0,0.0,0.0
2010-03-01,-21.073,86.0,86.0,0.0,0.0,0.0
2010-04-01,-36.448,149.0,149.0,0.0,0.0,0.0
2010-05-01,-70.783,291.0,291.0,0.0,0.0,0.0
2010-06-01,-46.931000000000004,194.0,194.0,0.0,0.0,0.0
2010-07-01,-29.853,120.0,120.0,0.0,0.0,0.0
2010-08-01,-32.489000000000004,131.0,131.0,0.0,0.0,0.0
2010-09-01,-27.766000000000002,114.0,114.0,0.0,0.0,0.0
