measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-12-01,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,159.0,543.0,543.0
2023-04-01,188.0,641.0,641.0
2023-05-01,0.0,0.0,0.0
2023-06-01,233.0,795.0,795.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,159.0,543.0,543.0
2023-10-01,121.0,413.0,413.0
2023-11-01,97.0,331.0,331.0
2023-12-01,60.0,205.0,205.0
2024-01-01,46.0,157.0,157.0
2024-02-01,101.0,345.0,345.0
2024-03-01,158.0,539.0,539.0
2024-04-01,173.0,590.0,590.0
2024-05-01,210.0,717.0,717.0
2024-06-01,172.0,587.0,587.0
2024-07-01,218.0,744.0,744.0
2024-08-01,186.0,635.0,635.0
2024-09-01,209.0,713.0,713.0
2024-10-01,150.0,512.0,512.0
2024-11-01,73.0,249.0,249.0
2024-12-01,49.0,167.0,167.0
