measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2014-12-01,0.0,0.0,0.0
2015-01-01,512.199,4773.0,4773.0
2015-02-01,420.05,3914.0,3914.0
2015-03-01,764.693,7126.0,7126.0
2015-04-01,869.187,8100.0,8100.0
2015-05-01,1200.958,11192.0,11192.0
2015-06-01,1119.431,10432.0,10432.0
2015-07-01,1199.375,11177.0,11177.0
2015-08-01,1069.312,9965.0,9965.0
2015-09-01,730.753,6810.0,6810.0
2015-10-01,656.507,6118.0,6118.0
2015-11-01,483.218,4503.0,4503.0
2015-12-01,724.317,6750.0,6750.0
2016-01-01,506.622,4677.0,4677.0
2016-02-01,521.407,4814.0,4814.0
2016-03-01,1028.182,9492.0,9492.0
2016-04-01,864.38,7980.0,7980.0
2016-05-01,758.699,7004.0,7004.0
2016-06-01,897.003,8281.0,8281.0
2016-07-01,929.728,8583.0,8583.0
2016-08-01,1223.181,11292.0,11292.0
2016-09-01,877.689,8103.0,8103.0
2016-10-01,675.361,6235.0,6235.0
2016-11-01,481.328,4444.0,4444.0
2016-12-01,778.42,7186.0,7186.0
2017-01-01,612.457,5643.0,5643.0
2017-02-01,747.677,6888.0,6888.0
2017-03-01,920.467,8480.0,8480.0
2017-04-01,1002.6,9237.0,9237.0
2017-05-01,1096.049,10098.0,10098.0
2017-06-01,937.449,8637.0,8637.0
2017-07-01,1046.154,9638.0,9638.0
2017-08-01,944.464,8701.0,8701.0
2017-09-01,906.981,8356.0,8356.0
2017-10-01,789.779,7276.0,7276.0
2017-11-01,697.59,6427.0,6427.0
2017-12-01,570.333,5254.0,5254.0
2018-01-01,615.07,5600.0,5600.0
2018-02-01,539.118,4908.0,4908.0
2018-03-01,778.796,7090.0,7090.0
2018-04-01,956.286,8706.0,8706.0
2018-05-01,949.914,8648.0,8648.0
2018-06-01,1021.913,9303.0,9303.0
2018-07-01,964.891,8784.0,8784.0
2018-08-01,985.242,8970.0,8970.0
2018-09-01,652.294,5938.0,5938.0
2018-10-01,702.306,6394.0,6394.0
2018-11-01,509.31,4637.0,4637.0
2018-12-01,420.86,3832.0,3832.0
2019-01-01,501.691,4468.0,4468.0
2019-02-01,483.517,4306.0,4306.0
2019-03-01,801.141,7134.0,7134.0
2019-04-01,823.283,7331.0,7331.0
2019-05-01,935.307,8329.0,8329.0
2019-06-01,906.413,8072.0,8072.0
2019-07-01,1007.67,8973.0,8973.0
2019-08-01,897.343,7991.0,7991.0
2019-09-01,818.31,7287.0,7287.0
2019-10-01,648.861,5778.0,5778.0
2019-11-01,558.796,4976.0,4976.0
2019-12-01,495.668,4414.0,4414.0
2020-01-01,519.509,4555.0,4555.0
2020-02-01,533.9,4681.0,4681.0
2020-03-01,682.911,5987.0,5987.0
2020-04-01,927.571,8132.0,8132.0
2020-05-01,928.309,8138.0,8138.0
2020-06-01,903.129,7918.0,7918.0
2020-07-01,1010.218,8857.0,8857.0
2020-08-01,811.164,7111.0,7111.0
2020-09-01,686.989,6023.0,6023.0
2020-10-01,696.487,6106.0,6106.0
2020-11-01,582.516,5107.0,5107.0
2020-12-01,492.297,4316.0,4316.0
2021-01-01,475.236,4203.0,4203.0
2021-02-01,464.241,4106.0,4106.0
2021-03-01,761.581,6735.0,6735.0
2021-04-01,1023.356,9051.0,9051.0
2021-05-01,1031.29,9121.0,9121.0
2021-06-01,950.029,8402.0,8402.0
2021-07-01,1026.513,9078.0,9078.0
2021-08-01,935.587,8274.0,8274.0
2021-09-01,875.179,7740.0,7740.0
2021-10-01,718.574,6355.0,6355.0
2021-11-01,675.751,5976.0,5976.0
2021-12-01,493.663,4366.0,4366.0
2022-01-01,540.061,1843.0,1843.0
2022-02-01,602.622,2056.0,2056.0
2022-03-01,785.771,2681.0,2681.0
2022-04-01,1019.971,3480.0,3480.0
2022-05-01,966.811,3299.0,3299.0
2022-06-01,1021.743,3486.0,3486.0
2022-07-01,909.66,3104.0,3104.0
2022-08-01,884.884,3019.0,3019.0
2022-09-01,828.457,2827.0,2827.0
2022-10-01,694.621,2370.0,2370.0
2022-11-01,542.452,1851.0,1851.0
2022-12-01,424.947,1450.0,1450.0
2023-01-01,527.0,1798.0,1798.0
2023-02-01,571.0,1948.0,1948.0
2023-03-01,774.0,2641.0,2641.0
2023-04-01,852.0,2907.0,2907.0
2023-05-01,890.0,3037.0,3037.0
2023-06-01,881.0,3006.0,3006.0
2023-07-01,937.0,3197.0,3197.0
2023-08-01,914.0,3119.0,3119.0
2023-09-01,837.0,2856.0,2856.0
2023-10-01,833.0,2842.0,2842.0
2023-11-01,614.0,2095.0,2095.0
2023-12-01,560.0,1911.0,1911.0
2024-01-01,607.0,2071.0,2071.0
2024-02-01,664.0,2266.0,2266.0
2024-03-01,789.0,2692.0,2692.0
2024-04-01,866.0,2955.0,2955.0
2024-05-01,861.0,2938.0,2938.0
2024-06-01,929.0,3170.0,3170.0
2024-07-01,884.0,3016.0,3016.0
2024-08-01,910.0,3105.0,3105.0
2024-09-01,680.0,2320.0,2320.0
2024-10-01,859.0,2931.0,2931.0
2024-11-01,595.0,2030.0,2030.0
2024-12-01,561.0,1914.0,1914.0
