measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-06-01,-0.276,0.0,0.0,249.507,2207.0,2207.0
2021-07-01,-0.292,0.0,0.0,196.346,1736.0,1736.0
2021-08-01,-0.28,0.0,0.0,197.916,1750.0,1750.0
2021-09-01,-0.276,0.0,0.0,183.934,1627.0,1627.0
2021-10-01,-0.295,0.0,0.0,135.932,1202.0,1202.0
2021-11-01,-0.273,0.0,0.0,134.436,1189.0,1189.0
2021-12-01,-0.308,0.0,0.0,71.929,636.0,636.0
2022-01-01,-2.034,0.0,0.0,356.301,1216.0,1216.0
2022-02-01,-1.687,0.0,0.0,234.478,800.0,800.0
2022-03-01,-1.745,0.0,0.0,349.943,1194.0,1194.0
2022-04-01,-2.089,0.0,0.0,427.561,1459.0,1459.0
2022-05-01,-2.089,0.0,0.0,481.227,1642.0,1642.0
2022-06-01,-2.123,0.0,0.0,484.036,1652.0,1652.0
2022-07-01,-2.033,0.0,0.0,534.303,1823.0,1823.0
2022-08-01,-1.992,0.0,0.0,471.322,1608.0,1608.0
2022-09-01,-2.03,0.0,0.0,390.748,1333.0,1333.0
2022-10-01,-2.094,0.0,0.0,309.73,1057.0,1057.0
2022-11-01,-2.02,0.0,0.0,255.472,872.0,872.0
2022-12-01,-2.064,0.0,0.0,165.879,566.0,566.0
2023-01-01,2.0,0.0,0.0,170.0,580.0,580.0
2023-02-01,-1.0,0.0,0.0,248.0,846.0,846.0
2023-03-01,2.0,0.0,0.0,373.0,1273.0,1273.0
2023-04-01,1.0,0.0,0.0,472.0,1610.0,1610.0
2023-05-01,0.0,0.0,0.0,683.0,2330.0,2330.0
2023-06-01,2.0,0.0,0.0,482.0,1645.0,1645.0
2023-07-01,8.0,0.0,0.0,475.0,1621.0,1621.0
2023-08-01,2.0,0.0,0.0,464.0,1583.0,1583.0
2023-09-01,0.0,0.0,0.0,355.0,1211.0,1211.0
2023-10-01,2.0,0.0,0.0,313.0,1068.0,1068.0
2023-11-01,3.0,0.0,0.0,228.0,778.0,778.0
2023-12-01,1.0,0.0,0.0,124.0,423.0,423.0
2024-01-01,-2.0,0.0,0.0,86.0,293.0,293.0
2024-02-01,-4.0,0.0,0.0,183.0,624.0,624.0
2024-03-01,-1.0,0.0,0.0,415.0,1416.0,1416.0
2024-04-01,-1.0,0.0,0.0,474.0,1617.0,1617.0
2024-05-01,-2.0,0.0,0.0,487.0,1662.0,1662.0
2024-06-01,-2.0,0.0,0.0,522.0,1781.0,1781.0
2024-07-01,-3.0,0.0,0.0,524.0,1788.0,1788.0
2024-08-01,-3.0,0.0,0.0,504.0,1720.0,1720.0
2024-09-01,-5.0,0.0,0.0,458.0,1563.0,1563.0
2024-10-01,-1.0,0.0,0.0,434.0,1481.0,1481.0
2024-11-01,-1.0,0.0,0.0,343.0,1170.0,1170.0
2024-12-01,-1.0,0.0,0.0,200.0,682.0,682.0
