measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0
2003-03-01,25.0,265.0,265.0
2003-04-01,-9.0,0.0,0.0
2003-05-01,275.0,2521.0,2521.0
2003-06-01,0.0,0.0,0.0
2003-07-01,327.0,3401.0,3401.0
2003-08-01,372.0,5124.0,5124.0
2003-09-01,0.0,0.0,0.0
2003-10-01,270.0,5124.0,5124.0
2003-11-01,107.0,1462.0,1462.0
2003-12-01,24.0,512.0,512.0
