measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2017-03-01,4280.5,39436.0,39436.0
2017-04-01,4509.839,41549.0,41549.0
2017-05-01,5670.357,52241.0,52241.0
2017-06-01,6145.01,56614.0,56614.0
2017-07-01,5601.245,51604.0,51604.0
2017-08-01,5176.421,47690.0,47690.0
2017-09-01,4833.673,44533.0,44533.0
2017-10-01,4452.937,41025.0,41025.0
2017-11-01,2736.347,25210.0,25210.0
2017-12-01,2609.671,24043.0,24043.0
2018-01-01,2494.997,22714.0,22714.0
2018-02-01,3512.077,31974.0,31974.0
2018-03-01,4015.84,36560.0,36560.0
2018-04-01,5020.301,45705.0,45705.0
2018-05-01,6051.373,55092.0,55092.0
2018-06-01,6519.957,59358.0,59358.0
2018-07-01,5635.654,51307.0,51307.0
2018-08-01,5674.883,51664.0,51664.0
2018-09-01,5372.074,48907.0,48907.0
2018-10-01,4232.491,38533.0,38533.0
2018-11-01,2911.288,26504.0,26504.0
2018-12-01,2316.065,21085.0,21085.0
2019-01-01,2335.588,20798.0,20798.0
2019-02-01,2725.226,24268.0,24268.0
2019-03-01,4139.654,36864.0,36864.0
2019-04-01,4814.701,42875.0,42875.0
2019-05-01,5012.882,44640.0,44640.0
2019-06-01,6060.275,53967.0,53967.0
2019-07-01,5980.733,53258.0,53258.0
2019-08-01,5857.408,52160.0,52160.0
2019-09-01,4790.13,42656.0,42656.0
2019-10-01,4401.336,39194.0,39194.0
2019-11-01,2814.804,25066.0,25066.0
2019-12-01,1814.263,16156.0,16156.0
2020-01-01,2593.493,22737.0,22737.0
2020-02-01,3515.608,30821.0,30821.0
2020-03-01,3440.235,30161.0,30161.0
2020-04-01,4335.664,38011.0,38011.0
2020-05-01,5674.299,49747.0,49747.0
2020-06-01,5650.469,49538.0,49538.0
2020-07-01,6382.299,55954.0,55954.0
2020-08-01,5287.558,46356.0,46356.0
2020-09-01,4151.777,36399.0,36399.0
2020-10-01,3837.6,33644.0,33644.0
2020-11-01,3033.905,26598.0,26598.0
2020-12-01,2402.093,21059.0,21059.0
2021-01-01,2657.971,23507.0,23507.0
2021-02-01,3481.871,30794.0,30794.0
2021-03-01,4495.7,39760.0,39760.0
2021-04-01,5627.44,49769.0,49769.0
2021-05-01,6133.806,54247.0,54247.0
2021-06-01,5958.332,52695.0,52695.0
2021-07-01,5706.946,50472.0,50472.0
2021-08-01,5613.364,49645.0,49645.0
2021-09-01,4840.172,42806.0,42806.0
2021-10-01,4028.595,35629.0,35629.0
2021-11-01,3205.519,28350.0,28350.0
2021-12-01,2190.284,19371.0,19371.0
2022-01-01,2605.672,8891.0,8891.0
2022-02-01,3108.033,10605.0,10605.0
2022-03-01,4120.592,14059.0,14059.0
2022-04-01,4648.167,15860.0,15860.0
2022-05-01,5447.79,18588.0,18588.0
2022-06-01,5672.511,19355.0,19355.0
2022-07-01,5471.059,18667.0,18667.0
2022-08-01,5079.835,17332.0,17332.0
2022-09-01,4286.957,14627.0,14627.0
2022-10-01,3949.532,13476.0,13476.0
2022-11-01,2927.912,9990.0,9990.0
2022-12-01,2046.94,6984.0,6984.0
2023-01-01,2368.0,8080.0,8080.0
2023-02-01,2902.0,9902.0,9902.0
2023-03-01,3009.0,10267.0,10267.0
2023-04-01,3852.0,13143.0,13143.0
2023-05-01,4098.0,13982.0,13982.0
2023-06-01,5189.0,17705.0,17705.0
2023-07-01,6412.0,21878.0,21878.0
2023-08-01,5735.0,19568.0,19568.0
2023-09-01,4794.0,16357.0,16357.0
2023-10-01,4203.0,14341.0,14341.0
2023-11-01,3100.0,10577.0,10577.0
2023-12-01,1991.0,6793.0,6793.0
2024-01-01,1982.0,6763.0,6763.0
2024-02-01,2590.0,8837.0,8837.0
2024-03-01,2786.0,9506.0,9506.0
2024-04-01,3315.0,11311.0,11311.0
2024-05-01,4302.0,14678.0,14678.0
2024-06-01,5062.0,17272.0,17272.0
2024-07-01,5687.0,19404.0,19404.0
2024-08-01,5022.0,17135.0,17135.0
2024-09-01,3183.0,10860.0,10860.0
2024-10-01,2454.0,8373.0,8373.0
2024-11-01,2268.0,7738.0,7738.0
2024-12-01,1971.0,6725.0,6725.0
