measured_on,"Wood Waste Solids-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Generation","Wood Waste Solids-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Quantity Consumed For Electricity","Wood Waste Solids-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Total Fuel Consumed"
2008-09-01,18448.323,103067.0,378990.0
2008-10-01,15552.058,86886.0,352800.0
2008-11-01,11526.481,64396.0,270324.0
2008-12-01,13282.87,74209.0,300798.0
2009-01-01,15501.163,86602.0,345042.0
2009-02-01,11765.596,65732.0,292788.0
2009-03-01,14082.8,78678.0,329400.0
2009-04-01,10721.75,59900.0,254952.0
2009-05-01,13513.342,75497.0,295164.0
2009-06-01,11957.655,66805.0,264780.0
2009-07-01,14241.249,79563.0,301374.0
2009-08-01,15642.327000000001,87391.0,330804.0
2009-09-01,15761.404,88056.0,336510.0
2009-10-01,15408.012999999999,86082.0,332874.0
2009-11-01,11495.751,64225.0,258642.0
2009-12-01,9507.93,53119.0,219006.0
2010-01-01,8660.946,48387.0,199656.0
2010-02-01,12686.524000000001,70877.0,267264.0
2010-03-01,7111.982,39733.0,170136.0
2010-04-01,6072.937,33928.0,164754.0
2010-05-01,10240.639,57213.0,217710.0
2010-06-01,16859.987,94194.0,335808.0
2010-07-01,18166.955,101495.0,359892.0
2010-08-01,16791.806,93813.0,329364.0
2010-09-01,15133.368,84547.0,310860.0
2010-10-01,16123.438,90079.0,333342.0
2010-11-01,7925.356000000001,44277.0,181296.0
2010-12-01,16179.135,90390.0,341802.0
2011-01-01,12650.992,70679.0,282510.0
2011-02-01,12052.725,67336.0,270306.0
2011-03-01,11946.132,66741.0,283320.0
2011-04-01,7084.133,39578.0,186300.0
2011-05-01,17786.677,99371.0,384210.0
2011-06-01,15641.366,87385.0,340506.0
2011-07-01,17423.683,97343.0,368010.0
2011-08-01,17896.151,99982.0,369810.0
2011-09-01,17402.556,97225.0,362412.0
2011-10-01,17998.903,100557.0,380970.0
2011-11-01,12984.217,72540.0,300762.0
2011-12-01,18315.802,102327.0,411660.0
2012-01-01,16728.426,93459.0,387684.0
2012-02-01,14560.069,81344.0,347202.0
2012-03-01,17885.588,99923.0,387360.0
2012-04-01,12350.419,69000.0,291420.0
2012-05-01,13104.254,73211.0,291816.0
2012-06-01,17961.451,100347.0,375678.0
2012-07-01,18414.713,102880.0,380916.0
2012-08-01,17386.232,97134.0,359190.0
2012-09-01,17939.364,100224.0,376848.0
2012-10-01,17857.739,99768.0,383490.0
2012-11-01,9701.911,54203.0,234738.0
2012-12-01,17354.542,96957.0,377082.0
2013-01-01,12586.652,70319.0,295416.0
2013-02-01,14490.927,80958.0,330498.0
2013-03-01,16067.74,89767.0,369738.0
2013-04-01,12587.612,70325.0,289908.0
2013-05-01,3360.09,18772.0,112158.0
2013-06-01,16951.216,94703.0,368820.0
2013-07-01,17859.659,99779.0,388134.0
2013-08-01,17174.006,95948.0,376146.0
2013-09-01,16787.005,93786.0,374832.0
2013-10-01,15175.621,84783.0,350352.0
2013-11-01,14520.696,81124.0,305496.0
2013-12-01,18201.526,101689.0,381780.0
2014-01-01,17582.133,98228.0,377640.0
2014-02-01,14101.045,78780.0,314172.0
2014-03-01,14881.77,83142.0,333162.0
2014-04-01,15560.702,86935.0,340416.0
2014-05-01,10926.294,61043.0,237114.0
2014-06-01,16318.378,91168.0,335664.0
2014-07-01,16431.693,91801.0,332730.0
2014-08-01,16878.233,94296.0,348588.0
2014-09-01,15696.104,87691.0,323568.0
2014-10-01,14225.885,79477.0,306918.0
2014-11-01,11122.195,62138.0,243486.0
2014-12-01,11287.366,63060.0,241650.0
2015-01-01,9444.0,62417.0,247500.0
2015-02-01,8421.0,54809.0,226188.0
2015-03-01,15169.0,95277.0,362916.0
2015-04-01,15466.0,96018.0,365454.0
2015-05-01,10962.0,69600.0,275760.0
2015-06-01,16025.0,98952.0,366984.0
2015-07-01,17335.0,106673.0,393912.0
2015-08-01,17207.0,106007.0,390420.0
2015-09-01,13359.0,84349.0,313614.0
2015-10-01,6120.0,42250.0,191700.0
2015-11-01,4770.0,33301.0,168282.0
2015-12-01,5311.0,37813.0,199224.0
2016-01-01,4447.0,26264.0,170820.0
2016-02-01,4131.0,24782.0,177858.0
2016-03-01,11892.0,62284.0,313038.0
2016-04-01,10471.0,54389.0,267534.0
2016-05-01,13183.0,67648.0,330102.0
2016-06-01,13382.0,68223.0,322128.0
2016-07-01,13588.0,69484.0,331452.0
2016-08-01,14325.0,72680.0,350262.0
2016-09-01,13785.0,70002.0,334944.0
2016-10-01,3044.0,20174.0,149976.0
2016-11-01,4292.0,30190.0,184680.0
2016-12-01,4306.0,24307.0,172818.0
2017-01-01,5633.0,34884.0,229428.0
2017-02-01,2805.0,21185.0,169290.0
2017-03-01,9636.0,52497.0,307656.0
2017-04-01,6566.0,37912.0,243018.0
2017-05-01,12331.0,62979.0,323982.0
2017-06-01,15337.0,76239.0,360558.0
2017-07-01,13743.0,69328.0,334188.0
2017-08-01,16073.0,78852.0,366480.0
2017-09-01,13682.0,67985.0,328356.0
2017-10-01,6111.0,33826.0,212472.0
2017-11-01,3061.0,23163.0,171468.0
2017-12-01,-1519.0,4760.0,143478.0
2018-01-01,-753.0,9204.0,130572.0
2018-02-01,-2028.0,8077.0,131004.0
2018-03-01,-505.0,8945.0,221148.0
2018-04-01,5756.0,247950.0,247950.0
2018-05-01,9119.0,301086.0,301086.0
2018-06-01,10996.0,323838.0,323838.0
2018-07-01,13396.0,359082.0,359082.0
2018-08-01,11159.0,325512.0,325512.0
2018-09-01,14104.0,339300.0,339300.0
2018-10-01,9045.0,294174.0,294174.0
2018-11-01,3804.0,256230.0,256230.0
2018-12-01,5116.0,239580.0,239580.0
2019-01-01,12863.0,332964.0,332964.0
2019-02-01,7127.0,234468.0,234468.0
2019-03-01,13238.0,334350.0,334350.0
2019-04-01,49.0,123750.0,123750.0
2019-05-01,11242.0,300186.0,300186.0
2019-06-01,18116.0,395676.0,395676.0
2019-07-01,18268.0,405000.0,405000.0
2019-08-01,16733.0,411588.0,411588.0
2019-09-01,14165.0,342828.0,342828.0
2019-10-01,11068.0,294318.0,294318.0
2019-11-01,8702.0,247500.0,247500.0
2019-12-01,13878.0,350118.0,350118.0
2020-01-01,15912.0,405522.0,405522.0
2020-02-01,15400.0,399564.0,399564.0
2020-03-01,15686.0,424584.0,424584.0
2020-04-01,10047.0,312570.0,312570.0
2020-05-01,15757.0,402372.0,402372.0
2020-06-01,14247.0,371034.0,371034.0
2020-07-01,12974.0,356166.0,356166.0
2020-08-01,16677.0,419580.0,419580.0
2020-09-01,13511.0,350802.0,350802.0
2020-10-01,10442.0,320850.0,320850.0
2020-11-01,9786.0,295434.0,295434.0
2020-12-01,12777.0,381060.0,381060.0
2021-01-01,13670.0,389754.0,389754.0
2021-02-01,12297.0,355194.0,355194.0
2021-03-01,13075.0,382050.0,382050.0
2021-04-01,13342.0,344664.0,344664.0
2021-05-01,16273.0,372024.0,372024.0
2021-06-01,17594.0,384966.0,384966.0
2021-07-01,9228.0,274068.0,274068.0
2021-08-01,2361.0,177840.0,177840.0
2021-09-01,2717.0,183492.0,183492.0
2021-10-01,2880.0,199962.0,199962.0
2021-11-01,2846.0,199044.0,199044.0
2021-12-01,4039.0,205506.0,205506.0
2022-01-01,16171.0,412200.0,412200.0
2022-02-01,14197.0,368514.0,368514.0
2022-03-01,16341.0,413064.0,413064.0
2022-04-01,11982.0,320076.0,320076.0
2022-05-01,12698.0,306576.0,306576.0
2022-06-01,11861.0,320760.0,320760.0
2022-07-01,18658.0,384408.0,384408.0
2022-08-01,18432.0,376506.0,376506.0
2022-09-01,17932.0,373464.0,373464.0
2022-10-01,12802.0,302400.0,302400.0
2022-11-01,15150.0,378522.0,378522.0
2022-12-01,14395.0,374328.0,374328.0
2023-01-01,15366.0,397674.0,397674.0
2023-02-01,13852.0,335862.0,335862.0
2023-03-01,14002.0,376686.0,376686.0
2023-04-01,12260.0,323352.0,323352.0
2023-05-01,17650.0,402066.0,402066.0
2023-06-01,11804.0,311274.0,311274.0
2023-07-01,19674.0,414900.0,414900.0
2023-08-01,19902.0,411858.0,411858.0
2023-09-01,17475.0,388188.0,388188.0
2023-10-01,8976.0,282582.0,282582.0
2023-11-01,2909.0,192798.0,192798.0
2023-12-01,17590.0,418086.0,418086.0
2024-01-01,15440.0,407430.0,407430.0
2024-02-01,15189.0,381240.0,381240.0
2024-03-01,15986.0,395658.0,395658.0
2024-04-01,12447.0,323460.0,323460.0
2024-05-01,17344.0,374958.0,374958.0
2024-06-01,16251.0,351414.0,351414.0
2024-07-01,18059.0,376470.0,376470.0
2024-08-01,18694.0,390564.0,390564.0
2024-09-01,18201.0,377676.0,377676.0
2024-10-01,13053.0,300240.0,300240.0
2024-11-01,14853.0,358038.0,358038.0
2024-12-01,17006.0,392184.0,392184.0
