measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2019-12-01,21.0,187.0,187.0
2020-01-01,1249.118,10951.0,10951.0
2020-02-01,1500.836,13158.0,13158.0
2020-03-01,2236.262,19605.0,19605.0
2020-04-01,2244.942,19681.0,19681.0
2020-05-01,2835.176,24856.0,24856.0
2020-06-01,2966.953,26011.0,26011.0
2020-07-01,2792.565,24482.0,24482.0
2020-08-01,2573.2,22559.0,22559.0
2020-09-01,2223.636,19495.0,19495.0
2020-10-01,1666.544,14611.0,14611.0
2020-11-01,1528.454,13400.0,13400.0
2020-12-01,960.314,8419.0,8419.0
2021-01-01,1363.104,12055.0,12055.0
2021-02-01,902.985,7986.0,7986.0
2021-03-01,2671.158,23624.0,23624.0
2021-04-01,2588.173,22890.0,22890.0
2021-05-01,2745.106,24278.0,24278.0
2021-06-01,2586.529,22875.0,22875.0
2021-07-01,2446.028,21633.0,21633.0
2021-08-01,2427.131,21466.0,21466.0
2021-09-01,2303.884,20376.0,20376.0
2021-10-01,1590.699,14068.0,14068.0
2021-11-01,1536.471,13589.0,13589.0
2021-12-01,1166.732,10319.0,10319.0
2022-01-01,1409.069,4808.0,4808.0
2022-02-01,1818.342,6204.0,6204.0
2022-03-01,2118.197,7227.0,7227.0
2022-04-01,2448.957,8356.0,8356.0
2022-05-01,2636.888,8997.0,8997.0
2022-06-01,2828.161,9650.0,9650.0
2022-07-01,2712.061,9254.0,9254.0
2022-08-01,2645.241,9026.0,9026.0
2022-09-01,2332.857,7960.0,7960.0
2022-10-01,1850.917,6315.0,6315.0
2022-11-01,1526.839,5210.0,5210.0
2022-12-01,1148.471,3919.0,3919.0
2023-01-01,788.0,2689.0,2689.0
2023-02-01,1562.0,5330.0,5330.0
2023-03-01,1968.0,6715.0,6715.0
2023-04-01,2346.0,8005.0,8005.0
2023-05-01,2356.0,8039.0,8039.0
2023-06-01,2744.0,9363.0,9363.0
2023-07-01,2755.0,9400.0,9400.0
2023-08-01,2630.0,8974.0,8974.0
2023-09-01,2331.0,7953.0,7953.0
2023-10-01,1773.0,6049.0,6049.0
2023-11-01,1462.0,4988.0,4988.0
2023-12-01,730.0,2491.0,2491.0
2024-01-01,902.0,3078.0,3078.0
2024-02-01,1917.0,6541.0,6541.0
2024-03-01,2472.0,8434.0,8434.0
2024-04-01,2526.0,8619.0,8619.0
2024-05-01,2721.0,9284.0,9284.0
2024-06-01,3193.0,10895.0,10895.0
2024-07-01,2993.0,10212.0,10212.0
2024-08-01,2430.0,8291.0,8291.0
2024-09-01,1951.0,6657.0,6657.0
2024-10-01,2476.0,8448.0,8448.0
2024-11-01,1415.0,4828.0,4828.0
2024-12-01,838.0,2859.0,2859.0
