measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2021-03-01,-2.457,0.0,0.0,840.976,7438.0,7438.0
2021-04-01,-2.14,0.0,0.0,680.667,6020.0,6020.0
2021-05-01,-2.42,0.0,0.0,845.972,7482.0,7482.0
2021-06-01,-2.35,0.0,0.0,876.983,7756.0,7756.0
2021-07-01,-2.48,0.0,0.0,690.128,6103.0,6103.0
2021-08-01,-2.374,0.0,0.0,695.647,6152.0,6152.0
2021-09-01,-2.346,0.0,0.0,646.502,5718.0,5718.0
2021-10-01,-2.502,0.0,0.0,477.781,4225.0,4225.0
2021-11-01,-2.314,0.0,0.0,472.525,4179.0,4179.0
2021-12-01,-2.617,0.0,0.0,252.819,2236.0,2236.0
2022-01-01,-13.472,0.0,0.0,754.61,2575.0,2575.0
2022-02-01,-11.179,0.0,0.0,496.604,1694.0,1694.0
2022-03-01,-11.561,0.0,0.0,741.149,2529.0,2529.0
2022-04-01,-13.838,0.0,0.0,905.535,3090.0,3090.0
2022-05-01,-13.841,0.0,0.0,1019.197,3478.0,3478.0
2022-06-01,-14.063,0.0,0.0,1025.146,3498.0,3498.0
2022-07-01,-13.469,0.0,0.0,1131.606,3861.0,3861.0
2022-08-01,-13.197,0.0,0.0,998.218,3406.0,3406.0
2022-09-01,-13.451,0.0,0.0,827.569,2824.0,2824.0
2022-10-01,-13.874,0.0,0.0,655.981,2238.0,2238.0
2022-11-01,-13.38,0.0,0.0,541.067,1846.0,1846.0
2022-12-01,-13.675,0.0,0.0,351.318,1199.0,1199.0
2024-01-01,0.0,0.0,0.0,276.0,942.0,942.0
2024-02-01,-1.0,0.0,0.0,751.0,2562.0,2562.0
2024-03-01,-26.0,0.0,0.0,767.0,2617.0,2617.0
2024-04-01,-11.0,0.0,0.0,841.0,2869.0,2869.0
2024-05-01,-39.0,0.0,0.0,961.0,3279.0,3279.0
2024-06-01,-17.0,0.0,0.0,1012.0,3453.0,3453.0
2024-07-01,-5.0,0.0,0.0,924.0,3153.0,3153.0
2024-08-01,-12.0,0.0,0.0,869.0,2965.0,2965.0
2024-09-01,-7.0,0.0,0.0,741.0,2528.0,2528.0
2024-10-01,-16.0,0.0,0.0,866.0,2955.0,2955.0
2024-11-01,-7.0,0.0,0.0,713.0,2433.0,2433.0
2024-12-01,-10.0,0.0,0.0,496.0,1692.0,1692.0
