measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,2761.627,28002.0,28002.0
2001-02-01,2360.5480000000002,23935.0,23935.0
2001-03-01,2603.5930000000003,26399.0,26399.0
2001-04-01,2407.241,24408.0,24408.0
2001-05-01,2507.036,25420.0,25420.0
2001-06-01,2863.944,29039.0,29039.0
2001-07-01,3363.492,34104.0,34104.0
2001-08-01,3547.411,35969.0,35969.0
2001-09-01,3084.464,31275.0,31275.0
2001-10-01,2930.661,29716.0,29716.0
2001-11-01,2889.734,29301.0,29301.0
2001-12-01,3080.2490000000003,31232.0,31232.0
2002-01-01,3541.563,35200.0,35200.0
2002-02-01,3203.6,31841.0,31841.0
2002-03-01,3356.904,33365.0,33365.0
2002-04-01,3401.726,33810.0,33810.0
2002-05-01,3721.5840000000003,36989.0,36989.0
2002-06-01,4245.524,42197.0,42197.0
2002-07-01,4564.159000000001,45364.0,45364.0
2002-08-01,4748.245,47193.0,47193.0
2002-09-01,4074.655,40498.0,40498.0
2002-10-01,3652.76,36305.0,36305.0
2002-11-01,3462.206,34411.0,34411.0
2002-12-01,3627.072,36050.0,36050.0
2003-01-01,3554.324,35377.0,35377.0
2003-02-01,3133.2940000000003,31186.0,31186.0
2003-03-01,3111.7360000000003,30972.0,30972.0
2003-04-01,3138.275,31236.0,31236.0
2003-05-01,3734.1870000000004,37167.0,37167.0
2003-06-01,3898.5020000000004,38803.0,38803.0
2003-07-01,4253.071,42332.0,42332.0
2003-08-01,4495.5830000000005,44745.0,44745.0
2003-09-01,3690.813,36735.0,36735.0
2003-10-01,3345.7630000000004,33301.0,33301.0
2003-11-01,3167.98,31532.0,31532.0
2003-12-01,3276.472,32611.0,32611.0
2004-01-01,3156.369,31390.0,31390.0
2004-02-01,3693.2630000000004,36729.0,36729.0
2004-03-01,3072.347,30554.0,30554.0
2004-04-01,1605.132,15963.0,15963.0
2004-05-01,3354.1,33356.0,33356.0
2004-06-01,3866.1240000000003,38448.0,38448.0
2004-07-01,3637.636,36176.0,36176.0
2004-08-01,3362.743,33442.0,33442.0
2004-09-01,3872.773,38514.0,38514.0
2004-10-01,3920.661,38991.0,38991.0
2004-11-01,3697.195,36768.0,36768.0
2004-12-01,2461.657,24481.0,24481.0
2005-01-01,2706.0170000000003,27172.55,27172.55
2005-02-01,2442.462,24526.06,24526.06
2005-03-01,2635.9120000000003,26468.59,26468.59
2005-04-01,2648.571,26595.71,26595.71
2005-05-01,2908.9410000000003,29210.22,29210.22
2005-06-01,3736.366,37518.83,37518.83
2005-07-01,4784.486,48043.56,48043.56
2005-08-01,4958.25,49788.42,49788.42
2005-09-01,3739.579,37551.1,37551.1
2005-10-01,2902.636,29146.91,29146.91
2005-11-01,2589.844,26006.0,26006.0
2005-12-01,2954.936,29672.08,29672.08
2006-01-01,3054.971,30658.0,30658.0
2006-02-01,2693.491,27030.0,27030.0
2006-03-01,2983.405,29940.0,29940.0
2006-04-01,2842.594,28527.0,28527.0
2006-05-01,3313.2780000000002,33250.0,33250.0
2006-06-01,3511.915,35244.0,35244.0
2006-07-01,3954.261,39683.0,39683.0
2006-08-01,4084.992,40995.0,40995.0
2006-09-01,3326.15,33379.0,33379.0
2006-10-01,3486.761,34991.0,34991.0
2006-11-01,2945.324,29558.0,29558.0
2006-12-01,3302.858,33146.0,33146.0
2007-01-01,3085.233,31304.0,31304.0
2007-02-01,2621.46,26598.0,26598.0
2007-03-01,3050.425,30950.0,30950.0
2007-04-01,2873.0190000000002,29151.0,29151.0
2007-05-01,3131.35,31771.0,31771.0
2007-06-01,3666.37,37200.0,37200.0
2007-07-01,3958.4660000000003,40163.0,40163.0
2007-08-01,4718.93,47879.0,47879.0
2007-09-01,3857.704,39142.0,39142.0
2007-10-01,3243.05,32905.0,32905.0
2007-11-01,2564.67,26022.0,26022.0
2007-12-01,2658.643,26976.0,26976.0
2008-01-01,3419.2200000000003,30909.0,30909.0
2008-02-01,2889.369,26118.0,26118.0
2008-03-01,3315.32,29968.0,29968.0
2008-04-01,3223.809,29141.0,29141.0
2008-05-01,3920.896,35443.0,35443.0
2008-06-01,4762.655000000001,43052.0,43052.0
2008-07-01,5167.654,46713.0,46713.0
2008-08-01,5090.229,46013.0,46013.0
2008-09-01,3430.869,31013.0,31013.0
2008-10-01,3284.775,29693.0,29693.0
2008-11-01,2524.855,22823.0,22823.0
2008-12-01,2798.349,25295.0,25295.0
2009-01-01,3267.21,30133.0,30133.0
2009-02-01,2787.9790000000003,25714.0,25714.0
2009-03-01,3587.511,33088.0,33088.0
2009-04-01,3129.052,28859.0,28859.0
2009-05-01,4189.005,38635.0,38635.0
2009-06-01,5601.822,51665.0,51665.0
2009-07-01,6179.26,56992.0,56992.0
2009-08-01,6200.027,57182.0,57182.0
2009-09-01,4639.38,42789.0,42789.0
2009-10-01,3734.2360000000003,34441.0,34441.0
2009-11-01,2872.7090000000003,26495.0,26495.0
2009-12-01,3758.489,34664.0,34664.0
2010-01-01,4440.088000000001,40951.0,40951.0
2010-02-01,4160.968,38377.0,38377.0
2010-03-01,3299.7920000000004,30434.0,30434.0
2010-04-01,3868.715,35681.0,35681.0
2010-05-01,4726.35,43591.0,43591.0
2010-06-01,5687.126,52452.0,52452.0
2010-07-01,5940.3820000000005,54788.0,54788.0
2010-08-01,7039.887000000001,64929.0,64929.0
2010-09-01,5120.398,47226.0,47226.0
2010-10-01,3806.088,35104.0,35104.0
2010-11-01,3438.2650000000003,31711.0,31711.0
2010-12-01,3588.121,33093.0,33093.0
2011-01-01,4022.093,37095.0,37095.0
2011-02-01,3652.042,33683.0,33683.0
2011-03-01,3285.466,30301.0,30301.0
2011-04-01,4237.766,39084.0,39084.0
2011-05-01,4513.189,41625.0,41625.0
2011-06-01,5858.452,54032.0,54032.0
2011-07-01,7104.949,65528.0,65528.0
2011-08-01,7647.029,70528.0,70528.0
2011-09-01,5380.724,49626.0,49626.0
2011-10-01,4106.458,37874.0,37874.0
2011-11-01,3788.848,34944.0,34944.0
2011-12-01,4551.284,41976.0,41976.0
2012-01-01,0.0,43693.0,43693.0
2012-02-01,0.0,40725.0,40725.0
2012-03-01,0.0,44688.0,44688.0
2012-04-01,0.0,50284.0,50284.0
2012-05-01,0.0,54023.0,54023.0
2012-06-01,0.0,60021.0,60021.0
2012-07-01,0.0,64754.0,64754.0
2012-08-01,0.0,67161.0,67161.0
2012-09-01,0.0,51883.0,51883.0
2012-10-01,0.0,40749.0,40749.0
2012-11-01,0.0,36910.0,36910.0
2012-12-01,0.0,39720.0,39720.0
2013-01-01,5820.015,59288.0,59288.0
2013-02-01,4597.114,46830.0,46830.0
2013-03-01,4948.767,50413.0,50413.0
2013-04-01,5334.085,54338.0,54338.0
2013-05-01,5741.817,58491.0,58491.0
2013-06-01,7087.607,72201.0,72201.0
2013-07-01,7859.874,80068.0,80068.0
2013-08-01,8748.165,89117.0,89117.0
2013-09-01,7401.447,75398.0,75398.0
2013-10-01,5791.132,58994.0,58994.0
2013-11-01,5661.334,57671.0,57671.0
2013-12-01,6190.323,63060.0,63060.0
2014-01-01,6302.796,64273.0,64273.0
2014-02-01,5500.301,56089.0,56089.0
2014-03-01,5582.085,56924.0,56924.0
2014-04-01,5773.239,58873.0,58873.0
2014-05-01,6388.885,65151.0,65151.0
2014-06-01,7461.837,76092.0,76092.0
2014-07-01,8669.201,88405.0,88405.0
2014-08-01,9658.144,98489.0,98489.0
2014-09-01,7851.77,80069.0,80069.0
2014-10-01,6876.941,70128.0,70128.0
2014-11-01,5965.349,60832.0,60832.0
2014-12-01,6516.812,66456.0,66456.0
2015-01-01,4493.983,45806.0,45806.0
2015-02-01,4073.286,41518.0,41518.0
2015-03-01,4617.688,47067.0,47067.0
2015-04-01,4278.833,43612.0,43612.0
2015-05-01,4449.401,45351.0,45351.0
2015-06-01,5235.499,53363.0,53363.0
2015-07-01,6208.277,63278.0,63278.0
2015-08-01,6378.538,65013.0,65013.0
2015-09-01,5348.274,54512.0,54512.0
2015-10-01,4659.351,47490.0,47490.0
2015-11-01,4046.899,41248.0,41248.0
2015-12-01,4562.111,46499.0,46499.0
2016-01-01,4629.101,47174.0,47174.0
2016-02-01,4042.377,41195.0,41195.0
2016-03-01,4549.956,46368.0,46368.0
2016-04-01,4341.719,44245.0,44245.0
2016-05-01,4851.735,49443.0,49443.0
2016-06-01,5425.283,55288.0,55288.0
