measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2019-01-01,10.921,110.0,110.0
2019-02-01,2.259,22.0,22.0
2019-03-01,0.037,0.0,0.0
2019-04-01,0.019,0.0,0.0
2019-05-01,0.03,0.0,0.0
2019-06-01,0.02,0.0,0.0
2019-07-01,0.009,0.0,0.0
2019-08-01,0.018,0.0,0.0
2019-09-01,0.079,0.0,0.0
2019-10-01,0.021,0.0,0.0
2019-11-01,0.041,0.0,0.0
2019-12-01,1.546,17.0,17.0
2020-01-01,2.661,11.0,11.0
2020-02-01,1.993,17.0,17.0
2020-03-01,1.688,11.0,11.0
2020-04-01,1.199,11.0,11.0
2020-05-01,2.536,22.0,22.0
2020-06-01,1.051,11.0,11.0
2020-07-01,1.748,17.0,17.0
2020-08-01,0.708,6.0,6.0
2020-09-01,1.839,17.0,17.0
2020-10-01,1.051,11.0,11.0
2020-11-01,2.544,22.0,22.0
2020-12-01,2.982,22.0,22.0
2021-01-01,0.465,6.0,6.0
2021-02-01,3.813,61.0,61.0
2021-03-01,0.571,6.0,6.0
2021-04-01,4.541,66.0,66.0
2021-05-01,0.177,0.0,0.0
2021-06-01,0.162,0.0,0.0
2021-07-01,0.145,0.0,0.0
2021-08-01,0.025,0.0,0.0
2021-09-01,0.328,6.0,6.0
2021-10-01,0.415,6.0,6.0
2021-11-01,0.61,11.0,11.0
2021-12-01,1.748,22.0,22.0
2022-01-01,12.243,66.0,66.0
2022-02-01,1.382,6.0,6.0
2022-03-01,0.098,0.0,0.0
2022-04-01,0.061,0.0,0.0
2022-05-01,0.179,0.0,0.0
2022-06-01,0.022,0.0,0.0
2022-07-01,0.029,0.0,0.0
2022-08-01,0.02,0.0,0.0
2022-09-01,0.032,0.0,0.0
2022-10-01,0.074,0.0,0.0
2022-11-01,0.227,0.0,0.0
2022-12-01,7.633,39.0,39.0
2023-01-01,0.22,6.0,6.0
2023-02-01,4.988,77.0,77.0
2023-03-01,0.174,0.0,0.0
2023-04-01,0.082,0.0,0.0
2023-05-01,0.158,0.0,0.0
2023-06-01,0.025,0.0,0.0
2023-07-01,0.032,0.0,0.0
2023-08-01,0.037,0.0,0.0
2023-09-01,0.07,0.0,0.0
2023-10-01,0.123,0.0,0.0
2023-11-01,0.059,0.0,0.0
2023-12-01,0.032,0.0,0.0
2024-01-01,3.247,53.0,53.0
2024-02-01,0.153,0.0,0.0
2024-03-01,0.968,12.0,12.0
2024-04-01,0.234,0.0,0.0
2024-05-01,0.118,0.0,0.0
2024-06-01,0.095,0.0,0.0
2024-07-01,0.19,0.0,0.0
2024-08-01,0.126,0.0,0.0
2024-09-01,0.118,0.0,0.0
2024-10-01,0.213,0.0,0.0
2024-11-01,0.298,6.0,6.0
2024-12-01,2.24,24.0,24.0
