measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-01-01,432.032,1474.0,1474.0
2022-02-01,541.728,1848.0,1848.0
2022-03-01,757.471,2584.0,2584.0
2022-04-01,885.44,3021.0,3021.0
2022-05-01,883.03,3013.0,3013.0
2022-06-01,936.596,3196.0,3196.0
2022-07-01,968.238,3304.0,3304.0
2022-08-01,963.729,3288.0,3288.0
2022-09-01,815.469,2782.0,2782.0
2022-10-01,794.245,2710.0,2710.0
2022-11-01,570.727,1947.0,1947.0
2022-12-01,435.295,1485.0,1485.0
2023-01-01,260.0,887.0,887.0
2023-02-01,509.0,1737.0,1737.0
2023-03-01,634.0,2163.0,2163.0
2023-04-01,878.0,2996.0,2996.0
2023-05-01,1208.0,4122.0,4122.0
2023-06-01,921.0,3142.0,3142.0
2023-07-01,1021.0,3484.0,3484.0
2023-08-01,906.0,3091.0,3091.0
2023-09-01,849.0,2897.0,2897.0
2023-10-01,564.0,1924.0,1924.0
2023-11-01,460.0,1570.0,1570.0
2023-12-01,281.0,959.0,959.0
2024-01-01,201.0,686.0,686.0
2024-02-01,642.0,2191.0,2191.0
2024-03-01,648.0,2211.0,2211.0
2024-04-01,703.0,2399.0,2399.0
2024-05-01,966.0,3296.0,3296.0
2024-06-01,992.0,3385.0,3385.0
2024-07-01,1093.0,3729.0,3729.0
2024-08-01,801.0,2733.0,2733.0
2024-09-01,862.0,2941.0,2941.0
2024-10-01,802.0,2736.0,2736.0
2024-11-01,496.0,1692.0,1692.0
2024-12-01,238.0,812.0,812.0
