measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2002-01-01,0.0,0.0,0.0
2002-02-01,0.0,0.0,0.0
2002-03-01,0.0,0.0,0.0
2002-04-01,0.0,0.0,0.0
2002-05-01,0.0,0.0,0.0
2002-06-01,0.0,0.0,0.0
2002-07-01,0.0,0.0,0.0
2002-08-01,0.0,0.0,0.0
2002-09-01,0.0,0.0,0.0
2002-10-01,0.0,0.0,0.0
2002-11-01,0.0,0.0,0.0
2002-12-01,0.0,0.0,0.0
2003-01-01,0.629,7.0,7.0
2003-02-01,0.5680000000000001,6.0,6.0
2003-03-01,0.544,6.0,6.0
2003-04-01,0.458,5.0,5.0
2003-05-01,0.53,6.0,6.0
2003-06-01,0.597,6.0,6.0
2003-07-01,0.7,8.0,8.0
2003-08-01,0.7140000000000001,8.0,8.0
2003-09-01,0.54,6.0,6.0
2003-10-01,0.531,6.0,6.0
2003-11-01,0.556,6.0,6.0
2003-12-01,0.632,7.0,7.0
2004-01-01,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0
2004-03-01,0.2,2.0,2.0
2004-04-01,0.015,0.0,0.0
2004-05-01,0.077,1.0,1.0
2004-06-01,0.062,1.0,1.0
2004-07-01,0.462,5.0,5.0
2004-08-01,2.431,25.0,25.0
2004-09-01,0.077,1.0,1.0
2004-10-01,0.308,3.0,3.0
2004-11-01,0.35400000000000004,4.0,4.0
2004-12-01,0.015,0.0,0.0
2005-01-01,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0
2005-05-01,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0
2005-07-01,0.0,0.0,0.0
2005-08-01,0.0,0.0,0.0
2005-09-01,0.0,0.0,0.0
2005-10-01,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0
2006-06-01,0.0,0.0,0.0
2006-07-01,0.0,0.0,0.0
2006-08-01,0.0,0.0,0.0
2006-09-01,0.0,0.0,0.0
2006-10-01,0.0,0.0,0.0
2006-11-01,0.0,0.0,0.0
2006-12-01,0.0,0.0,0.0
2007-01-01,0.46900000000000003,6.0,6.0
2007-02-01,0.746,6.0,6.0
2007-03-01,0.35900000000000004,6.0,6.0
2007-04-01,0.332,6.0,6.0
2007-05-01,0.7190000000000001,6.0,6.0
2007-06-01,0.201,0.0,0.0
2007-07-01,0.268,0.0,0.0
2007-08-01,0.126,0.0,0.0
2007-09-01,0.34800000000000003,6.0,6.0
2007-10-01,0.41400000000000003,6.0,6.0
2007-11-01,0.42600000000000005,6.0,6.0
2007-12-01,0.5920000000000001,6.0,6.0
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0
2009-01-01,2.571,35.0,35.0
2009-02-01,1.415,17.0,17.0
2009-03-01,3.6860000000000004,41.0,41.0
2009-04-01,2.232,23.0,23.0
2009-05-01,2.938,35.0,35.0
2009-06-01,1.657,17.0,17.0
2009-07-01,1.0310000000000001,12.0,12.0
2009-08-01,1.5510000000000002,17.0,17.0
2009-09-01,1.867,23.0,23.0
2009-10-01,1.7810000000000001,17.0,17.0
2009-11-01,2.212,23.0,23.0
2009-12-01,2.059,23.0,23.0
2010-01-01,0.904,6.0,6.0
2010-02-01,0.756,12.0,12.0
2010-03-01,0.47700000000000004,6.0,6.0
2010-04-01,0.6970000000000001,6.0,6.0
2010-05-01,0.9880000000000001,12.0,12.0
2010-06-01,1.8030000000000002,23.0,23.0
2010-07-01,3.781,46.0,46.0
2010-08-01,0.665,6.0,6.0
2010-09-01,1.2690000000000001,17.0,17.0
2010-10-01,1.192,12.0,12.0
2010-11-01,1.774,23.0,23.0
2010-12-01,0.6940000000000001,6.0,6.0
2011-01-01,2.209,93.0,93.0
2011-02-01,1.578,70.0,70.0
2011-03-01,1.234,52.0,52.0
2011-04-01,0.735,35.0,35.0
2011-05-01,1.853,81.0,81.0
2011-06-01,0.938,41.0,41.0
2011-07-01,0.749,35.0,35.0
2011-08-01,1.279,58.0,58.0
2011-09-01,1.198,52.0,52.0
2011-10-01,1.177,52.0,52.0
2011-11-01,1.216,52.0,52.0
2011-12-01,0.834,35.0,35.0
2012-01-01,1.28,12.0,12.0
2012-02-01,0.806,12.0,12.0
2012-03-01,0.592,6.0,6.0
2012-04-01,1.191,12.0,12.0
2012-05-01,0.867,12.0,12.0
2012-06-01,1.093,12.0,12.0
2012-07-01,1.224,12.0,12.0
2012-08-01,0.963,12.0,12.0
2012-09-01,0.669,6.0,6.0
2012-10-01,0.512,6.0,6.0
2012-11-01,0.484,6.0,6.0
2012-12-01,1.319,18.0,18.0
