measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,6145.139,62932.37,62932.37
2003-02-01,5717.203,58549.88,58549.88
2003-03-01,6648.686000000001,68089.19,68089.19
2003-04-01,6911.3910000000005,70779.56,70779.56
2003-05-01,6760.189,69231.1,69231.1
2003-06-01,6868.996,70345.39,70345.39
2003-07-01,6560.691000000001,67188.04,67188.04
2003-08-01,6247.8460000000005,63984.19,63984.19
2003-09-01,5167.872,52924.18,52924.18
2003-10-01,5971.443,61153.55,61153.55
2003-11-01,6297.367,64491.34,64491.34
2003-12-01,7056.177000000001,72262.31,72262.31
2004-01-01,7096.465,71120.77,71120.77
2004-02-01,6100.965,61143.87,61143.87
2004-03-01,5870.729,58836.45,58836.45
2004-04-01,6022.676,60359.26,60359.26
2004-05-01,7833.438,78506.72,78506.72
2004-06-01,8745.945,87651.86,87651.86
2004-07-01,6606.0,66205.33,66205.33
2004-08-01,6333.068,63470.01,63470.01
2004-09-01,5592.818,56051.22,56051.22
2004-10-01,5902.078,59150.63,59150.63
2004-11-01,6537.628000000001,65520.11,65520.11
2004-12-01,8008.19,80258.08,80258.08
2005-01-01,6618.676,66180.14,66180.14
2005-02-01,6064.454000000001,60638.48,60638.48
2005-03-01,6319.313,63186.81,63186.81
2005-04-01,6314.753000000001,63141.22,63141.22
2005-05-01,8906.414,89055.23,89055.23
2005-06-01,8304.15,83033.2,83033.2
2005-07-01,7719.298000000001,77185.26,77185.26
2005-08-01,6405.942,64053.02,64053.02
2005-09-01,5077.151,50766.44,50766.44
2005-10-01,5479.249000000001,54787.01,54787.01
2005-11-01,5904.548000000001,59039.57,59039.57
2005-12-01,6610.052000000001,66093.91,66093.91
2006-01-01,5761.674,57150.0,57150.0
2006-02-01,5054.945000000001,50140.0,50140.0
2006-03-01,5432.997,53890.0,53890.0
2006-04-01,6559.004,65059.0,65059.0
2006-05-01,7078.04,70207.0,70207.0
2006-06-01,7310.608,72514.0,72514.0
2006-07-01,5973.686000000001,59253.0,59253.0
2006-08-01,4898.154,48585.0,48585.0
2006-09-01,3590.83,35617.0,35617.0
2006-10-01,3396.007,33685.0,33685.0
2006-11-01,3940.481,39086.0,39086.0
2006-12-01,4274.573,42399.0,42399.0
2007-01-01,6697.224,66195.0,66195.0
2007-02-01,4732.037,46771.0,46771.0
2007-03-01,7020.3550000000005,69389.0,69389.0
2007-04-01,7242.509,71585.0,71585.0
2007-05-01,7838.196000000001,77473.0,77473.0
2007-06-01,6679.343000000001,66019.0,66019.0
2007-07-01,6331.299,62579.0,62579.0
2007-08-01,5210.24,51498.0,51498.0
2007-09-01,3353.4230000000002,33145.0,33145.0
2007-10-01,3918.987,38735.0,38735.0
2007-11-01,4388.89,43380.0,43380.0
2007-12-01,5296.495,52351.0,52351.0
2008-01-01,6031.137000000001,59431.0,59431.0
2008-02-01,4930.236,48583.0,48583.0
2008-03-01,5254.686000000001,51780.0,51780.0
2008-04-01,5043.262000000001,49696.0,49696.0
2008-05-01,8309.972,81886.0,81886.0
2008-06-01,10181.702,100330.0,100330.0
2008-07-01,7667.608,75557.0,75557.0
2008-08-01,4921.042,48492.0,48492.0
2008-09-01,3840.831,37848.0,37848.0
2008-10-01,4167.736,41069.0,41069.0
2008-11-01,4631.177000000001,45636.0,45636.0
2008-12-01,5764.611,56804.0,56804.0
2009-01-01,7721.814,75365.0,75365.0
2009-02-01,5246.441,51205.0,51205.0
2009-03-01,5544.761,54117.0,54117.0
2009-04-01,7589.8460000000005,74077.0,74077.0
2009-05-01,8955.549,87406.0,87406.0
2009-06-01,9933.195,96948.0,96948.0
2009-07-01,6756.607,65944.0,65944.0
2009-08-01,4770.344,46559.0,46559.0
2009-09-01,3828.2980000000002,37364.0,37364.0
2009-10-01,4536.844,44280.0,44280.0
2009-11-01,5494.798000000001,53629.0,53629.0
2009-12-01,6485.503000000001,63299.0,63299.0
2010-01-01,6434.131,62771.0,62771.0
2010-02-01,5634.241,54968.0,54968.0
2010-03-01,5696.361,55574.0,55574.0
2010-04-01,5512.701,53782.0,53782.0
2010-05-01,8538.402,83301.0,83301.0
2010-06-01,11362.522,110853.0,110853.0
2010-07-01,8627.634,84171.0,84171.0
2010-08-01,5972.693,58270.0,58270.0
2010-09-01,4588.662,44767.0,44767.0
2010-10-01,5783.07,56420.0,56420.0
2010-11-01,6694.877,65315.0,65315.0
2010-12-01,7199.706,70240.0,70240.0
2011-01-01,5775.021,56110.0,56110.0
2011-02-01,5780.646,56165.0,56165.0
2011-03-01,6142.572,59681.0,59681.0
2011-04-01,6349.82,61695.0,61695.0
2011-05-01,6742.137,65507.0,65507.0
2011-06-01,6880.075,66847.0,66847.0
2011-07-01,7117.702,69156.0,69156.0
2011-08-01,5638.833,54787.0,54787.0
2011-09-01,3607.16,35047.0,35047.0
2011-10-01,3820.946,37124.0,37124.0
2011-11-01,4154.315,40363.0,40363.0
2011-12-01,4506.773,43788.0,43788.0
2012-01-01,5519.435,52523.0,52523.0
2012-02-01,4819.329,45861.0,45861.0
2012-03-01,6867.347,65350.0,65350.0
2012-04-01,7706.493,73335.0,73335.0
2012-05-01,8589.171,81735.0,81735.0
2012-06-01,8306.398,79044.0,79044.0
2012-07-01,8413.187,80060.0,80060.0
2012-08-01,7115.637,67712.0,67712.0
2012-09-01,4258.07,40520.0,40520.0
2012-10-01,3810.213,36258.0,36258.0
2012-11-01,5022.123,47791.0,47791.0
2012-12-01,7014.597,66751.0,66751.0
2013-01-01,7753.011,73971.0,73971.0
2013-02-01,5332.577,50878.0,50878.0
2013-03-01,5020.665,47902.0,47902.0
2013-04-01,7661.306,73097.0,73097.0
2013-05-01,8778.109,83752.0,83752.0
2013-06-01,8421.475,80349.0,80349.0
2013-07-01,7717.893,73636.0,73636.0
2013-08-01,5950.834,56777.0,56777.0
2013-09-01,4131.518,39419.0,39419.0
2013-10-01,4847.428,46249.0,46249.0
2013-11-01,5190.64,49524.0,49524.0
2013-12-01,5826.544,55591.0,55591.0
2014-01-01,5725.001,54445.0,54445.0
2014-02-01,4314.639,41032.0,41032.0
2014-03-01,7441.291,70767.0,70767.0
2014-04-01,7470.446,71044.0,71044.0
2014-05-01,8760.125,83309.0,83309.0
2014-06-01,8777.744,83476.0,83476.0
2014-07-01,7996.786,76049.0,76049.0
2014-08-01,5832.788,55470.0,55470.0
2014-09-01,3775.109,35901.0,35901.0
2014-10-01,4310.132,40989.0,40989.0
2014-11-01,5404.042,51392.0,51392.0
2014-12-01,6893.897,65561.0,65561.0
2015-01-01,7738.472,72115.0,72115.0
2015-02-01,7733.156,72065.0,72065.0
2015-03-01,7583.98,70675.0,70675.0
2015-04-01,5911.271,55087.0,55087.0
2015-05-01,5906.669,55044.0,55044.0
2015-06-01,5404.157,50361.0,50361.0
2015-07-01,5119.953,47713.0,47713.0
2015-08-01,5407.617,50394.0,50394.0
2015-09-01,4029.028,37547.0,37547.0
2015-10-01,4202.897,39167.0,39167.0
2015-11-01,5106.559,47588.0,47588.0
2015-12-01,5598.241,52170.0,52170.0
2016-01-01,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0
2017-01-01,3175.456,29255.0,29255.0
2017-02-01,2744.153,25282.0,25282.0
2017-03-01,3596.694,33136.0,33136.0
2017-04-01,3568.945,32881.0,32881.0
2017-05-01,3827.257,35261.0,35261.0
2017-06-01,3830.887,35294.0,35294.0
2017-07-01,2929.384,26988.0,26988.0
2017-08-01,2169.028,19983.0,19983.0
2017-09-01,1934.473,17822.0,17822.0
2017-10-01,1740.222,16033.0,16033.0
2017-11-01,2054.407,18927.0,18927.0
2017-12-01,2723.094,25088.0,25088.0
2018-01-01,6766.425,61602.0,61602.0
2018-02-01,6980.642,63552.0,63552.0
2018-03-01,6375.556,58043.0,58043.0
2018-04-01,6546.191,59597.0,59597.0
2018-05-01,8022.304,73035.0,73035.0
2018-06-01,7305.096,66506.0,66506.0
2018-07-01,5784.212,52659.0,52659.0
2018-08-01,4585.74,41749.0,41749.0
2018-09-01,3430.047,31227.0,31227.0
2018-10-01,3655.188,33277.0,33277.0
2018-11-01,4607.96,41951.0,41951.0
2018-12-01,4568.639,41593.0,41593.0
2019-01-01,6427.162,57234.0,57234.0
2019-02-01,5769.555,51378.0,51378.0
2019-03-01,5743.387,51145.0,51145.0
2019-04-01,6199.458,55206.0,55206.0
2019-05-01,9102.72,81060.0,81060.0
2019-06-01,7476.15,66575.0,66575.0
2019-07-01,5918.471,52704.0,52704.0
2019-08-01,5806.487,51707.0,51707.0
2019-09-01,3965.251,35311.0,35311.0
2019-10-01,4371.905,38932.0,38932.0
2019-11-01,5811.308,51750.0,51750.0
2019-12-01,5672.146,50510.0,50510.0
2020-01-01,3429.544,30067.0,30067.0
2020-02-01,3805.966,33367.0,33367.0
2020-03-01,2939.684,25772.0,25772.0
2020-04-01,2584.769,22661.0,22661.0
2020-05-01,4667.423,40919.0,40919.0
2020-06-01,4736.578,41526.0,41526.0
2020-07-01,4392.293,38507.0,38507.0
2020-08-01,3366.294,29512.0,29512.0
2020-09-01,2429.866,21303.0,21303.0
2020-10-01,2485.344,21789.0,21789.0
2020-11-01,3150.883,27624.0,27624.0
2020-12-01,3293.356,28873.0,28873.0
2021-01-01,4287.29,37917.0,37917.0
2021-02-01,3534.465,31259.0,31259.0
2021-03-01,2815.068,24896.0,24896.0
2021-04-01,2555.352,22600.0,22600.0
2021-05-01,3797.681,33587.0,33587.0
2021-06-01,4233.539,37441.0,37441.0
2021-07-01,3438.49,30410.0,30410.0
2021-08-01,3111.87,27521.0,27521.0
2021-09-01,2135.143,18883.0,18883.0
2021-10-01,2276.77,20136.0,20136.0
2021-11-01,3084.666,27281.0,27281.0
2021-12-01,4447.666,39335.0,39335.0
2022-01-01,6406.906,21860.0,21860.0
2022-02-01,5260.345,17948.0,17948.0
2022-03-01,5370.216,18323.0,18323.0
2022-04-01,3875.895,13225.0,13225.0
2022-05-01,5721.345,19521.0,19521.0
2022-06-01,7261.128,24775.0,24775.0
2022-07-01,6881.268,23479.0,23479.0
2022-08-01,5474.414,18679.0,18679.0
2022-09-01,3505.03,11959.0,11959.0
2022-10-01,3134.353,10694.0,10694.0
2022-11-01,4311.083,14709.0,14709.0
2022-12-01,4532.017,15463.0,15463.0
2023-01-01,4105.0,14006.0,14006.0
2023-02-01,5340.0,18220.0,18220.0
2023-03-01,7035.0,24003.0,24003.0
2023-04-01,5925.0,20216.0,20216.0
2023-05-01,6337.0,21622.0,21622.0
2023-06-01,6795.0,23185.0,23185.0
2023-07-01,6672.0,22765.0,22765.0
2023-08-01,7087.0,24181.0,24181.0
2023-09-01,6567.0,22407.0,22407.0
2023-10-01,6739.0,22993.0,22993.0
2023-11-01,6048.0,20636.0,20636.0
2023-12-01,5140.0,17538.0,17538.0
2024-01-01,6868.0,23434.0,23434.0
2024-02-01,884.0,3016.0,3016.0
2024-03-01,6543.0,22325.0,22325.0
2024-04-01,6634.0,22635.0,22635.0
2024-05-01,7127.0,24317.0,24317.0
2024-06-01,6026.0,20561.0,20561.0
2024-07-01,7294.0,24887.0,24887.0
2024-08-01,6679.0,22789.0,22789.0
2024-09-01,5173.0,17650.0,17650.0
2024-10-01,0.0,0.0,0.0
2024-11-01,4170.0,14228.0,14228.0
2024-12-01,6794.0,23181.0,23181.0
