measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2005-01-01,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0
2005-05-01,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0
2005-07-01,26.075,421.0,421.0
2005-08-01,28.855,465.89,465.89
2005-09-01,28.655,462.66,462.66
2005-10-01,17.098000000000003,276.07,276.07
2005-11-01,13.629000000000001,220.04,220.04
2005-12-01,29.688000000000002,479.33,479.33
2006-01-01,6.365,45.0,45.0
2006-02-01,6.298,44.0,44.0
2006-03-01,5.522,39.0,39.0
2006-04-01,7.285,51.0,51.0
2006-05-01,6.5840000000000005,46.0,46.0
2006-06-01,7.8740000000000006,55.0,55.0
2006-07-01,7.638000000000001,53.0,53.0
2006-08-01,8.22,58.0,58.0
2006-09-01,5.84,41.0,41.0
2006-10-01,7.516,53.0,53.0
2006-11-01,6.561,46.0,46.0
2006-12-01,7.299,51.0,51.0
2007-01-01,1.91,118.0,118.0
2007-02-01,2.142,130.0,130.0
2007-03-01,1.084,68.0,68.0
2007-04-01,1.2890000000000001,81.0,81.0
2007-05-01,1.1560000000000001,68.0,68.0
2007-06-01,0.924,56.0,56.0
2007-07-01,1.058,62.0,62.0
2007-08-01,1.752,105.0,105.0
2007-09-01,0.8190000000000001,50.0,50.0
2007-10-01,0.975,62.0,62.0
2007-11-01,0.76,43.0,43.0
2007-12-01,1.131,68.0,68.0
2008-01-01,2.6060000000000003,145.0,145.0
2008-02-01,1.393,70.0,70.0
2008-03-01,1.215,64.0,64.0
2008-04-01,0.9460000000000001,46.0,46.0
2008-05-01,1.248,64.0,64.0
2008-06-01,0.9710000000000001,46.0,46.0
2008-07-01,0.7240000000000001,35.0,35.0
2008-08-01,0.9480000000000001,46.0,46.0
2008-09-01,0.9470000000000001,46.0,46.0
2008-10-01,1.177,58.0,58.0
2008-11-01,1.828,93.0,93.0
2008-12-01,1.997,99.0,99.0
2009-01-01,-0.165,105.0,105.0
2009-02-01,-0.12100000000000001,70.0,70.0
2009-03-01,-0.114,64.0,64.0
2009-04-01,-0.065,35.0,35.0
2009-05-01,-0.08,47.0,47.0
2009-06-01,-0.068,41.0,41.0
2009-07-01,-0.059000000000000004,35.0,35.0
2009-08-01,-0.061000000000000006,35.0,35.0
2009-09-01,-0.059000000000000004,35.0,35.0
2009-10-01,-0.052000000000000005,29.0,29.0
2009-11-01,-0.07400000000000001,41.0,41.0
2009-12-01,-0.082,47.0,47.0
2010-01-01,3.194,198.0,198.0
2010-02-01,1.6320000000000001,99.0,99.0
2010-03-01,0.74,43.0,43.0
2010-04-01,0.656,37.0,37.0
2010-05-01,1.0430000000000001,62.0,62.0
2010-06-01,0.9390000000000001,56.0,56.0
2010-07-01,0.668,37.0,37.0
2010-08-01,0.758,43.0,43.0
2010-09-01,0.59,37.0,37.0
2010-10-01,0.627,37.0,37.0
2010-11-01,0.8230000000000001,50.0,50.0
2010-12-01,2.33,143.0,143.0
2011-01-01,28.499,422.0,422.0
2011-02-01,7.398,112.0,112.0
2011-03-01,9.712,149.0,149.0
2011-04-01,8.09,124.0,124.0
2011-05-01,14.323,217.0,217.0
2011-06-01,13.433,205.0,205.0
2011-07-01,7.292,112.0,112.0
2011-08-01,8.288,124.0,124.0
2011-09-01,8.303,124.0,124.0
2011-10-01,5.417,81.0,81.0
2011-11-01,8.536,130.0,130.0
2011-12-01,8.709,130.0,130.0
2012-01-01,7.63,180.0,180.0
2012-02-01,4.638,105.0,105.0
2012-03-01,2.846,62.0,62.0
2012-04-01,3.853,87.0,87.0
2012-05-01,5.966,136.0,136.0
2012-06-01,3.106,68.0,68.0
2012-07-01,3.009,68.0,68.0
2012-08-01,1.857,43.0,43.0
2012-09-01,2.711,62.0,62.0
2012-10-01,3.85,87.0,87.0
2012-11-01,3.926,87.0,87.0
2012-12-01,2.608,62.0,62.0
2013-01-01,12.765,198.0,198.0
2013-02-01,8.96,136.0,136.0
2013-03-01,11.592,180.0,180.0
2013-04-01,6.603,99.0,99.0
2013-05-01,8.719,136.0,136.0
2013-06-01,5.296,81.0,81.0
2013-07-01,10.38,161.0,161.0
2013-08-01,6.12,93.0,93.0
2013-09-01,5.834,93.0,93.0
2013-10-01,8.111,124.0,124.0
2013-11-01,12.748,198.0,198.0
2013-12-01,8.872,136.0,136.0
2014-01-01,15.589,552.0,552.0
2014-02-01,1.279,43.0,43.0
2014-03-01,1.564,56.0,56.0
2014-04-01,0.558,19.0,19.0
2014-05-01,1.281,43.0,43.0
2014-06-01,1.141,37.0,37.0
2014-07-01,0.68,25.0,25.0
2014-08-01,0.895,31.0,31.0
2014-09-01,0.478,19.0,19.0
2014-10-01,0.495,19.0,19.0
2014-11-01,0.925,31.0,31.0
2014-12-01,1.115,37.0,37.0
2015-01-01,-8.921,43.0,43.0
2015-02-01,-20.54,112.0,112.0
2015-03-01,-2.161,12.0,12.0
2015-04-01,-0.86,6.0,6.0
2015-05-01,-2.879,19.0,19.0
2015-06-01,-2.215,12.0,12.0
2015-07-01,-1.566,6.0,6.0
2015-08-01,-1.438,6.0,6.0
2015-09-01,-1.399,6.0,6.0
2015-10-01,-1.097,6.0,6.0
2015-11-01,-3.037,19.0,19.0
2015-12-01,-1.887,12.0,12.0
2016-01-01,-5.197,99.0,99.0
2016-02-01,-3.567,74.0,74.0
2016-03-01,-1.136,25.0,25.0
2016-04-01,-1.149,25.0,25.0
2016-05-01,-1.915,37.0,37.0
2016-06-01,-1.76,37.0,37.0
2016-07-01,-1.435,31.0,31.0
2016-08-01,-1.381,25.0,25.0
2016-09-01,-1.21,25.0,25.0
2016-10-01,-1.307,25.0,25.0
2016-11-01,-1.272,25.0,25.0
2016-12-01,-2.671,56.0,56.0
2017-01-01,16.421,242.0,242.0
2017-02-01,8.326,124.0,124.0
2017-03-01,10.923,161.0,161.0
2017-04-01,10.992,161.0,161.0
2017-05-01,12.26,180.0,180.0
2017-06-01,7.973,118.0,118.0
2017-07-01,6.933,105.0,105.0
2017-08-01,5.412,81.0,81.0
2017-09-01,9.579,143.0,143.0
2017-10-01,13.243,198.0,198.0
2017-11-01,20.096,298.0,298.0
2017-12-01,19.842,298.0,298.0
2018-01-01,30.547,763.0,763.0
2018-02-01,1.163,31.0,31.0
2018-03-01,2.538,62.0,62.0
2018-04-01,1.678,43.0,43.0
2018-05-01,2.375,62.0,62.0
2018-06-01,2.191,56.0,56.0
2018-07-01,1.59,37.0,37.0
2018-08-01,2.11,50.0,50.0
2018-09-01,1.24,31.0,31.0
2018-10-01,1.085,25.0,25.0
2018-11-01,2.287,56.0,56.0
2018-12-01,3.196,81.0,81.0
2019-01-01,31.536,477.0,477.0
2019-02-01,8.691,130.0,130.0
2019-03-01,16.073,242.0,242.0
2019-04-01,12.239,186.0,186.0
2019-05-01,13.346,198.0,198.0
2019-06-01,14.553,217.0,217.0
2019-07-01,8.134,124.0,124.0
2019-08-01,8.681,130.0,130.0
2019-09-01,4.654,68.0,68.0
2019-10-01,7.434,112.0,112.0
2019-11-01,8.6,130.0,130.0
2019-12-01,12.059,180.0,180.0
2020-01-01,19.113,304.0,304.0
2020-02-01,6.757,112.0,112.0
2020-03-01,5.994,99.0,99.0
2020-04-01,7.13,118.0,118.0
2020-05-01,14.42,236.0,236.0
2020-06-01,6.851,112.0,112.0
2020-07-01,6.275,105.0,105.0
2020-08-01,9.013,149.0,149.0
2020-09-01,6.416,105.0,105.0
2020-10-01,7.743,124.0,124.0
2020-11-01,7.098,118.0,118.0
2020-12-01,13.19,217.0,217.0
2021-01-01,16.192,248.0,248.0
2021-02-01,31.97,484.0,484.0
2021-03-01,17.88,273.0,273.0
2021-04-01,6.757,105.0,105.0
2021-05-01,7.253,112.0,112.0
2021-06-01,11.18,167.0,167.0
2021-07-01,7.804,118.0,118.0
2021-08-01,6.487,99.0,99.0
2021-09-01,6.578,99.0,99.0
2021-10-01,3.755,56.0,56.0
2021-11-01,5.44,81.0,81.0
2021-12-01,7.704,118.0,118.0
2022-01-01,9.247,198.0,198.0
2022-02-01,1.091,25.0,25.0
2022-03-01,3.904,81.0,81.0
2022-04-01,3.573,74.0,74.0
2022-05-01,5.018,105.0,105.0
2022-06-01,3.307,68.0,68.0
2022-07-01,3.2,68.0,68.0
2022-08-01,1.051,25.0,25.0
2022-09-01,1.33,31.0,31.0
2022-10-01,2.837,62.0,62.0
2022-11-01,3.71,81.0,81.0
2022-12-01,35.732,763.0,763.0
2023-01-01,2.894,118.0,118.0
2023-02-01,2.29,93.0,93.0
2023-03-01,3.658,149.0,149.0
2023-04-01,3.83,155.0,155.0
2023-05-01,0.892,37.0,37.0
2023-06-01,2.597,105.0,105.0
2023-07-01,3.391,136.0,136.0
2023-08-01,2.413,99.0,99.0
2023-09-01,1.853,74.0,74.0
2023-10-01,1.954,81.0,81.0
2023-11-01,3.645,149.0,149.0
2023-12-01,2.583,105.0,105.0
2024-01-01,26.304,713.0,713.0
2024-02-01,3.302,87.0,87.0
2024-03-01,3.326,93.0,93.0
