measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2019-01-01,68.668,611.0,611.0
2019-02-01,80.124,714.0,714.0
2019-03-01,121.709,1084.0,1084.0
2019-04-01,141.556,1261.0,1261.0
2019-05-01,147.382,1312.0,1312.0
2019-06-01,178.177,1587.0,1587.0
2019-07-01,175.838,1566.0,1566.0
2019-08-01,172.212,1534.0,1534.0
2019-09-01,140.833,1254.0,1254.0
2019-10-01,129.403,1152.0,1152.0
2019-11-01,82.757,737.0,737.0
2019-12-01,53.341,475.0,475.0
2020-01-01,83.469,732.0,732.0
2020-02-01,113.145,992.0,992.0
2020-03-01,110.719,971.0,971.0
2020-04-01,139.538,1223.0,1223.0
2020-05-01,182.62,1601.0,1601.0
2020-06-01,181.853,1594.0,1594.0
2020-07-01,205.406,1801.0,1801.0
2020-08-01,170.173,1492.0,1492.0
2020-09-01,133.619,1171.0,1171.0
2020-10-01,123.508,1083.0,1083.0
2020-11-01,97.642,856.0,856.0
2020-12-01,77.308,678.0,678.0
2021-01-01,81.306,719.0,719.0
2021-02-01,106.509,942.0,942.0
2021-03-01,137.521,1216.0,1216.0
2021-04-01,172.141,1522.0,1522.0
2021-05-01,187.63,1659.0,1659.0
2021-06-01,182.263,1612.0,1612.0
2021-07-01,174.573,1544.0,1544.0
2021-08-01,171.71,1519.0,1519.0
2021-09-01,148.059,1309.0,1309.0
2021-10-01,123.233,1090.0,1090.0
2021-11-01,98.055,867.0,867.0
2021-12-01,67.0,593.0,593.0
2022-01-01,82.238,281.0,281.0
2022-02-01,98.092,335.0,335.0
2022-03-01,130.049,444.0,444.0
2022-04-01,146.7,501.0,501.0
2022-05-01,171.937,587.0,587.0
2022-06-01,179.029,611.0,611.0
2022-07-01,172.671,589.0,589.0
2022-08-01,160.324,547.0,547.0
2022-09-01,135.3,462.0,462.0
2022-10-01,124.65,425.0,425.0
2022-11-01,92.407,315.0,315.0
2022-12-01,64.603,220.0,220.0
2023-01-01,74.0,252.0,252.0
2023-02-01,96.0,328.0,328.0
2023-03-01,137.0,467.0,467.0
2023-04-01,210.0,717.0,717.0
2023-05-01,209.0,713.0,713.0
2023-06-01,203.0,693.0,693.0
2023-07-01,191.0,652.0,652.0
2023-08-01,190.0,648.0,648.0
2023-09-01,148.0,505.0,505.0
2023-10-01,113.0,386.0,386.0
2023-11-01,83.0,283.0,283.0
2023-12-01,63.0,215.0,215.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,206.0,703.0,703.0
2024-07-01,189.0,645.0,645.0
2024-08-01,157.0,536.0,536.0
2024-09-01,117.0,399.0,399.0
2024-10-01,79.0,270.0,270.0
2024-11-01,67.0,229.0,229.0
2024-12-01,55.0,188.0,188.0
