measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0,39.0,133.0,133.0
2024-01-01,-1.0,0.0,0.0,58.0,198.0,198.0
2024-02-01,-5.0,0.0,0.0,103.0,351.0,351.0
2024-03-01,-9.0,0.0,0.0,115.0,392.0,392.0
2024-04-01,-7.0,0.0,0.0,151.0,515.0,515.0
2024-05-01,-10.0,0.0,0.0,215.0,734.0,734.0
2024-06-01,-19.0,0.0,0.0,238.0,812.0,812.0
2024-07-01,-8.0,0.0,0.0,246.0,839.0,839.0
2024-08-01,-17.0,0.0,0.0,181.0,618.0,618.0
2024-09-01,-6.0,0.0,0.0,188.0,641.0,641.0
2024-10-01,-11.0,0.0,0.0,125.0,427.0,427.0
2024-11-01,-13.0,0.0,0.0,128.0,437.0,437.0
2024-12-01,-12.0,0.0,0.0,132.0,450.0,450.0
