measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,-17.0,0.0,0.0
2003-02-01,0.0,0.0,0.0
2003-03-01,11.0,103.0,103.0
2003-04-01,11.0,139.0,139.0
2003-05-01,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0
2003-08-01,11.0,97.0,97.0
2003-09-01,12.0,131.0,131.0
2003-10-01,0.0,0.0,0.0
2003-11-01,11.0,125.0,125.0
2003-12-01,11.0,120.0,120.0
2004-01-01,5.25,56.0,56.0
2004-02-01,5.25,56.0,56.0
2004-03-01,5.25,56.0,56.0
2004-04-01,5.25,56.0,56.0
2004-05-01,5.25,56.0,56.0
2004-06-01,5.25,56.0,56.0
2004-07-01,5.25,56.0,56.0
2004-08-01,5.25,56.0,56.0
2004-09-01,5.25,56.0,56.0
2004-10-01,5.25,56.0,56.0
2004-11-01,5.25,56.0,56.0
2004-12-01,5.25,56.0,56.0
2005-01-01,39.36,474.9,474.9
2005-02-01,13.523000000000001,163.16,163.16
2005-03-01,14.988000000000001,180.84,180.84
2005-04-01,18.155,219.05,219.05
2005-05-01,16.861,203.45,203.45
2005-06-01,21.885,264.05,264.05
2005-07-01,22.276,268.77,268.77
2005-08-01,26.169,315.74,315.74
2005-09-01,17.13,206.69,206.69
2005-10-01,19.023,229.53,229.53
2005-11-01,15.293000000000001,184.52,184.52
2005-12-01,32.337,390.16,390.16
2006-01-01,11.4,166.0,166.0
2006-02-01,5.965,87.0,87.0
2006-03-01,5.011,73.0,73.0
2006-04-01,9.598,140.0,140.0
2006-05-01,8.972000000000001,131.0,131.0
2006-06-01,8.155,119.0,119.0
2006-07-01,11.813,172.0,172.0
2006-08-01,11.458,167.0,167.0
2006-09-01,5.264,77.0,77.0
2006-10-01,5.561,81.0,81.0
2006-11-01,6.548,95.0,95.0
2006-12-01,7.255,106.0,106.0
2007-01-01,47.389,204.0,204.0
2007-02-01,76.491,326.0,326.0
2007-03-01,0.83,6.0,6.0
2007-04-01,1.205,6.0,6.0
2007-05-01,0.932,6.0,6.0
2007-06-01,0.73,6.0,6.0
2007-07-01,0.02,0.0,0.0
2007-08-01,0.47600000000000003,0.0,0.0
2007-09-01,0.1,0.0,0.0
2007-10-01,0.019,0.0,0.0
2007-11-01,12.288,52.0,52.0
2007-12-01,21.52,93.0,93.0
2008-01-01,73.845,791.0,791.0
2008-02-01,32.294000000000004,343.0,343.0
2008-03-01,0.665,6.0,6.0
2008-04-01,5.219,58.0,58.0
2008-05-01,4.632000000000001,52.0,52.0
2008-06-01,3.1580000000000004,35.0,35.0
2008-07-01,0.639,6.0,6.0
2008-08-01,3.342,35.0,35.0
2008-09-01,3.906,41.0,41.0
2008-10-01,1.12,12.0,12.0
2008-11-01,6.2700000000000005,70.0,70.0
2008-12-01,84.91,907.0,907.0
2009-01-01,108.075,1320.0,1320.0
2009-02-01,25.411,308.0,308.0
2009-03-01,15.416,186.0,186.0
2009-04-01,1.705,23.0,23.0
2009-05-01,7.662000000000001,93.0,93.0
2009-06-01,20.408,250.0,250.0
2009-07-01,4.52,52.0,52.0
2009-08-01,10.431000000000001,128.0,128.0
2009-09-01,13.191,163.0,163.0
2009-10-01,4.055,47.0,47.0
2009-11-01,11.198,134.0,134.0
2009-12-01,5.928,70.0,70.0
2010-01-01,-0.033,6.0,6.0
2010-02-01,-0.09,12.0,12.0
2010-03-01,-0.183,23.0,23.0
2010-04-01,-0.747,99.0,99.0
2010-05-01,-1.469,198.0,198.0
2010-06-01,-1.075,145.0,145.0
2010-07-01,-0.21,29.0,29.0
2010-08-01,-0.7220000000000001,99.0,99.0
2010-09-01,-0.8430000000000001,111.0,111.0
2010-10-01,-4.7620000000000005,640.0,640.0
2010-11-01,-0.17800000000000002,23.0,23.0
2010-12-01,-1.6880000000000002,227.0,227.0
2011-01-01,-1.922,23.0,23.0
2011-02-01,-10.281,169.0,169.0
2011-03-01,-0.808,12.0,12.0
2011-04-01,-3.928,64.0,64.0
2011-05-01,-0.907,17.0,17.0
2011-06-01,-0.946,17.0,17.0
2011-07-01,-0.544,12.0,12.0
2011-08-01,-8.381,140.0,140.0
2011-09-01,-3.872,64.0,64.0
2011-10-01,-8.625,140.0,140.0
2011-11-01,-16.593,273.0,273.0
2011-12-01,-7.193,116.0,116.0
2012-01-01,-7.307,41.0,41.0
2012-02-01,-20.331,128.0,128.0
2012-03-01,-8.004,52.0,52.0
2012-04-01,-5.137,35.0,35.0
2012-05-01,-0.636,6.0,6.0
2012-06-01,-4.48,29.0,29.0
2012-07-01,-9.192,58.0,58.0
2012-08-01,-9.54,58.0,58.0
2012-09-01,-9.874,64.0,64.0
2012-10-01,-0.199,0.0,0.0
2012-11-01,-0.112,0.0,0.0
2012-12-01,-4.188,29.0,29.0
2013-01-01,-6.945,0.0,0.0
2013-02-01,-12.078,0.0,0.0
2013-03-01,-6.695,0.0,0.0
2013-04-01,-3.437,0.0,0.0
2013-05-01,-5.565,0.0,0.0
2013-06-01,-1.719,0.0,0.0
2013-07-01,-2.848,0.0,0.0
2013-08-01,-10.905,0.0,0.0
2013-09-01,-3.954,0.0,0.0
2013-10-01,-6.288,0.0,0.0
2013-11-01,-0.224,0.0,0.0
2013-12-01,-5.342,0.0,0.0
2014-01-01,-1.963,0.0,0.0
2014-02-01,-4.603,0.0,0.0
2014-03-01,-1.838,0.0,0.0
2014-04-01,-0.074,0.0,0.0
2014-05-01,-1.407,0.0,0.0
2014-06-01,-0.115,0.0,0.0
