measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,136.0,1436.0,1436.0
2001-02-01,8.0,625.0,625.0
2001-03-01,-102.0,0.0,0.0
2001-04-01,-62.0,0.0,0.0
2001-05-01,50.0,730.0,730.0
2001-06-01,126.0,3176.0,3176.0
2001-07-01,1662.0,24162.0,24162.0
2001-08-01,1964.0,26783.0,26783.0
2001-09-01,56.0,1378.0,1378.0
2001-10-01,-68.0,0.0,0.0
2001-11-01,-8.0,0.0,0.0
2001-12-01,-48.0,1255.0,1255.0
2002-01-01,-86.0,2825.0,2825.0
2002-02-01,-83.0,0.0,0.0
2002-03-01,209.0,2627.0,2627.0
2002-04-01,-67.0,0.0,0.0
2002-05-01,-57.0,0.0,0.0
2002-06-01,-34.0,0.0,0.0
2002-07-01,373.0,4547.0,4547.0
2002-08-01,174.0,3202.0,3202.0
2002-09-01,149.0,4211.0,4211.0
2002-10-01,-9.0,1027.0,1027.0
2002-11-01,-40.0,696.0,696.0
2002-12-01,154.0,2830.0,2830.0
2003-01-01,-55.0,0.0,0.0
2003-02-01,-42.0,0.0,0.0
2003-04-01,-12.0,0.0,0.0
2003-05-01,-10.0,0.0,0.0
2003-06-01,217.0,4019.0,4019.0
2003-07-01,1232.0,17789.0,17789.0
2003-08-01,910.0,12876.0,12876.0
2003-09-01,-6.0,0.0,0.0
2003-10-01,-6.0,0.0,0.0
2003-11-01,669.0,9448.0,9448.0
2003-12-01,-83.0,0.0,0.0
2004-01-01,28.723000000000003,1456.0,1456.0
2004-02-01,53.405,2707.0,2707.0
2004-03-01,46.642,2364.0,2364.0
2004-04-01,66.845,3388.0,3388.0
2004-05-01,8.52,432.0,432.0
2004-06-01,35.223,1785.0,1785.0
2004-07-01,9.047,459.0,459.0
2004-08-01,0.08800000000000001,4.0,4.0
2004-09-01,26.176000000000002,1327.0,1327.0
2004-10-01,6.588,334.0,334.0
2004-11-01,19.149,970.0,970.0
2004-12-01,37.595,1905.0,1905.0
2005-01-01,0.0,0.0,0.0
2005-02-01,31.0,1928.92,1928.92
2005-03-01,4.0,846.07,846.07
2005-04-01,2.0,747.04,747.04
2005-05-01,111.0,2198.96,2198.96
2005-06-01,176.0,2990.09,2990.09
2005-07-01,-21.0,191.99,191.99
2005-08-01,3.0,479.99,479.99
2005-09-01,67.0,1702.04,1702.04
2005-10-01,-2.0,1107.04,1107.04
2005-11-01,-64.0,0.0,0.0
2005-12-01,-91.0,2219.04,2219.04
2006-01-01,-40.0,994.0,994.0
2006-02-01,58.0,1319.0,1319.0
2006-03-01,40.0,1679.0,1679.0
2006-04-01,15.0,697.0,697.0
2006-05-01,119.0,2462.0,2462.0
2006-06-01,26.0,677.0,677.0
2006-07-01,647.0,10091.0,10091.0
2006-08-01,220.0,3963.0,3963.0
2006-09-01,22.0,435.0,435.0
2006-10-01,-11.0,1560.0,1560.0
2006-11-01,163.0,3062.0,3062.0
2006-12-01,-67.0,700.0,700.0
2007-01-01,-49.0,253.0,253.0
2007-02-01,-38.0,1335.0,1335.0
2007-03-01,53.0,1839.0,1839.0
2007-04-01,-12.0,629.0,629.0
2007-05-01,49.0,1302.0,1302.0
2007-06-01,414.0,6540.0,6540.0
2007-07-01,33.0,930.0,930.0
2007-08-01,42.0,1753.0,1753.0
2007-09-01,-32.0,360.0,360.0
2007-10-01,-62.0,0.0,0.0
2007-11-01,-35.0,1033.0,1033.0
2007-12-01,65.0,2471.0,2471.0
2008-01-01,-94.0,936.0,936.0
2008-02-01,88.0,2366.0,2366.0
2008-03-01,-45.0,680.0,680.0
2008-04-01,-16.0,802.0,802.0
2008-05-01,-18.0,878.0,878.0
2008-06-01,-40.0,35.0,35.0
2008-07-01,9.0,279.0,279.0
2008-08-01,60.0,1104.0,1104.0
2008-09-01,50.0,1192.0,1192.0
2008-10-01,-36.0,0.0,0.0
2008-11-01,-39.0,0.0,0.0
2008-12-01,-61.0,0.0,0.0
2009-01-01,4.0,634.0,634.0
2009-02-01,-94.0,0.0,0.0
2009-03-01,-52.0,1676.0,1676.0
2009-04-01,-32.0,870.0,870.0
2009-05-01,-57.0,0.0,0.0
2009-06-01,15.0,133.0,133.0
2009-07-01,-50.0,0.0,0.0
2009-08-01,160.0,3202.0,3202.0
2009-09-01,-41.0,0.0,0.0
2009-10-01,-41.0,1073.0,1073.0
2009-11-01,-70.0,0.0,0.0
2009-12-01,-123.0,0.0,0.0
2010-01-01,-78.0,0.0,0.0
2010-02-01,-90.0,1288.0,1288.0
2010-03-01,-80.0,0.0,0.0
2010-04-01,-16.0,626.0,626.0
2010-05-01,-57.0,0.0,0.0
2010-06-01,-19.0,128.0,128.0
2010-07-01,-47.0,0.0,0.0
2010-08-01,169.0,3091.0,3091.0
2010-09-01,-52.0,0.0,0.0
2010-10-01,-58.0,0.0,0.0
2010-11-01,-78.0,0.0,0.0
2010-12-01,-112.0,0.0,0.0
2011-01-01,-126.0,0.0,0.0
2011-02-01,-98.0,0.0,0.0
2011-03-01,-45.0,1096.0,1096.0
2011-04-01,-65.0,0.0,0.0
2011-05-01,-57.0,0.0,0.0
2011-06-01,-47.0,0.0,0.0
2011-07-01,270.0,3219.0,3219.0
2011-08-01,-51.0,0.0,0.0
2011-09-01,-54.0,0.0,0.0
2011-10-01,-61.0,0.0,0.0
2011-11-01,-73.0,0.0,0.0
2011-12-01,-81.0,1653.0,1653.0
2012-01-01,-101.0,0.0,0.0
2012-02-01,-89.0,0.0,0.0
2012-03-01,-64.0,0.0,0.0
2012-04-01,-57.0,0.0,0.0
2012-05-01,-54.0,0.0,0.0
2012-06-01,60.0,835.0,835.0
2012-07-01,205.0,3689.0,3689.0
2012-08-01,42.0,1148.0,1148.0
2012-09-01,-9.0,737.0,737.0
2012-10-01,-43.0,615.0,615.0
2012-11-01,-71.0,0.0,0.0
2012-12-01,-97.0,0.0,0.0
2013-01-01,-78.0,307.0,307.0
2013-02-01,-71.0,0.0,0.0
2013-03-01,-78.0,0.0,0.0
2013-04-01,-52.0,0.0,0.0
2013-05-01,-45.0,0.0,0.0
2013-06-01,-39.0,0.0,0.0
2013-07-01,-34.0,0.0,0.0
2013-08-01,214.0,3700.0,3700.0
2013-09-01,4.0,870.0,870.0
2013-10-01,-54.0,0.0,0.0
2013-11-01,-69.0,0.0,0.0
2013-12-01,-106.0,0.0,0.0
2014-01-01,-106.0,0.0,0.0
2014-02-01,-95.0,0.0,0.0
2014-03-01,473.0,8137.0,8137.0
2014-04-01,-60.0,0.0,0.0
2014-05-01,89.0,2465.0,2465.0
2014-06-01,-46.0,0.0,0.0
2014-07-01,-44.0,0.0,0.0
2014-08-01,213.0,3068.0,3068.0
2014-09-01,-21.0,435.0,435.0
2014-10-01,-3.0,876.0,876.0
2014-11-01,-72.0,0.0,0.0
2014-12-01,-34.0,783.0,783.0
2015-01-01,-93.0,0.0,0.0
2015-02-01,4.0,1583.0,1583.0
2015-03-01,-64.0,0.0,0.0
2015-04-01,-53.0,0.0,0.0
2015-05-01,-54.0,0.0,0.0
2015-06-01,-48.0,0.0,0.0
2015-07-01,152.0,2361.0,2361.0
2015-08-01,-44.0,0.0,0.0
2015-09-01,-44.0,0.0,0.0
2015-10-01,-52.0,0.0,0.0
2015-11-01,-62.0,0.0,0.0
2015-12-01,-37.0,0.0,0.0
2016-01-01,-98.0,0.0,0.0
2016-02-01,-77.0,0.0,0.0
2016-03-01,-63.0,0.0,0.0
2016-04-01,-7.0,1114.0,1114.0
2016-05-01,-51.0,0.0,0.0
2016-06-01,160.0,3515.0,3515.0
2016-07-01,-45.0,0.0,0.0
2016-08-01,104.0,1844.0,1844.0
2016-09-01,117.0,2558.0,2558.0
2016-10-01,-31.0,470.0,470.0
2016-11-01,-57.0,0.0,0.0
2016-12-01,-77.0,0.0,0.0
2017-01-01,8.732,1334.0,1334.0
2017-02-01,4.761,725.0,725.0
2017-03-01,6.12,928.0,928.0
2017-04-01,7.423,1125.0,1125.0
2017-05-01,7.913,1201.0,1201.0
2017-06-01,5.435,824.0,824.0
2017-07-01,4.273,650.0,650.0
2017-08-01,3.536,539.0,539.0
2017-09-01,5.534,841.0,841.0
2017-10-01,6.424,974.0,974.0
