measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2001-01-01,6076.705,84554.0,84554.0
2001-02-01,5291.409000000001,73627.0,73627.0
2001-03-01,5697.277,79275.0,79275.0
2001-04-01,5604.573,77985.0,77985.0
2001-05-01,5874.889,81746.0,81746.0
2001-06-01,5784.3640000000005,80486.0,80486.0
2001-07-01,6637.198,92353.0,92353.0
2001-08-01,6867.124000000001,95552.0,95552.0
2001-09-01,5715.01,79521.0,79521.0
2001-10-01,5399.802000000001,75135.0,75135.0
2001-11-01,4445.035,61850.0,61850.0
2001-12-01,4791.093,66665.0,66665.0
2002-01-01,5149.492,100927.0,100927.0
2002-02-01,4491.983,88041.0,88041.0
2002-03-01,5706.898,111852.0,111852.0
2002-04-01,4602.6230000000005,90209.0,90209.0
2002-05-01,4772.283,93534.0,93534.0
2002-06-01,6195.025000000001,121419.0,121419.0
2002-07-01,7479.8910000000005,146602.0,146602.0
2002-08-01,7121.203,139572.0,139572.0
2002-09-01,6419.934,125827.0,125827.0
2002-10-01,5441.854,106658.0,106658.0
2002-11-01,5012.66,98246.0,98246.0
2002-12-01,5497.154,107741.0,107741.0
2004-01-01,5544.667,75629.0,75629.0
2004-02-01,5544.667,75629.0,75629.0
2004-03-01,5544.667,75629.0,75629.0
2004-04-01,5544.667,75629.0,75629.0
2004-05-01,5544.667,75629.0,75629.0
2004-06-01,5544.667,75629.0,75629.0
2004-07-01,5544.667,75629.0,75629.0
2004-08-01,5544.667,75629.0,75629.0
2004-09-01,5544.667,75629.0,75629.0
2004-10-01,5544.667,75629.0,75629.0
2004-11-01,5544.667,75629.0,75629.0
2004-12-01,5544.667,75629.0,75629.0
2005-01-01,5792.847000000001,76693.32,76693.32
2005-02-01,4940.51,65408.96,65408.96
2005-03-01,5519.313,73071.92,73071.92
2005-04-01,5095.985000000001,67467.34,67467.34
2005-05-01,5583.468,73921.29,73921.29
2005-06-01,5413.914000000001,71676.51,71676.51
2005-07-01,5816.479,77006.2,77006.2
2005-08-01,5602.865000000001,74178.09,74178.09
2005-09-01,5334.308,70622.58,70622.58
2005-10-01,4603.46,60946.65,60946.65
2005-11-01,5125.935,67863.86,67863.86
2005-12-01,5735.916,75939.6,75939.6
2006-01-01,5589.6320000000005,76243.0,76243.0
2006-02-01,5006.12,68283.0,68283.0
2006-03-01,4494.381,61303.0,61303.0
2006-04-01,4086.1270000000004,55735.0,55735.0
2006-05-01,4755.445000000001,64864.0,64864.0
2006-06-01,3234.2830000000004,44116.0,44116.0
2006-07-01,4289.877,58514.0,58514.0
2006-08-01,4216.648,57515.0,57515.0
2006-09-01,3921.125,53484.0,53484.0
2006-10-01,4493.3330000000005,61289.0,61289.0
2006-11-01,4935.415,67319.0,67319.0
2006-12-01,5061.616,69040.0,69040.0
2007-01-01,4680.469,66321.0,66321.0
2007-02-01,4275.52,60583.0,60583.0
2007-03-01,4617.334,65426.0,65426.0
2007-04-01,4323.042,61256.0,61256.0
2007-05-01,4297.227,60890.0,60890.0
2007-06-01,4550.003000000001,64472.0,64472.0
2007-07-01,4648.032,65861.0,65861.0
2007-08-01,4666.923,66129.0,66129.0
2007-09-01,4498.585,63744.0,63744.0
2007-10-01,3984.21,56455.0,56455.0
2007-11-01,4584.405000000001,64960.0,64960.0
2007-12-01,4649.251,65878.0,65878.0
2008-01-01,4916.138,61110.0,61110.0
2008-02-01,5107.255,63486.0,63486.0
2008-03-01,5522.943,68653.0,68653.0
2008-04-01,5283.224,65673.0,65673.0
2008-05-01,4737.3150000000005,58888.0,58888.0
2008-06-01,5088.801,63257.0,63257.0
2008-07-01,5355.109,66567.0,66567.0
2008-08-01,5508.727,68477.0,68477.0
2008-09-01,5006.578,62234.0,62234.0
2008-10-01,5338.919,66366.0,66366.0
2008-11-01,5520.3730000000005,68621.0,68621.0
2008-12-01,5651.618,70253.0,70253.0
2009-01-01,4167.3820000000005,54144.0,54144.0
2009-02-01,5038.11,65456.0,65456.0
2009-03-01,5468.274,71045.0,71045.0
2009-04-01,4964.924,64506.0,64506.0
2009-05-01,5230.763,67959.0,67959.0
2009-06-01,5567.164000000001,72330.0,72330.0
2009-07-01,5728.019,74420.0,74420.0
2009-08-01,5083.8330000000005,66051.0,66051.0
2009-09-01,5340.664000000001,69387.0,69387.0
2009-10-01,5483.512000000001,71243.0,71243.0
2009-11-01,5258.935,68326.0,68326.0
2009-12-01,5495.42,71398.0,71398.0
2010-01-01,5176.5380000000005,62075.0,62075.0
2010-02-01,4578.3460000000005,54902.0,54902.0
2010-03-01,4451.8460000000005,53385.0,53385.0
2010-04-01,4607.372,55250.0,55250.0
2010-05-01,4704.218,56411.0,56411.0
2010-06-01,5300.607,63563.0,63563.0
2010-07-01,5539.1720000000005,66424.0,66424.0
2010-08-01,5572.437,66823.0,66823.0
2010-09-01,5255.977,63028.0,63028.0
2010-10-01,5018.713000000001,60183.0,60183.0
2010-11-01,5306.269,63631.0,63631.0
2010-12-01,4928.505,59101.0,59101.0
2011-01-01,5515.822,67326.0,67326.0
2011-02-01,5495.062,67073.0,67073.0
2011-03-01,5828.83,71147.0,71147.0
2011-04-01,5528.974,67487.0,67487.0
2011-05-01,5823.267,71079.0,71079.0
2011-06-01,5655.142,69027.0,69027.0
2011-07-01,5971.289,72886.0,72886.0
2011-08-01,6094.728,74392.0,74392.0
2011-09-01,5815.333,70982.0,70982.0
2011-10-01,5540.576,67628.0,67628.0
2011-11-01,5479.528,66883.0,66883.0
2011-12-01,5518.449,67359.0,67359.0
2012-01-01,5986.651,74096.0,74096.0
2012-02-01,5894.311,72953.0,72953.0
2012-03-01,5652.401,69959.0,69959.0
2012-04-01,5310.541,65728.0,65728.0
2012-05-01,5507.918,68171.0,68171.0
2012-06-01,4779.264,59153.0,59153.0
2012-07-01,5148.643,63724.0,63724.0
2012-08-01,5953.708,73688.0,73688.0
2012-09-01,5857.914,72503.0,72503.0
2012-10-01,5879.819,72774.0,72774.0
2012-11-01,6430.106,79585.0,79585.0
2012-12-01,6443.724,79753.0,79753.0
2013-01-01,5758.453,73373.0,73373.0
2013-02-01,5187.741,66101.0,66101.0
2013-03-01,5573.282,71013.0,71013.0
2013-04-01,5058.24,64451.0,64451.0
2013-05-01,5610.689,71490.0,71490.0
2013-06-01,5463.794,69618.0,69618.0
2013-07-01,5618.912,71595.0,71595.0
2013-08-01,6208.482,79107.0,79107.0
2013-09-01,5663.399,72162.0,72162.0
2013-10-01,6182.89,78781.0,78781.0
2013-11-01,6148.118,78338.0,78338.0
2013-12-01,6419.0,81790.0,81790.0
2014-01-01,6347.103,80616.0,80616.0
2014-02-01,5539.642,70361.0,70361.0
2014-03-01,5789.319,73532.0,73532.0
2014-04-01,5084.147,64576.0,64576.0
2014-05-01,5238.512,66537.0,66537.0
2014-06-01,5556.215,70572.0,70572.0
2014-07-01,5557.733,70591.0,70591.0
2014-08-01,5447.271,69188.0,69188.0
2014-09-01,5490.556,69738.0,69738.0
2014-10-01,5518.116,70088.0,70088.0
2014-11-01,4738.074,60180.0,60180.0
2014-12-01,5051.312,64159.0,64159.0
2015-01-01,4885.941,63532.0,63532.0
2015-02-01,4545.033,59099.0,59099.0
2015-03-01,4736.926,61594.0,61594.0
2015-04-01,4182.832,54389.0,54389.0
2015-05-01,4568.551,59405.0,59405.0
2015-06-01,5134.601,66765.0,66765.0
2015-07-01,5233.053,68045.0,68045.0
2015-08-01,5040.874,65547.0,65547.0
2015-09-01,4933.717,64153.0,64153.0
2015-10-01,4750.13,61766.0,61766.0
2015-11-01,4401.808,57237.0,57237.0
2015-12-01,5014.534,65204.0,65204.0
2016-01-01,4726.804,60730.0,60730.0
2016-02-01,4471.006,57444.0,57444.0
2016-03-01,4115.612,52878.0,52878.0
2016-04-01,4067.484,52259.0,52259.0
2016-05-01,4768.875,61271.0,61271.0
2016-06-01,4704.171,60440.0,60440.0
2016-07-01,4542.852,58367.0,58367.0
2016-08-01,4394.772,56464.0,56464.0
2016-09-01,4642.471,59647.0,59647.0
2016-10-01,4519.907,58072.0,58072.0
2016-11-01,4611.29,59246.0,59246.0
2016-12-01,4574.756,58777.0,58777.0
2017-01-01,5821.753,82572.0,82572.0
2017-02-01,5266.65,74699.0,74699.0
2017-03-01,5897.766,83651.0,83651.0
2017-04-01,5301.502,75194.0,75194.0
2017-05-01,5778.166,81954.0,81954.0
2017-06-01,5913.541,83874.0,83874.0
2017-07-01,5863.466,83164.0,83164.0
2017-08-01,5881.592,83421.0,83421.0
2017-09-01,5515.407,78228.0,78228.0
2017-10-01,4653.392,66001.0,66001.0
2017-11-01,5555.095,78790.0,78790.0
2017-12-01,6117.67,86770.0,86770.0
2018-01-01,6041.24,82185.0,82185.0
2018-02-01,5645.69,76804.0,76804.0
2018-03-01,5606.455,76270.0,76270.0
2018-04-01,5325.682,72451.0,72451.0
2018-05-01,5447.921,74114.0,74114.0
2018-06-01,5454.17,74198.0,74198.0
2018-07-01,5854.644,79646.0,79646.0
2018-08-01,6100.993,82998.0,82998.0
2018-09-01,5897.259,80226.0,80226.0
2018-10-01,5943.068,80850.0,80850.0
2018-11-01,5827.19,79273.0,79273.0
2018-12-01,6197.688,84313.0,84313.0
2019-01-01,6094.401,75961.0,75961.0
2019-02-01,5576.435,69504.0,69504.0
2019-03-01,6178.403,77007.0,77007.0
2019-04-01,5731.931,71442.0,71442.0
2019-05-01,5332.909,66469.0,66469.0
2019-06-01,5417.805,67527.0,67527.0
2019-07-01,5978.222,74512.0,74512.0
2019-08-01,6236.866,77736.0,77736.0
2019-09-01,5741.932,71567.0,71567.0
2019-10-01,5112.294,63719.0,63719.0
2019-11-01,5560.083,69300.0,69300.0
2019-12-01,5999.719,74780.0,74780.0
2020-01-01,6176.249,81394.0,81394.0
2020-02-01,5555.637,73216.0,73216.0
2020-03-01,5854.015,77148.0,77148.0
2020-04-01,5478.823,72204.0,72204.0
2020-05-01,5820.042,76700.0,76700.0
2020-06-01,5364.199,70693.0,70693.0
2020-07-01,6024.63,79397.0,79397.0
2020-08-01,5752.046,75804.0,75804.0
2020-09-01,5705.369,75189.0,75189.0
2020-10-01,5490.889,72363.0,72363.0
2020-11-01,5527.9,72851.0,72851.0
2020-12-01,4937.201,65066.0,65066.0
2021-01-01,5785.465,74143.0,74143.0
2021-02-01,5373.564,68865.0,68865.0
2021-03-01,6001.075,76907.0,76907.0
2021-04-01,4979.365,63813.0,63813.0
2021-05-01,5389.751,69072.0,69072.0
2021-06-01,5537.858,70971.0,70971.0
2021-07-01,5381.635,68968.0,68968.0
2021-08-01,5347.148,68526.0,68526.0
2021-09-01,5426.595,69545.0,69545.0
2021-10-01,5316.176,68130.0,68130.0
2021-11-01,5237.781,67125.0,67125.0
2021-12-01,5248.587,67263.0,67263.0
2022-01-01,6038.847,80452.0,80452.0
2022-02-01,5347.938,71247.0,71247.0
2022-03-01,5770.307,76874.0,76874.0
2022-04-01,4490.835,59829.0,59829.0
2022-05-01,4635.579,61757.0,61757.0
2022-06-01,5148.259,68587.0,68587.0
2022-07-01,5535.299,73743.0,73743.0
2022-08-01,5822.991,77576.0,77576.0
2022-09-01,5644.36,75196.0,75196.0
2022-10-01,5681.785,75695.0,75695.0
2022-11-01,4824.928,64280.0,64280.0
2022-12-01,5500.872,73285.0,73285.0
2023-01-01,5111.966,65355.0,65355.0
2023-02-01,4964.492,63469.0,63469.0
2023-03-01,5245.261,67059.0,67059.0
2023-04-01,5000.002,63923.0,63923.0
2023-05-01,6136.333,78451.0,78451.0
2023-06-01,5485.903,70136.0,70136.0
2023-07-01,5726.413,73210.0,73210.0
2023-08-01,6149.354,78617.0,78617.0
2023-09-01,5730.398,73261.0,73261.0
2023-10-01,5401.561,69057.0,69057.0
2023-11-01,5491.653,70209.0,70209.0
2023-12-01,6195.664,79209.0,79209.0
2024-01-01,4419.455,56742.0,56742.0
2024-02-01,3846.627,49388.0,49388.0
2024-03-01,4613.267,59231.0,59231.0
2024-04-01,3780.196,48535.0,48535.0
2024-05-01,4462.164,57291.0,57291.0
2024-06-01,4163.467,53456.0,53456.0
2024-07-01,4315.495,55408.0,55408.0
2024-08-01,4361.218,55995.0,55995.0
2024-09-01,4181.722,53691.0,53691.0
2024-10-01,4046.738,51957.0,51957.0
2024-11-01,4315.931,55414.0,55414.0
2024-12-01,4514.72,57966.0,57966.0
