measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2014-11-01,45.037,428.0,428.0
2014-12-01,29.963,285.0,285.0
2015-01-01,148.689,1386.0,1386.0
2015-02-01,165.04,1538.0,1538.0
2015-03-01,211.384,1970.0,1970.0
2015-04-01,272.085,2536.0,2536.0
2015-05-01,311.94,2907.0,2907.0
2015-06-01,257.983,2404.0,2404.0
2015-07-01,288.385,2687.0,2687.0
2015-08-01,313.524,2922.0,2922.0
2015-09-01,261.968,2441.0,2441.0
2015-10-01,228.858,2133.0,2133.0
2015-11-01,164.478,1533.0,1533.0
2015-12-01,91.666,854.0,854.0
2016-01-01,173.188,1599.0,1599.0
2016-02-01,150.67,1391.0,1391.0
2016-03-01,243.299,2246.0,2246.0
2016-04-01,268.222,2476.0,2476.0
2016-05-01,237.313,2191.0,2191.0
2016-06-01,305.608,2821.0,2821.0
2016-07-01,288.926,2667.0,2667.0
2016-08-01,280.537,2590.0,2590.0
2016-09-01,210.869,1947.0,1947.0
2016-10-01,206.698,1908.0,1908.0
2016-11-01,185.651,1714.0,1714.0
2016-12-01,135.019,1246.0,1246.0
2017-01-01,92.498,852.0,852.0
2017-02-01,169.526,1562.0,1562.0
2017-03-01,215.527,1986.0,1986.0
2017-04-01,224.587,2069.0,2069.0
2017-05-01,242.127,2231.0,2231.0
2017-06-01,276.131,2544.0,2544.0
2017-07-01,270.216,2490.0,2490.0
2017-08-01,270.091,2488.0,2488.0
2017-09-01,230.378,2122.0,2122.0
2017-10-01,146.36,1348.0,1348.0
2017-11-01,151.862,1399.0,1399.0
2017-12-01,99.697,919.0,919.0
2018-01-01,135.079,1230.0,1230.0
2018-02-01,125.553,1143.0,1143.0
2018-03-01,210.61,1917.0,1917.0
2018-04-01,209.573,1908.0,1908.0
2018-05-01,242.655,2209.0,2209.0
2018-06-01,269.52,2454.0,2454.0
2018-07-01,286.858,2612.0,2612.0
2018-08-01,249.391,2270.0,2270.0
2018-09-01,165.331,1505.0,1505.0
2018-10-01,152.656,1390.0,1390.0
2018-11-01,118.737,1081.0,1081.0
2018-12-01,113.037,1029.0,1029.0
2019-01-01,138.858,1237.0,1237.0
2019-02-01,166.184,1480.0,1480.0
2019-03-01,234.193,2085.0,2085.0
2019-04-01,222.418,1981.0,1981.0
2019-05-01,243.085,2165.0,2165.0
2019-06-01,264.969,2360.0,2360.0
2019-07-01,296.923,2644.0,2644.0
2019-08-01,266.309,2371.0,2371.0
2019-09-01,228.143,2032.0,2032.0
2019-10-01,163.586,1457.0,1457.0
2019-11-01,156.765,1396.0,1396.0
2019-12-01,97.567,869.0,869.0
2020-01-01,102.635,900.0,900.0
2020-02-01,114.589,1005.0,1005.0
2020-03-01,165.685,1453.0,1453.0
2020-04-01,166.138,1457.0,1457.0
2020-05-01,218.171,1913.0,1913.0
2020-06-01,219.325,1923.0,1923.0
2020-07-01,208.597,1829.0,1829.0
2020-08-01,177.113,1553.0,1553.0
2020-09-01,174.179,1527.0,1527.0
2020-10-01,123.659,1084.0,1084.0
2020-11-01,113.878,998.0,998.0
2020-12-01,77.031,675.0,675.0
2021-01-01,116.034,1026.0,1026.0
2021-02-01,82.073,726.0,726.0
2021-03-01,202.048,1787.0,1787.0
2021-04-01,205.897,1821.0,1821.0
2021-05-01,228.128,2018.0,2018.0
2021-06-01,225.801,1997.0,1997.0
2021-07-01,202.414,1790.0,1790.0
2021-08-01,193.47,1711.0,1711.0
2021-09-01,193.159,1708.0,1708.0
2021-10-01,149.538,1323.0,1323.0
2021-11-01,138.193,1222.0,1222.0
2021-12-01,92.245,816.0,816.0
2022-01-01,81.511,278.0,278.0
2022-02-01,102.207,349.0,349.0
2022-03-01,142.911,488.0,488.0
2022-04-01,167.055,570.0,570.0
2022-05-01,166.6,568.0,568.0
2022-06-01,176.706,603.0,603.0
2022-07-01,182.676,623.0,623.0
2022-08-01,181.826,620.0,620.0
2022-09-01,153.854,525.0,525.0
2022-10-01,149.849,511.0,511.0
2022-11-01,107.678,367.0,367.0
2022-12-01,82.127,280.0,280.0
2023-01-01,23.0,78.0,78.0
2023-02-01,92.0,314.0,314.0
2023-03-01,173.0,590.0,590.0
2023-04-01,261.0,891.0,891.0
2023-05-01,209.0,713.0,713.0
2023-06-01,297.0,1013.0,1013.0
2023-07-01,166.0,566.0,566.0
2023-08-01,134.0,457.0,457.0
2023-09-01,133.0,454.0,454.0
2023-10-01,98.0,334.0,334.0
2023-11-01,109.0,372.0,372.0
2023-12-01,47.0,160.0,160.0
2024-01-01,26.0,89.0,89.0
2024-02-01,140.0,478.0,478.0
2024-03-01,216.0,737.0,737.0
2024-04-01,260.0,887.0,887.0
2024-05-01,321.0,1095.0,1095.0
2024-06-01,157.0,536.0,536.0
2024-07-01,303.0,1034.0,1034.0
2024-08-01,118.0,403.0,403.0
2024-09-01,140.0,478.0,478.0
2024-10-01,92.0,314.0,314.0
2024-11-01,73.0,249.0,249.0
2024-12-01,42.0,143.0,143.0
