measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2003-01-01,0.366,5.0,5.0
2003-02-01,0.306,4.0,4.0
2003-03-01,0.343,4.0,4.0
2003-04-01,0.302,4.0,4.0
2003-05-01,0.298,4.0,4.0
2003-06-01,0.335,4.0,4.0
2003-07-01,0.365,5.0,5.0
2003-08-01,0.379,5.0,5.0
2003-09-01,0.33,4.0,4.0
2003-10-01,0.34900000000000003,5.0,5.0
2003-11-01,0.295,4.0,4.0
2003-12-01,0.331,4.0,4.0
2004-01-01,0.064,1.0,1.0
2004-02-01,0.032,0.0,0.0
2004-03-01,0.35600000000000004,5.0,5.0
2004-04-01,0.506,7.0,7.0
2004-05-01,0.886,12.0,12.0
2004-06-01,0.28400000000000003,4.0,4.0
2004-07-01,0.309,4.0,4.0
2004-08-01,0.89,12.0,12.0
2004-09-01,0.233,3.0,3.0
2004-10-01,0.342,5.0,5.0
2004-11-01,0.062,1.0,1.0
2004-12-01,0.036000000000000004,0.0,0.0
2005-01-01,0.46900000000000003,5.52,5.52
2005-02-01,0.108,1.27,1.27
2005-03-01,0.093,1.09,1.09
2005-04-01,0.093,1.09,1.09
2005-05-01,0.093,1.1,1.1
2005-06-01,0.113,1.33,1.33
2005-07-01,0.21400000000000002,2.52,2.52
2005-08-01,0.19,2.23,2.23
2005-09-01,0.10600000000000001,1.24,1.24
2005-10-01,0.14800000000000002,1.74,1.74
2005-11-01,0.1,1.18,1.18
2005-12-01,0.273,3.21,3.21
2006-01-01,2.821,32.0,32.0
2006-02-01,1.476,17.0,17.0
2006-03-01,1.24,14.0,14.0
2006-04-01,2.375,27.0,27.0
2006-05-01,2.22,25.0,25.0
2006-06-01,2.0180000000000002,23.0,23.0
2006-07-01,2.923,33.0,33.0
2006-08-01,2.835,32.0,32.0
2006-09-01,1.302,15.0,15.0
2006-10-01,1.3760000000000001,16.0,16.0
2006-11-01,1.62,18.0,18.0
2006-12-01,1.795,20.0,20.0
2007-01-01,1.909,29.0,29.0
2007-02-01,4.2410000000000005,65.0,65.0
2007-03-01,1.149,18.0,18.0
2007-04-01,1.113,18.0,18.0
2007-05-01,1.2510000000000001,18.0,18.0
2007-06-01,3.552,53.0,53.0
2007-07-01,2.21,35.0,35.0
2007-08-01,1.719,24.0,24.0
2007-09-01,1.219,18.0,18.0
2007-10-01,1.988,29.0,29.0
2007-11-01,1.183,18.0,18.0
2007-12-01,1.467,24.0,24.0
2008-01-01,0.653,12.0,12.0
2008-02-01,0.5870000000000001,6.0,6.0
2008-03-01,0.7060000000000001,12.0,12.0
2008-04-01,0.439,6.0,6.0
2008-05-01,0.321,6.0,6.0
2008-06-01,1.115,6.0,6.0
2008-07-01,0.323,6.0,6.0
2008-08-01,0.313,6.0,6.0
2008-09-01,0.662,12.0,12.0
2008-10-01,0.316,6.0,6.0
2008-11-01,0.202,6.0,6.0
2008-12-01,0.36300000000000004,6.0,6.0
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0
2009-12-01,2.0,35.0,35.0
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0
2010-12-01,7.0,41.0,41.0
2011-01-01,0.268,6.0,6.0
2011-02-01,0.67,18.0,18.0
2011-03-01,0.306,6.0,6.0
2011-04-01,0.936,12.0,12.0
2011-05-01,0.806,12.0,12.0
2011-06-01,1.34,18.0,18.0
2011-07-01,0.648,12.0,12.0
2011-08-01,0.564,6.0,6.0
2011-09-01,0.421,6.0,6.0
2011-10-01,0.592,6.0,6.0
2011-11-01,0.92,12.0,12.0
2011-12-01,0.529,6.0,6.0
2012-01-01,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0
