measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2020-01-01,0.873,8.0,8.0
2020-02-01,1.934,17.0,17.0
2020-03-01,2.346,21.0,21.0
2020-04-01,3.102,27.0,27.0
2020-05-01,3.227,28.0,28.0
2020-06-01,3.497,31.0,31.0
2020-07-01,3.372,30.0,30.0
2020-08-01,3.339,29.0,29.0
2020-09-01,2.355,21.0,21.0
2020-10-01,1.762,15.0,15.0
2020-11-01,1.349,12.0,12.0
2020-12-01,0.844,7.0,7.0
2021-01-01,83.369,737.0,737.0
2021-02-01,124.912,1105.0,1105.0
2021-03-01,214.081,1893.0,1893.0
2021-04-01,193.48,1711.0,1711.0
2021-05-01,245.642,2172.0,2172.0
2021-06-01,305.266,2700.0,2700.0
2021-07-01,277.185,2451.0,2451.0
2021-08-01,255.195,2257.0,2257.0
2021-09-01,217.356,1922.0,1922.0
2021-10-01,145.804,1289.0,1289.0
2021-11-01,89.635,793.0,793.0
2021-12-01,57.075,505.0,505.0
2022-01-01,90.839,310.0,310.0
2022-02-01,136.67,466.0,466.0
2022-03-01,179.606,613.0,613.0
2022-04-01,152.12,519.0,519.0
2022-05-01,224.668,767.0,767.0
2022-06-01,281.697,961.0,961.0
2022-07-01,273.86,934.0,934.0
2022-08-01,242.093,826.0,826.0
2022-09-01,227.187,775.0,775.0
2022-10-01,151.49,517.0,517.0
2022-11-01,81.644,279.0,279.0
2022-12-01,39.126,133.0,133.0
2023-01-01,88.0,300.0,300.0
2023-02-01,159.0,543.0,543.0
2023-03-01,174.0,594.0,594.0
2023-04-01,230.0,785.0,785.0
2023-05-01,282.0,962.0,962.0
2023-06-01,277.0,945.0,945.0
2023-07-01,287.0,979.0,979.0
2023-08-01,267.0,911.0,911.0
2023-09-01,182.0,621.0,621.0
2023-10-01,134.0,457.0,457.0
2023-11-01,89.0,304.0,304.0
2023-12-01,53.0,181.0,181.0
2024-01-01,72.0,246.0,246.0
2024-02-01,127.0,433.0,433.0
2024-03-01,191.0,652.0,652.0
2024-04-01,201.0,686.0,686.0
2024-05-01,244.0,833.0,833.0
2024-06-01,243.0,829.0,829.0
2024-07-01,270.0,921.0,921.0
2024-08-01,224.0,764.0,764.0
2024-09-01,256.0,873.0,873.0
2024-10-01,164.0,560.0,560.0
2024-11-01,66.0,225.0,225.0
2024-12-01,48.0,164.0,164.0
