measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2001-01-01,579.0,5906.0,5906.0
2001-02-01,533.0,5437.0,5437.0
2001-03-01,574.0,5855.0,5855.0
2001-04-01,585.0,5968.0,5968.0
2001-05-01,623.0,6355.0,6355.0
2001-06-01,632.0,6447.0,6447.0
2001-07-01,643.0,6559.0,6559.0
2001-08-01,632.0,6447.0,6447.0
2001-09-01,605.0,6172.0,6172.0
2001-10-01,618.0,6304.0,6304.0
2001-11-01,614.0,6263.0,6263.0
2001-12-01,643.0,6559.0,6559.0
