measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2014-06-01,502.415,4778.0,4778.0
2014-07-01,463.966,4412.0,4412.0
2014-08-01,482.764,4591.0,4591.0
2014-09-01,476.762,4534.0,4534.0
2014-10-01,440.061,4185.0,4185.0
2014-11-01,357.504,3400.0,3400.0
2014-12-01,245.528,2335.0,2335.0
2015-01-01,141.437,1318.0,1318.0
2015-02-01,181.777,1694.0,1694.0
2015-03-01,259.483,2418.0,2418.0
2015-04-01,295.37,2753.0,2753.0
2015-05-01,296.499,2763.0,2763.0
2015-06-01,307.168,2862.0,2862.0
2015-07-01,311.072,2899.0,2899.0
2015-08-01,317.072,2955.0,2955.0
2015-09-01,262.388,2445.0,2445.0
2015-10-01,224.004,2087.0,2087.0
2015-11-01,205.25,1913.0,1913.0
2015-12-01,177.48,1654.0,1654.0
2016-01-01,112.895,1042.0,1042.0
2016-02-01,225.859,2085.0,2085.0
2016-03-01,196.417,1813.0,1813.0
2016-04-01,220.609,2037.0,2037.0
2016-05-01,272.35,2514.0,2514.0
2016-06-01,270.438,2497.0,2497.0
2016-07-01,311.453,2875.0,2875.0
2016-08-01,303.347,2800.0,2800.0
2016-09-01,282.653,2609.0,2609.0
2016-10-01,247.92,2289.0,2289.0
2016-11-01,217.045,2004.0,2004.0
2016-12-01,174.014,1606.0,1606.0
2017-01-01,113.084,1042.0,1042.0
2017-02-01,184.242,1697.0,1697.0
2017-03-01,252.95,2330.0,2330.0
2017-04-01,266.722,2457.0,2457.0
2017-05-01,264.732,2439.0,2439.0
2017-06-01,317.985,2930.0,2930.0
2017-07-01,310.946,2865.0,2865.0
2017-08-01,308.344,2841.0,2841.0
2017-09-01,248.971,2294.0,2294.0
2017-10-01,219.896,2026.0,2026.0
2017-11-01,135.121,1245.0,1245.0
2017-12-01,99.007,912.0,912.0
2018-01-01,134.275,1222.0,1222.0
2018-02-01,147.001,1338.0,1338.0
2018-03-01,236.863,2156.0,2156.0
2018-04-01,264.393,2407.0,2407.0
2018-05-01,333.219,3034.0,3034.0
2018-06-01,324.908,2958.0,2958.0
2018-07-01,381.786,3476.0,3476.0
2018-08-01,308.545,2809.0,2809.0
2018-09-01,190.893,1738.0,1738.0
2018-10-01,183.101,1667.0,1667.0
2018-11-01,109.341,995.0,995.0
2018-12-01,151.675,1381.0,1381.0
2019-01-01,156.077,1390.0,1390.0
2019-02-01,180.25,1605.0,1605.0
2019-03-01,253.378,2256.0,2256.0
2019-04-01,277.704,2473.0,2473.0
2019-05-01,280.423,2497.0,2497.0
2019-06-01,309.281,2754.0,2754.0
2019-07-01,370.322,3298.0,3298.0
2019-08-01,306.562,2730.0,2730.0
2019-09-01,289.035,2574.0,2574.0
2019-10-01,195.511,1741.0,1741.0
2019-11-01,157.889,1406.0,1406.0
2019-12-01,99.568,887.0,887.0
2020-01-01,136.817,1199.0,1199.0
2020-02-01,179.21,1571.0,1571.0
2020-03-01,272.683,2391.0,2391.0
2020-04-01,261.449,2292.0,2292.0
2020-05-01,368.594,3231.0,3231.0
2020-06-01,348.246,3053.0,3053.0
2020-07-01,342.947,3007.0,3007.0
2020-08-01,324.189,2842.0,2842.0
2020-09-01,281.479,2468.0,2468.0
2020-10-01,204.645,1794.0,1794.0
2020-11-01,146.357,1283.0,1283.0
2020-12-01,111.384,977.0,977.0
2021-01-01,123.687,1094.0,1094.0
2021-02-01,97.693,864.0,864.0
2021-03-01,309.218,2735.0,2735.0
2021-04-01,250.273,2213.0,2213.0
2021-05-01,311.054,2751.0,2751.0
2021-06-01,322.456,2852.0,2852.0
2021-07-01,253.752,2244.0,2244.0
2021-08-01,255.781,2262.0,2262.0
2021-09-01,237.711,2102.0,2102.0
2021-10-01,175.674,1554.0,1554.0
2021-11-01,173.742,1537.0,1537.0
2021-12-01,92.959,822.0,822.0
2022-01-01,230.983,788.0,788.0
2022-02-01,152.009,519.0,519.0
2022-03-01,226.863,774.0,774.0
2022-04-01,277.181,946.0,946.0
2022-05-01,311.973,1064.0,1064.0
2022-06-01,313.794,1071.0,1071.0
2022-07-01,346.381,1182.0,1182.0
2022-08-01,305.551,1043.0,1043.0
2022-09-01,253.316,864.0,864.0
2022-10-01,200.793,685.0,685.0
2022-11-01,165.619,565.0,565.0
2022-12-01,107.537,367.0,367.0
2023-01-01,140.0,478.0,478.0
2023-02-01,215.0,734.0,734.0
2023-03-01,319.0,1088.0,1088.0
2023-04-01,357.0,1218.0,1218.0
2023-05-01,527.0,1798.0,1798.0
2023-06-01,331.0,1129.0,1129.0
2023-07-01,296.0,1010.0,1010.0
2023-08-01,272.0,928.0,928.0
2023-09-01,167.0,570.0,570.0
2023-10-01,161.0,549.0,549.0
2023-11-01,106.0,362.0,362.0
2023-12-01,80.0,273.0,273.0
2024-01-01,59.0,201.0,201.0
2024-02-01,185.0,631.0,631.0
2024-03-01,194.0,662.0,662.0
2024-04-01,209.0,713.0,713.0
2024-05-01,217.0,740.0,740.0
2024-06-01,212.0,723.0,723.0
2024-07-01,203.0,693.0,693.0
2024-08-01,191.0,652.0,652.0
2024-09-01,191.0,652.0,652.0
2024-10-01,201.0,686.0,686.0
2024-11-01,156.0,532.0,532.0
2024-12-01,105.0,358.0,358.0
