measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2019-01-01,76.262,679.0,679.0
2019-02-01,88.985,792.0,792.0
2019-03-01,135.169,1204.0,1204.0
2019-04-01,157.21,1400.0,1400.0
2019-05-01,163.682,1458.0,1458.0
2019-06-01,197.881,1762.0,1762.0
2019-07-01,195.284,1739.0,1739.0
2019-08-01,191.257,1703.0,1703.0
2019-09-01,156.408,1393.0,1393.0
2019-10-01,143.713,1280.0,1280.0
2019-11-01,91.909,818.0,818.0
2019-12-01,59.24,528.0,528.0
2020-01-01,116.979,1026.0,1026.0
2020-02-01,158.571,1390.0,1390.0
2020-03-01,155.171,1360.0,1360.0
2020-04-01,195.56,1714.0,1714.0
2020-05-01,255.938,2244.0,2244.0
2020-06-01,254.864,2234.0,2234.0
2020-07-01,287.873,2524.0,2524.0
2020-08-01,238.495,2091.0,2091.0
2020-09-01,187.265,1642.0,1642.0
2020-10-01,173.094,1518.0,1518.0
2020-11-01,136.844,1200.0,1200.0
2020-12-01,108.346,950.0,950.0
2021-01-01,108.209,957.0,957.0
2021-02-01,141.754,1254.0,1254.0
2021-03-01,183.028,1619.0,1619.0
2021-04-01,229.104,2026.0,2026.0
2021-05-01,249.719,2209.0,2209.0
2021-06-01,242.575,2145.0,2145.0
2021-07-01,232.341,2055.0,2055.0
2021-08-01,228.531,2021.0,2021.0
2021-09-01,197.053,1743.0,1743.0
2021-10-01,164.012,1451.0,1451.0
2021-11-01,130.503,1154.0,1154.0
2021-12-01,89.171,789.0,789.0
2022-01-01,121.298,414.0,414.0
2022-02-01,144.683,494.0,494.0
2022-03-01,191.818,654.0,654.0
2022-04-01,216.378,738.0,738.0
2022-05-01,253.601,865.0,865.0
2022-06-01,264.062,901.0,901.0
2022-07-01,254.684,869.0,869.0
2022-08-01,236.472,807.0,807.0
2022-09-01,199.563,681.0,681.0
2022-10-01,183.855,627.0,627.0
2022-11-01,136.298,465.0,465.0
2022-12-01,95.288,325.0,325.0
2023-01-01,119.0,406.0,406.0
2023-02-01,145.0,495.0,495.0
2023-03-01,171.0,583.0,583.0
2023-04-01,219.0,747.0,747.0
2023-05-01,192.0,655.0,655.0
2023-06-01,208.0,710.0,710.0
2023-07-01,246.0,839.0,839.0
2023-08-01,231.0,788.0,788.0
2023-09-01,169.0,577.0,577.0
2023-10-01,159.0,543.0,543.0
2023-11-01,111.0,379.0,379.0
2023-12-01,109.0,372.0,372.0
2024-01-01,108.0,368.0,368.0
2024-02-01,116.0,396.0,396.0
2024-03-01,164.0,560.0,560.0
2024-04-01,195.0,665.0,665.0
2024-05-01,195.0,665.0,665.0
2024-06-01,196.0,669.0,669.0
2024-07-01,191.0,652.0,652.0
2024-08-01,180.0,614.0,614.0
2024-09-01,144.0,491.0,491.0
2024-10-01,113.0,386.0,386.0
2024-11-01,97.0,331.0,331.0
2024-12-01,85.0,290.0,290.0
