measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2012-01-01,0.055,6.0,6.0
2012-02-01,0.039,6.0,6.0
2012-03-01,0.035,6.0,6.0
2012-04-01,0.018,0.0,0.0
2012-05-01,0.045,6.0,6.0
2012-06-01,0.144,12.0,12.0
2012-07-01,0.326,35.0,35.0
2012-08-01,0.148,18.0,18.0
2012-09-01,0.046,6.0,6.0
2012-10-01,0.042,6.0,6.0
2012-11-01,0.069,6.0,6.0
2012-12-01,0.033,6.0,6.0
2013-01-01,0.295,53.0,53.0
2013-02-01,0.094,12.0,12.0
2013-03-01,0.028,6.0,6.0
2013-04-01,0.022,6.0,6.0
2013-05-01,0.05,6.0,6.0
2013-06-01,0.085,12.0,12.0
2013-07-01,0.246,35.0,35.0
2013-08-01,0.041,6.0,6.0
2013-09-01,0.054,6.0,6.0
2013-10-01,0.018,0.0,0.0
2013-11-01,0.02,0.0,0.0
2013-12-01,0.047,6.0,6.0
2014-01-01,0.562,94.0,94.0
2014-02-01,0.201,30.0,30.0
2014-03-01,0.158,24.0,24.0
2014-04-01,0.004,0.0,0.0
2014-05-01,0.004,0.0,0.0
2014-06-01,0.009,0.0,0.0
2014-07-01,0.014,0.0,0.0
2014-08-01,0.011,0.0,0.0
2014-09-01,0.008,0.0,0.0
2014-10-01,0.007,0.0,0.0
2014-11-01,0.01,0.0,0.0
2014-12-01,0.012,0.0,0.0
2015-01-01,0.183,34.0,34.0
2015-02-01,0.663,90.0,90.0
2015-03-01,0.051,6.0,6.0
2015-04-01,0.006,0.0,0.0
2015-05-01,0.009,0.0,0.0
2015-06-01,0.008,0.0,0.0
2015-07-01,0.02,0.0,0.0
2015-08-01,0.022,6.0,6.0
2015-09-01,0.019,0.0,0.0
2015-10-01,0.007,0.0,0.0
2015-11-01,0.003,0.0,0.0
2015-12-01,0.009,0.0,0.0
2016-01-01,3.376,28.0,28.0
2016-02-01,8.234,84.0,84.0
2016-03-01,0.581,6.0,6.0
2016-04-01,0.581,6.0,6.0
2016-05-01,0.288,6.0,6.0
2016-06-01,0.358,6.0,6.0
2016-07-01,2.193,22.0,22.0
2016-08-01,3.433,34.0,34.0
2016-09-01,0.961,11.0,11.0
2016-10-01,0.346,6.0,6.0
2016-11-01,0.393,6.0,6.0
2016-12-01,2.256,22.0,22.0
2017-01-01,0.399,6.0,6.0
2017-02-01,0.332,11.0,11.0
2017-03-01,0.507,17.0,17.0
2017-04-01,0.479,11.0,11.0
2017-05-01,0.247,6.0,6.0
2017-06-01,0.19,6.0,6.0
2017-07-01,0.18,6.0,6.0
2017-08-01,0.138,6.0,6.0
2017-09-01,0.15,6.0,6.0
2017-10-01,0.27,6.0,6.0
2017-11-01,0.313,11.0,11.0
2017-12-01,4.795,138.0,138.0
2018-01-01,5.267,149.0,149.0
2018-02-01,0.11,6.0,6.0
2018-03-01,0.11,6.0,6.0
2018-04-01,0.088,0.0,0.0
2018-05-01,0.021,0.0,0.0
2018-06-01,0.054,0.0,0.0
2018-07-01,0.049,0.0,0.0
2018-08-01,0.042,0.0,0.0
2018-09-01,0.049,0.0,0.0
2018-10-01,0.053,0.0,0.0
2018-11-01,0.055,0.0,0.0
2018-12-01,0.102,6.0,6.0
2019-01-01,6.552,66.0,66.0
2019-02-01,1.356,17.0,17.0
2019-03-01,0.022,0.0,0.0
2019-04-01,0.011,0.0,0.0
2019-05-01,0.018,0.0,0.0
2019-06-01,0.012,0.0,0.0
2019-07-01,0.006,0.0,0.0
2019-08-01,0.011,0.0,0.0
2019-09-01,0.047,0.0,0.0
2019-10-01,0.012,0.0,0.0
2019-11-01,0.025,0.0,0.0
2019-12-01,0.928,11.0,11.0
