measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2009-01-01,17181.0,167687.0,167687.0
2009-02-01,13708.0,133790.0,133790.0
2009-03-01,15577.0,152032.0,152032.0
2009-04-01,12811.0,125035.0,125035.0
2009-05-01,13811.0,134795.0,134795.0
2009-06-01,9768.0,95336.0,95336.0
2009-07-01,10778.0,105193.0,105193.0
2009-08-01,9752.0,95180.0,95180.0
2009-09-01,12932.0,126216.0,126216.0
2009-10-01,10174.0,99298.0,99298.0
2009-11-01,15438.0,150675.0,150675.0
2009-12-01,12414.0,121161.0,121161.0
2010-01-01,13441.0,131130.0,131130.0
2010-02-01,8375.0,81707.0,81707.0
2010-03-01,10646.0,103862.0,103862.0
2010-04-01,12569.0,122623.0,122623.0
2010-05-01,14101.0,137569.0,137569.0
2010-06-01,9075.0,88536.0,88536.0
2010-07-01,8921.0,87033.0,87033.0
2010-08-01,10790.0,105267.0,105267.0
2010-09-01,14097.0,137530.0,137530.0
2010-10-01,14413.0,140613.0,140613.0
2010-11-01,11913.0,116223.0,116223.0
2010-12-01,12812.0,124994.0,124994.0
2011-01-01,12398.0,120459.0,120459.0
2011-02-01,17778.0,172731.0,172731.0
2011-03-01,11546.0,112181.0,112181.0
2011-04-01,12442.0,120886.0,120886.0
2011-05-01,15160.0,147295.0,147295.0
2011-06-01,11592.0,112628.0,112628.0
2011-07-01,8851.0,85996.0,85996.0
2011-08-01,9516.0,92457.0,92457.0
2011-09-01,13265.0,128883.0,128883.0
2011-10-01,15735.0,152881.0,152881.0
2011-11-01,16868.0,163889.0,163889.0
2011-12-01,15732.0,152852.0,152852.0
2012-01-01,16651.0,158451.0,158451.0
2012-02-01,11827.0,112546.0,112546.0
2012-03-01,13748.0,130826.0,130826.0
2012-04-01,15149.0,144158.0,144158.0
2012-05-01,13306.0,126620.0,126620.0
2012-06-01,10321.0,98215.0,98215.0
2012-07-01,7391.0,70333.0,70333.0
2012-08-01,8923.0,84911.0,84911.0
2012-09-01,11901.0,113250.0,113250.0
2012-10-01,15408.0,146623.0,146623.0
2012-11-01,10401.0,98976.0,98976.0
2012-12-01,8473.0,80629.0,80629.0
2013-01-01,15762.0,150385.0,150385.0
2013-02-01,9974.0,95162.0,95162.0
2013-03-01,9221.0,87978.0,87978.0
2013-04-01,12523.0,119482.0,119482.0
2013-05-01,12622.0,120427.0,120427.0
2013-06-01,9797.0,93473.0,93473.0
2013-07-01,7968.0,76023.0,76023.0
2013-08-01,6499.0,62007.0,62007.0
2013-09-01,10522.0,100390.0,100390.0
2013-10-01,11367.0,108453.0,108453.0
2013-11-01,15538.0,148248.0,148248.0
2013-12-01,14235.0,135816.0,135816.0
2014-01-01,14195.0,134994.0,134994.0
2014-02-01,15716.0,149459.0,149459.0
2014-03-01,14613.0,138970.0,138970.0
2014-04-01,14896.0,141661.0,141661.0
2014-05-01,11399.0,108404.0,108404.0
2014-06-01,11612.0,110430.0,110430.0
2014-07-01,10228.0,97268.0,97268.0
2014-08-01,6558.0,62367.0,62367.0
2014-09-01,12997.0,123601.0,123601.0
2014-10-01,17683.0,168165.0,168165.0
2014-11-01,16225.0,154300.0,154300.0
2014-12-01,6754.0,64231.0,64231.0
2015-01-01,13904.0,129571.0,129571.0
2015-02-01,13659.0,127288.0,127288.0
2015-03-01,16552.0,154248.0,154248.0
2015-04-01,13921.0,129730.0,129730.0
2015-05-01,12044.0,112238.0,112238.0
2015-06-01,8339.0,77711.0,77711.0
2015-07-01,9727.0,90646.0,90646.0
2015-08-01,9535.0,88857.0,88857.0
2015-09-01,12496.0,116450.0,116450.0
2015-10-01,16533.0,154071.0,154071.0
2015-11-01,12229.0,113962.0,113962.0
2015-12-01,8726.0,81318.0,81318.0
2016-01-01,11608.0,107165.0,107165.0
2016-02-01,10769.0,99419.0,99419.0
