measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2016-12-01,151.0,1394.0,1394.0
2017-01-01,165.375,1524.0,1524.0
2017-02-01,292.614,2696.0,2696.0
2017-03-01,393.527,3626.0,3626.0
2017-04-01,387.916,3574.0,3574.0
2017-05-01,510.066,4699.0,4699.0
2017-06-01,600.574,5533.0,5533.0
2017-07-01,655.423,6038.0,6038.0
2017-08-01,474.742,4374.0,4374.0
2017-09-01,429.106,3953.0,3953.0
2017-10-01,312.486,2879.0,2879.0
2017-11-01,187.176,1724.0,1724.0
2017-12-01,141.995,1308.0,1308.0
2018-01-01,264.56,2409.0,2409.0
2018-02-01,231.071,2104.0,2104.0
2018-03-01,324.095,2951.0,2951.0
2018-04-01,406.514,3701.0,3701.0
2018-05-01,463.444,4219.0,4219.0
2018-06-01,470.142,4280.0,4280.0
2018-07-01,475.165,4326.0,4326.0
2018-08-01,417.863,3804.0,3804.0
2018-09-01,384.002,3496.0,3496.0
2018-10-01,321.676,2929.0,2929.0
2018-11-01,306.048,2786.0,2786.0
2018-12-01,194.42,1770.0,1770.0
2019-01-01,179.57,1599.0,1599.0
2019-02-01,113.107,1007.0,1007.0
2019-03-01,327.898,2920.0,2920.0
2019-04-01,403.88,3597.0,3597.0
2019-05-01,504.249,4490.0,4490.0
2019-06-01,576.785,5136.0,5136.0
2019-07-01,570.725,5082.0,5082.0
2019-08-01,539.324,4803.0,4803.0
2019-09-01,359.527,3202.0,3202.0
2019-10-01,271.331,2416.0,2416.0
2019-11-01,165.169,1471.0,1471.0
2019-12-01,143.435,1277.0,1277.0
2020-01-01,186.904,1639.0,1639.0
2020-02-01,280.663,2461.0,2461.0
2020-03-01,323.225,2834.0,2834.0
2020-04-01,377.61,3311.0,3311.0
2020-05-01,351.086,3078.0,3078.0
2020-06-01,451.323,3957.0,3957.0
2020-07-01,437.855,3839.0,3839.0
2020-08-01,450.603,3950.0,3950.0
2020-09-01,390.153,3420.0,3420.0
2020-10-01,308.524,2705.0,2705.0
2020-11-01,290.121,2543.0,2543.0
2020-12-01,253.933,2226.0,2226.0
2021-01-01,162.546,1438.0,1438.0
2021-02-01,181.975,1609.0,1609.0
2021-03-01,367.306,3248.0,3248.0
2021-04-01,416.538,3684.0,3684.0
2021-05-01,355.202,3141.0,3141.0
2021-06-01,410.638,3632.0,3632.0
2021-07-01,444.511,3931.0,3931.0
2021-08-01,451.326,3992.0,3992.0
2021-09-01,442.374,3912.0,3912.0
2021-10-01,299.561,2649.0,2649.0
2021-11-01,296.306,2621.0,2621.0
2021-12-01,237.717,2102.0,2102.0
2022-01-01,299.925,1023.0,1023.0
2022-02-01,309.925,1057.0,1057.0
2022-03-01,350.279,1195.0,1195.0
2022-04-01,406.682,1388.0,1388.0
2022-05-01,384.935,1313.0,1313.0
2022-06-01,457.037,1559.0,1559.0
2022-07-01,450.292,1536.0,1536.0
2022-08-01,460.177,1570.0,1570.0
2022-09-01,411.101,1403.0,1403.0
2022-10-01,406.682,1388.0,1388.0
2022-11-01,269.803,921.0,921.0
2022-12-01,168.162,574.0,574.0
2023-01-01,207.0,706.0,706.0
2023-02-01,329.0,1123.0,1123.0
2023-03-01,329.0,1123.0,1123.0
2023-04-01,470.0,1604.0,1604.0
2023-05-01,463.0,1580.0,1580.0
2023-06-01,456.0,1556.0,1556.0
2023-07-01,409.0,1396.0,1396.0
2023-08-01,417.0,1423.0,1423.0
2023-09-01,391.0,1334.0,1334.0
2023-10-01,344.0,1174.0,1174.0
2023-11-01,247.0,843.0,843.0
2023-12-01,169.0,577.0,577.0
2024-01-01,153.0,522.0,522.0
2024-02-01,274.0,935.0,935.0
2024-03-01,308.0,1051.0,1051.0
2024-04-01,373.0,1273.0,1273.0
2024-05-01,443.0,1512.0,1512.0
2024-06-01,463.0,1580.0,1580.0
2024-07-01,437.0,1491.0,1491.0
2024-08-01,419.0,1430.0,1430.0
2024-09-01,390.0,1331.0,1331.0
2024-10-01,442.0,1508.0,1508.0
2024-11-01,246.0,839.0,839.0
2024-12-01,184.0,628.0,628.0
