measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2016-03-01,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0
2017-01-01,96.177,886.0,886.0
2017-02-01,156.693,1444.0,1444.0
2017-03-01,215.128,1982.0,1982.0
2017-04-01,226.841,2090.0,2090.0
2017-05-01,225.149,2074.0,2074.0
2017-06-01,270.439,2492.0,2492.0
2017-07-01,264.452,2436.0,2436.0
2017-08-01,262.24,2416.0,2416.0
2017-09-01,211.744,1951.0,1951.0
2017-10-01,187.017,1723.0,1723.0
2017-11-01,114.917,1059.0,1059.0
2017-12-01,84.203,776.0,776.0
2018-01-01,164.858,1501.0,1501.0
2018-02-01,180.482,1643.0,1643.0
2018-03-01,290.812,2648.0,2648.0
2018-04-01,324.613,2955.0,2955.0
2018-05-01,409.114,3725.0,3725.0
2018-06-01,398.91,3632.0,3632.0
2018-07-01,468.744,4267.0,4267.0
2018-08-01,378.821,3449.0,3449.0
2018-09-01,234.372,2134.0,2134.0
2018-10-01,224.806,2047.0,2047.0
2018-11-01,134.246,1222.0,1222.0
2018-12-01,186.222,1695.0,1695.0
2019-01-01,183.808,1637.0,1637.0
2019-02-01,212.277,1890.0,1890.0
2019-03-01,298.398,2657.0,2657.0
2019-04-01,327.045,2912.0,2912.0
2019-05-01,330.248,2941.0,2941.0
2019-06-01,364.234,3244.0,3244.0
2019-07-01,436.12,3884.0,3884.0
2019-08-01,361.031,3215.0,3215.0
2019-09-01,340.39,3031.0,3031.0
2019-10-01,230.248,2050.0,2050.0
2019-11-01,185.942,1656.0,1656.0
2019-12-01,117.259,1044.0,1044.0
2020-01-01,170.725,1497.0,1497.0
2020-02-01,223.621,1960.0,1960.0
2020-03-01,340.259,2983.0,2983.0
2020-04-01,326.241,2860.0,2860.0
2020-05-01,459.938,4032.0,4032.0
2020-06-01,434.547,3810.0,3810.0
2020-07-01,427.935,3752.0,3752.0
2020-08-01,404.528,3546.0,3546.0
2020-09-01,351.235,3079.0,3079.0
2020-10-01,255.359,2239.0,2239.0
2020-11-01,182.626,1601.0,1601.0
2020-12-01,138.986,1218.0,1218.0
2021-01-01,164.108,1451.0,1451.0
2021-02-01,129.62,1146.0,1146.0
2021-03-01,410.272,3628.0,3628.0
2021-04-01,332.064,2937.0,2937.0
2021-05-01,412.708,3650.0,3650.0
2021-06-01,427.836,3784.0,3784.0
2021-07-01,336.679,2978.0,2978.0
2021-08-01,339.372,3001.0,3001.0
2021-09-01,315.396,2789.0,2789.0
2021-10-01,233.086,2061.0,2061.0
2021-11-01,230.521,2039.0,2039.0
2021-12-01,123.338,1091.0,1091.0
2022-01-01,295.121,1007.0,1007.0
2022-02-01,194.216,663.0,663.0
2022-03-01,289.854,989.0,989.0
2022-04-01,354.144,1208.0,1208.0
2022-05-01,398.596,1360.0,1360.0
2022-06-01,400.922,1368.0,1368.0
2022-07-01,442.557,1510.0,1510.0
2022-08-01,390.391,1332.0,1332.0
2022-09-01,323.652,1104.0,1104.0
2022-10-01,256.546,875.0,875.0
2022-11-01,211.605,722.0,722.0
2022-12-01,137.396,469.0,469.0
2023-01-01,94.0,321.0,321.0
2023-02-01,187.0,638.0,638.0
2023-03-01,151.0,515.0,515.0
2023-04-01,485.0,1655.0,1655.0
2023-05-01,419.0,1430.0,1430.0
2023-06-01,499.0,1703.0,1703.0
2023-07-01,312.0,1065.0,1065.0
2023-08-01,410.0,1399.0,1399.0
2023-09-01,325.0,1109.0,1109.0
2023-10-01,216.0,737.0,737.0
2023-11-01,220.0,751.0,751.0
2023-12-01,134.0,457.0,457.0
2024-01-01,69.0,235.0,235.0
2024-02-01,214.0,730.0,730.0
2024-03-01,327.0,1116.0,1116.0
2024-04-01,353.0,1204.0,1204.0
2024-05-01,406.0,1385.0,1385.0
2024-06-01,363.0,1239.0,1239.0
2024-07-01,419.0,1430.0,1430.0
2024-08-01,402.0,1372.0,1372.0
2024-09-01,350.0,1194.0,1194.0
2024-10-01,234.0,798.0,798.0
2024-11-01,207.0,706.0,706.0
2024-12-01,131.0,447.0,447.0
