measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2015-04-01,268.737,2504.0,2504.0
2015-05-01,248.989,2320.0,2320.0
2015-06-01,288.058,2684.0,2684.0
2015-07-01,231.604,2158.0,2158.0
2015-08-01,267.779,2495.0,2495.0
2015-09-01,248.805,2319.0,2319.0
2015-10-01,197.752,1843.0,1843.0
2015-11-01,197.1,1837.0,1837.0
2015-12-01,261.176,2434.0,2434.0
2016-01-01,113.63,1049.0,1049.0
2016-02-01,165.047,1524.0,1524.0
2016-03-01,202.262,1867.0,1867.0
2016-04-01,200.792,1854.0,1854.0
2016-05-01,237.256,2190.0,2190.0
2016-06-01,249.561,2304.0,2304.0
2016-07-01,260.516,2405.0,2405.0
2016-08-01,207.244,1913.0,1913.0
2016-09-01,450.618,4160.0,4160.0
2016-10-01,435.279,4018.0,4018.0
2016-11-01,320.642,2960.0,2960.0
2016-12-01,287.153,2651.0,2651.0
2017-01-01,157.889,1455.0,1455.0
2017-02-01,178.06,1640.0,1640.0
2017-03-01,305.044,2810.0,2810.0
2017-04-01,336.715,3102.0,3102.0
2017-05-01,361.889,3334.0,3334.0
2017-06-01,394.44,3634.0,3634.0
2017-07-01,287.411,2648.0,2648.0
2017-08-01,315.907,2910.0,2910.0
2017-09-01,302.385,2786.0,2786.0
2017-10-01,287.646,2650.0,2650.0
2017-11-01,181.509,1672.0,1672.0
2017-12-01,169.105,1558.0,1558.0
2018-01-01,166.261,1514.0,1514.0
2018-02-01,195.527,1780.0,1780.0
2018-03-01,252.838,2302.0,2302.0
2018-04-01,306.414,2790.0,2790.0
2018-05-01,353.107,3215.0,3215.0
2018-06-01,379.469,3455.0,3455.0
2018-07-01,330.754,3011.0,3011.0
2018-08-01,330.227,3006.0,3006.0
2018-09-01,317.389,2890.0,2890.0
2018-10-01,236.671,2155.0,2155.0
2018-11-01,195.09,1776.0,1776.0
2018-12-01,141.253,1286.0,1286.0
2019-01-01,151.294,1347.0,1347.0
2019-02-01,159.417,1420.0,1420.0
2019-03-01,237.487,2115.0,2115.0
2019-04-01,279.575,2490.0,2490.0
2019-05-01,297.643,2651.0,2651.0
2019-06-01,334.792,2981.0,2981.0
2019-07-01,316.894,2822.0,2822.0
2019-08-01,322.594,2873.0,2873.0
2019-09-01,266.29,2371.0,2371.0
2019-10-01,261.751,2331.0,2331.0
2019-11-01,162.683,1449.0,1449.0
2019-12-01,118.58,1056.0,1056.0
2020-01-01,167.499,1468.0,1468.0
2020-02-01,176.445,1547.0,1547.0
2020-03-01,270.303,2370.0,2370.0
2020-04-01,302.091,2648.0,2648.0
2020-05-01,350.79,3075.0,3075.0
2020-06-01,340.086,2982.0,2982.0
2020-07-01,352.471,3090.0,3090.0
2020-08-01,287.271,2519.0,2519.0
2020-09-01,279.968,2454.0,2454.0
2020-10-01,210.948,1849.0,1849.0
2020-11-01,181.779,1594.0,1594.0
2020-12-01,137.349,1204.0,1204.0
2021-01-01,156.588,1385.0,1385.0
2021-02-01,172.799,1528.0,1528.0
2021-03-01,220.873,1953.0,1953.0
2021-04-01,268.186,2372.0,2372.0
2021-05-01,264.233,2337.0,2337.0
2021-06-01,328.519,2905.0,2905.0
2021-07-01,353.759,3129.0,3129.0
2021-08-01,335.813,2970.0,2970.0
2021-09-01,287.349,2541.0,2541.0
2021-10-01,222.637,1969.0,1969.0
2021-11-01,166.267,1470.0,1470.0
2021-12-01,148.977,1318.0,1318.0
2022-01-01,177.146,604.0,604.0
2022-02-01,222.362,759.0,759.0
2022-03-01,269.229,919.0,919.0
2022-04-01,325.978,1112.0,1112.0
2022-05-01,334.345,1141.0,1141.0
2022-06-01,296.785,1013.0,1013.0
2022-07-01,343.779,1173.0,1173.0
2022-08-01,346.46,1182.0,1182.0
2022-09-01,301.86,1030.0,1030.0
2022-10-01,249.112,850.0,850.0
2022-11-01,182.609,623.0,623.0
2022-12-01,161.335,550.0,550.0
2023-01-01,66.0,225.0,225.0
2023-02-01,133.0,454.0,454.0
2023-03-01,127.0,433.0,433.0
2023-04-01,260.0,887.0,887.0
2023-05-01,297.0,1013.0,1013.0
2023-06-01,334.0,1140.0,1140.0
2023-07-01,361.0,1232.0,1232.0
2023-08-01,312.0,1065.0,1065.0
2023-09-01,278.0,949.0,949.0
2023-10-01,214.0,730.0,730.0
2023-11-01,155.0,529.0,529.0
2023-12-01,114.0,389.0,389.0
2024-01-01,118.0,403.0,403.0
2024-02-01,155.0,529.0,529.0
2024-03-01,212.0,723.0,723.0
2024-04-01,265.0,904.0,904.0
2024-05-01,279.0,952.0,952.0
2024-06-01,300.0,1024.0,1024.0
2024-07-01,337.0,1150.0,1150.0
2024-08-01,261.0,891.0,891.0
2024-09-01,255.0,870.0,870.0
2024-10-01,189.0,645.0,645.0
2024-11-01,31.0,106.0,106.0
2024-12-01,81.0,276.0,276.0
