measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,141.202,1687.0,1687.0
2003-02-01,124.608,1489.0,1489.0
2003-03-01,128.21800000000002,1532.0,1532.0
2003-04-01,115.15,1376.0,1376.0
2003-05-01,117.51,1404.0,1404.0
2003-06-01,124.623,1489.0,1489.0
2003-07-01,144.12800000000001,1722.0,1722.0
2003-08-01,152.811,1826.0,1826.0
2003-09-01,128.052,1530.0,1530.0
2003-10-01,120.116,1435.0,1435.0
2003-11-01,119.715,1430.0,1430.0
2003-12-01,132.868,1588.0,1588.0
2004-01-01,23.203,329.0,329.0
2004-02-01,14.425,205.0,205.0
2004-03-01,13.768,195.0,195.0
2004-04-01,11.882000000000001,169.0,169.0
2004-05-01,47.707,677.0,677.0
2004-06-01,57.546,816.0,816.0
2004-07-01,77.289,1096.0,1096.0
2004-08-01,54.68,776.0,776.0
2004-09-01,37.153,527.0,527.0
2004-10-01,13.567,192.0,192.0
2004-11-01,12.779,181.0,181.0
2004-12-01,23.001,326.0,326.0
2005-01-01,20.307000000000002,409.57,409.57
2005-02-01,16.246000000000002,327.66,327.66
2005-03-01,22.544,454.69,454.69
2005-04-01,21.4,431.61,431.61
2005-05-01,20.463,412.73,412.73
2005-06-01,38.629000000000005,779.11,779.11
2005-07-01,50.854,1025.66,1025.66
2005-08-01,50.518,1018.89,1018.89
2005-09-01,30.585,616.87,616.87
2005-10-01,21.687,437.4,437.4
2005-11-01,19.007,383.34,383.34
2005-12-01,23.76,479.22,479.22
2006-01-01,7.085,100.0,100.0
2006-02-01,8.009,113.0,113.0
2006-03-01,10.554,149.0,149.0
2006-04-01,8.734,123.0,123.0
2006-05-01,11.504000000000001,162.0,162.0
2006-06-01,14.819,209.0,209.0
2006-07-01,26.518,374.0,374.0
2006-08-01,23.564,333.0,333.0
2006-09-01,13.861,196.0,196.0
2006-10-01,15.014000000000001,212.0,212.0
2006-11-01,10.094000000000001,143.0,143.0
2006-12-01,10.246,145.0,145.0
2007-01-01,2.603,101.0,101.0
2007-02-01,5.029,193.0,193.0
2007-03-01,3.189,123.0,123.0
2007-04-01,3.415,131.0,131.0
2007-05-01,5.046,194.0,194.0
2007-06-01,6.067,233.0,233.0
2007-07-01,7.301,281.0,281.0
2007-08-01,16.882,649.0,649.0
2007-09-01,5.899,227.0,227.0
2007-10-01,5.452,209.0,209.0
2007-11-01,2.383,91.0,91.0
2007-12-01,2.734,105.0,105.0
2008-01-01,7.612,103.0,103.0
2008-02-01,6.048,80.0,80.0
2008-03-01,4.392,58.0,58.0
2008-04-01,3.359,44.0,44.0
2008-05-01,2.802,37.0,37.0
2008-06-01,10.344000000000001,137.0,137.0
2008-07-01,17.811,236.0,236.0
2008-08-01,11.13,148.0,148.0
2008-09-01,6.481,86.0,86.0
2008-10-01,3.359,44.0,44.0
2008-11-01,3.354,44.0,44.0
2008-12-01,7.308000000000001,96.0,96.0
2009-01-01,19.827,263.0,263.0
2009-02-01,11.402000000000001,151.0,151.0
2009-03-01,13.967,185.0,185.0
2009-04-01,13.712000000000002,182.0,182.0
2009-05-01,12.075,160.0,160.0
2009-06-01,24.48,323.0,323.0
2009-07-01,14.987,198.0,198.0
2009-08-01,26.449,350.0,350.0
2009-09-01,16.607,220.0,220.0
2009-10-01,5.52,73.0,73.0
2009-11-01,4.144,54.0,54.0
2009-12-01,4.83,64.0,64.0
2010-01-01,18.002000000000002,236.0,236.0
2010-02-01,12.004000000000001,158.0,158.0
2010-03-01,9.283000000000001,122.0,122.0
2010-04-01,8.987,118.0,118.0
2010-05-01,22.945,302.0,302.0
2010-06-01,40.662,534.0,534.0
2010-07-01,77.783,1021.0,1021.0
2010-08-01,83.796,1100.0,1100.0
2010-09-01,17.802,234.0,234.0
2010-10-01,6.3870000000000005,84.0,84.0
2010-11-01,6.386,84.0,84.0
2010-12-01,22.963,302.0,302.0
2011-01-01,9.407,150.0,150.0
2011-02-01,6.467,103.0,103.0
2011-03-01,8.055,127.0,127.0
2011-04-01,8.19,129.0,129.0
2011-05-01,14.879,236.0,236.0
2011-06-01,14.015,222.0,222.0
2011-07-01,41.582,658.0,658.0
2011-08-01,23.065,365.0,365.0
2011-09-01,7.927,125.0,125.0
2011-10-01,5.411,85.0,85.0
2011-11-01,4.389,70.0,70.0
2011-12-01,6.613,105.0,105.0
2012-01-01,9.983,134.0,134.0
2012-02-01,13.518,180.0,180.0
2012-03-01,15.18,202.0,202.0
2012-04-01,17.35,231.0,231.0
2012-05-01,13.683,183.0,183.0
2012-06-01,23.451,312.0,312.0
2012-07-01,38.487,512.0,512.0
2012-08-01,18.056,240.0,240.0
2012-09-01,12.486,166.0,166.0
2012-10-01,5.175,69.0,69.0
2012-11-01,7.421,98.0,98.0
2012-12-01,5.21,70.0,70.0
2013-01-01,13.301,163.0,163.0
2013-02-01,13.287,162.0,162.0
2013-03-01,24.795,302.0,302.0
2013-04-01,21.35,260.0,260.0
2013-05-01,15.548,189.0,189.0
2013-06-01,14.483,176.0,176.0
2013-07-01,39.38,480.0,480.0
2013-08-01,27.389,334.0,334.0
2013-09-01,16.162,197.0,197.0
2013-10-01,7.699,93.0,93.0
2013-11-01,11.142,135.0,135.0
2013-12-01,10.464,127.0,127.0
2014-01-01,21.846,293.0,293.0
2014-02-01,5.352,71.0,71.0
2014-03-01,7.63,102.0,102.0
2014-04-01,6.69,89.0,89.0
2014-05-01,20.657,276.0,276.0
2014-06-01,17.944,239.0,239.0
2014-07-01,12.892,172.0,172.0
