measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2003-01-01,4776.0,48911.02,48911.02
2003-02-01,5681.0,58179.12,58179.12
2003-03-01,7235.0,74093.64,74093.64
2003-04-01,5974.0,61179.73,61179.73
2003-05-01,4642.0,47538.72,47538.72
2003-06-01,3084.0,31583.24,31583.24
2003-07-01,3877.0,39704.36,39704.36
2003-08-01,2568.0,26298.89,26298.89
2003-09-01,4520.0,46289.32,46289.32
2003-10-01,5115.0,52382.72,52382.72
2003-11-01,6546.0,67037.59,67037.59
2003-12-01,7219.0,73929.78,73929.78
2004-01-01,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0
2004-10-01,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0
2005-01-01,4404.0,44035.6,44035.6
2005-02-01,4011.0,40105.99,40105.99
2005-03-01,6990.0,69893.01,69893.01
2005-04-01,5831.0,58304.17,58304.17
2005-05-01,6688.0,66873.31,66873.31
2005-06-01,4968.0,49675.03,49675.03
2005-07-01,4188.0,41875.81,41875.81
2005-08-01,2576.0,25757.42,25757.42
2005-09-01,5568.0,55674.43,55674.43
2005-10-01,4956.0,49555.04,49555.04
2005-11-01,5859.0,58584.14,58584.14
2005-12-01,2779.0,27787.22,27787.22
2006-01-01,5053.0,50121.0,50121.0
2006-02-01,5224.0,51817.0,51817.0
2006-03-01,6472.0,64196.0,64196.0
2006-04-01,6282.0,62311.0,62311.0
2006-05-01,6169.0,61190.0,61190.0
2006-06-01,3155.0,31294.0,31294.0
2006-07-01,3521.0,34925.0,34925.0
2006-08-01,2780.0,27575.0,27575.0
2006-09-01,3666.0,36363.0,36363.0
2006-10-01,5756.0,57094.0,57094.0
2006-11-01,5283.0,52402.0,52402.0
2006-12-01,5298.0,52551.0,52551.0
2007-01-01,7062.0,69801.0,69801.0
2007-02-01,4583.0,45298.0,45298.0
2007-03-01,6507.0,64315.0,64315.0
2007-04-01,5982.0,59126.0,59126.0
2007-05-01,7941.0,78489.0,78489.0
2007-06-01,4996.0,49380.0,49380.0
2007-07-01,3082.0,30462.0,30462.0
2007-08-01,2231.0,22051.0,22051.0
2007-09-01,6545.0,64691.0,64691.0
2007-10-01,6448.0,63732.0,63732.0
2007-11-01,6855.0,67755.0,67755.0
2007-12-01,4384.0,43331.0,43331.0
2008-01-01,8937.365,88069.0,88069.0
2008-02-01,7253.546,71476.0,71476.0
2008-03-01,7537.4710000000005,74274.0,74274.0
2008-04-01,9882.063,97378.0,97378.0
2008-05-01,9066.035,89337.0,89337.0
2008-06-01,5731.081,56474.0,56474.0
2008-07-01,5105.5,50310.0,50310.0
2008-08-01,5621.914000000001,55398.0,55398.0
2008-09-01,7979.455000000001,78630.0,78630.0
2008-10-01,9055.076000000001,89229.0,89229.0
2008-11-01,10340.29,101893.0,101893.0
2008-12-01,13407.204,132115.0,132115.0
2009-01-01,11096.332,108300.0,108300.0
2009-02-01,11200.898000000001,109321.0,109321.0
2009-03-01,12213.774,119206.0,119206.0
2009-04-01,12286.235,119914.0,119914.0
2009-05-01,10820.214,105605.0,105605.0
2009-06-01,6569.12,64115.0,64115.0
2009-07-01,5903.683,57620.0,57620.0
2009-08-01,7013.544000000001,68452.0,68452.0
2009-09-01,5730.987,55934.0,55934.0
2009-10-01,9184.57,89641.0,89641.0
2009-11-01,9018.137,88017.0,88017.0
2009-12-01,10079.506,98376.0,98376.0
2010-01-01,12064.152,117698.0,117698.0
2010-02-01,7518.849,73354.0,73354.0
2010-03-01,12300.601,120005.0,120005.0
2010-04-01,13215.414,128930.0,128930.0
2010-05-01,12059.331,117651.0,117651.0
2010-06-01,8056.058,78595.0,78595.0
2010-07-01,7348.289000000001,71690.0,71690.0
2010-08-01,9009.276,87894.0,87894.0
2010-09-01,9423.816,91939.0,91939.0
2010-10-01,11840.050000000001,115512.0,115512.0
2010-11-01,13844.04,135062.0,135062.0
2010-12-01,12555.124,122488.0,122488.0
2011-01-01,3446.887,33490.0,33490.0
2011-02-01,5083.892,49395.0,49395.0
2011-03-01,3945.221,38332.0,38332.0
