measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0
2003-02-01,29926.0,306472.17,306472.17
2003-03-01,47718.0,488680.04,488680.04
2003-04-01,62662.0,641721.54,641721.54
2003-05-01,68802.0,704601.28,704601.28
2003-06-01,66582.0,681866.26,681866.26
2003-07-01,68541.0,701928.38,701928.38
2003-08-01,65656.0,672383.1,672383.1
2003-09-01,73743.0,755202.06,755202.06
2003-10-01,75954.0,777844.91,777844.91
2003-11-01,59301.0,607301.54,607301.54
2003-12-01,38994.0,399337.55,399337.55
2004-01-01,44202.0,442992.44,442992.44
2004-02-01,35409.0,354869.0,354869.0
2004-03-01,36156.0,362355.43,362355.43
2004-04-01,56320.0,564439.04,564439.04
2004-05-01,71323.0,714799.11,714799.11
2004-06-01,72419.0,725783.22,725783.22
2004-07-01,69737.0,698904.21,698904.21
2004-08-01,67484.0,676324.65,676324.65
2004-09-01,64263.0,644043.79,644043.79
2004-10-01,39420.0,395067.24,395067.24
2004-11-01,26203.0,262606.47,262606.47
2004-12-01,36450.0,365301.9,365301.9
2005-01-01,40087.0,400829.91,400829.91
2005-02-01,24873.0,248705.13,248705.13
2005-03-01,40906.0,409019.09,409019.09
2005-04-01,42377.0,423727.62,423727.62
2005-05-01,59994.0,599880.01,599880.01
2005-06-01,59994.0,599880.01,599880.01
2005-07-01,55224.0,552184.78,552184.78
2005-08-01,67789.0,677822.21,677822.21
2005-09-01,71848.0,718408.15,718408.15
2005-10-01,35599.0,355954.4,355954.4
2005-11-01,30609.0,306059.39,306059.39
2005-12-01,40469.0,404649.53,404649.53
2006-01-01,32778.0,325125.0,325125.0
2006-02-01,34455.0,341759.0,341759.0
2006-03-01,38582.0,382695.0,382695.0
2006-04-01,39169.0,388517.0,388517.0
2006-05-01,52943.0,525142.0,525142.0
2006-06-01,63508.0,629936.0,629936.0
2006-07-01,69327.0,687655.0,687655.0
2006-08-01,77608.0,769794.0,769794.0
2006-09-01,72570.0,719822.0,719822.0
2006-10-01,40704.0,403743.0,403743.0
2006-11-01,31528.0,312726.0,312726.0
2006-12-01,36009.0,357173.0,357173.0
2007-01-01,36009.0,355913.0,355913.0
2007-02-01,33995.0,336007.0,336007.0
2007-03-01,28840.0,285055.0,285055.0
2007-04-01,28891.0,285559.0,285559.0
2007-05-01,30895.0,305366.0,305366.0
2007-06-01,48364.0,478030.0,478030.0
2007-07-01,57716.0,570465.0,570465.0
2007-08-01,58218.0,575427.0,575427.0
2007-09-01,48621.0,480570.0,480570.0
2007-10-01,41199.0,407211.0,407211.0
2007-11-01,25454.0,251587.0,251587.0
2007-12-01,36234.0,358137.0,358137.0
2008-01-01,41644.027,410360.0,410360.0
2008-02-01,44103.013,434591.0,434591.0
2008-03-01,28605.588,281879.0,281879.0
2008-04-01,44621.534,439701.0,439701.0
2008-05-01,33261.456,327758.0,327758.0
2008-06-01,15811.204000000002,155804.0,155804.0
2008-07-01,41402.018,407975.0,407975.0
2008-08-01,66592.46,656202.0,656202.0
2008-09-01,43809.821,431702.0,431702.0
2008-10-01,47665.319,469694.0,469694.0
2008-11-01,18164.708,178995.0,178995.0
2008-12-01,47072.852,463856.0,463856.0
2009-01-01,36470.953,355957.0,355957.0
2009-02-01,23372.873,228119.0,228119.0
2009-03-01,34044.787,332277.0,332277.0
2009-04-01,35294.17,344471.0,344471.0
2009-05-01,41198.978,402102.0,402102.0
2009-06-01,60874.957,594140.0,594140.0
2009-07-01,69715.936,680428.0,680428.0
2009-08-01,73964.018,721889.0,721889.0
2009-09-01,81241.013,792912.0,792912.0
2009-10-01,56236.367,548867.0,548867.0
2009-11-01,26146.106,255186.0,255186.0
2009-12-01,45776.842000000004,446782.0,446782.0
2010-01-01,42180.85,411516.0,411516.0
2010-02-01,36819.413,359210.0,359210.0
2010-03-01,29097.601000000002,283876.0,283876.0
2010-04-01,30822.718,300706.0,300706.0
