measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,0.091,2.0,2.0,1.189,13.0,13.0
2003-02-01,0.077,1.0,1.0,0.996,11.0,11.0
2003-03-01,0.08600000000000001,2.0,2.0,1.115,12.0,12.0
2003-04-01,0.075,1.0,1.0,0.98,11.0,11.0
2003-05-01,0.07400000000000001,1.0,1.0,0.9680000000000001,10.0,10.0
2003-06-01,0.084,1.0,1.0,1.09,12.0,12.0
2003-07-01,0.091,2.0,2.0,1.1860000000000002,13.0,13.0
2003-08-01,0.095,2.0,2.0,1.232,13.0,13.0
2003-09-01,0.083,1.0,1.0,1.073,12.0,12.0
2003-10-01,0.08700000000000001,2.0,2.0,1.135,12.0,12.0
2003-11-01,0.07400000000000001,1.0,1.0,0.9590000000000001,10.0,10.0
2003-12-01,0.083,1.0,1.0,1.076,12.0,12.0
2004-01-01,0.016,0.0,0.0,2.1670000000000003,22.0,22.0
2004-02-01,0.008,0.0,0.0,2.1670000000000003,22.0,22.0
2004-03-01,0.08900000000000001,1.0,1.0,2.1670000000000003,22.0,22.0
2004-04-01,0.127,1.0,1.0,2.1670000000000003,22.0,22.0
2004-05-01,0.221,1.0,1.0,2.1670000000000003,22.0,22.0
2004-06-01,0.07100000000000001,0.0,0.0,2.1670000000000003,22.0,22.0
2004-07-01,0.077,0.0,0.0,2.1670000000000003,22.0,22.0
2004-08-01,0.223,1.0,1.0,2.1670000000000003,22.0,22.0
2004-09-01,0.058,0.0,0.0,2.1670000000000003,22.0,22.0
2004-10-01,0.085,1.0,1.0,2.1670000000000003,22.0,22.0
2004-11-01,0.015,0.0,0.0,2.1670000000000003,22.0,22.0
2004-12-01,0.009000000000000001,0.0,0.0,2.1670000000000003,22.0,22.0
2005-01-01,191.745,1506.88,1506.88,1.5710000000000002,18.13,18.13
2005-02-01,65.87700000000001,517.71,517.71,1.2570000000000001,14.51,14.51
2005-03-01,73.01700000000001,573.83,573.83,1.744,20.13,20.13
2005-04-01,88.444,695.07,695.07,1.6560000000000001,19.11,19.11
2005-05-01,82.14200000000001,645.54,645.54,1.5830000000000002,18.27,18.27
2005-06-01,106.613,837.84,837.84,2.9890000000000003,34.49,34.49
2005-07-01,108.518,852.82,852.82,3.935,45.41,45.41
2005-08-01,127.483,1001.86,1001.86,3.9090000000000003,45.11,45.11
2005-09-01,83.452,655.83,655.83,2.367,27.31,27.31
2005-10-01,92.674,728.31,728.31,1.6780000000000002,19.36,19.36
2005-11-01,74.50200000000001,585.5,585.5,1.471,16.97,16.97
2005-12-01,157.53300000000002,1238.01,1238.01,1.8390000000000002,21.21,21.21
2006-01-01,143.967,1156.0,1156.0,0.0,0.0,0.0
2006-02-01,75.333,605.0,605.0,0.0,0.0,0.0
2006-03-01,63.281000000000006,508.0,508.0,0.0,0.0,0.0
2006-04-01,121.217,973.0,973.0,0.0,0.0,0.0
2006-05-01,113.308,910.0,910.0,0.0,0.0,0.0
2006-06-01,102.989,827.0,827.0,0.0,0.0,0.0
2006-07-01,149.18200000000002,1198.0,1198.0,0.0,0.0,0.0
2006-08-01,144.705,1162.0,1162.0,0.0,0.0,0.0
2006-09-01,66.48,534.0,534.0,0.0,0.0,0.0
2006-10-01,70.224,564.0,564.0,0.0,0.0,0.0
2006-11-01,82.691,664.0,664.0,0.0,0.0,0.0
2006-12-01,91.623,735.0,735.0,0.0,0.0,0.0
2007-01-01,2.49,0.0,0.0,0.0,0.0,0.0
2007-02-01,5.531000000000001,0.0,0.0,0.0,0.0,0.0
2007-03-01,1.498,0.0,0.0,0.0,0.0,0.0
2007-04-01,1.4520000000000002,0.0,0.0,0.0,0.0,0.0
2007-05-01,1.631,0.0,0.0,0.0,0.0,0.0
2007-06-01,4.634,0.0,0.0,0.0,0.0,0.0
2007-07-01,2.883,0.0,0.0,0.0,0.0,0.0
2007-08-01,2.242,0.0,0.0,0.0,0.0,0.0
2007-09-01,1.59,0.0,0.0,0.0,0.0,0.0
2007-10-01,2.593,0.0,0.0,0.0,0.0,0.0
2007-11-01,1.542,0.0,0.0,0.0,0.0,0.0
2007-12-01,1.913,0.0,0.0,0.0,0.0,0.0
2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0,0.0,0.0,0.0
