measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2021-07-01,0.0,0.0,0.0,377.193,3336.0,3336.0
2021-08-01,0.0,0.0,0.0,371.008,3281.0,3281.0
2021-09-01,0.0,0.0,0.0,319.905,2829.0,2829.0
2021-10-01,0.0,0.0,0.0,266.265,2355.0,2355.0
2021-11-01,0.0,0.0,0.0,211.865,1874.0,1874.0
2021-12-01,0.0,0.0,0.0,144.764,1280.0,1280.0
2022-01-01,0.0,0.0,0.0,159.513,544.0,544.0
2022-02-01,0.0,0.0,0.0,190.266,649.0,649.0
2022-03-01,0.0,0.0,0.0,252.252,861.0,861.0
2022-04-01,0.0,0.0,0.0,284.549,971.0,971.0
2022-05-01,0.0,0.0,0.0,333.5,1138.0,1138.0
2022-06-01,0.0,0.0,0.0,347.257,1185.0,1185.0
2022-07-01,0.0,0.0,0.0,334.924,1143.0,1143.0
2022-08-01,0.0,0.0,0.0,310.975,1061.0,1061.0
2022-09-01,0.0,0.0,0.0,262.437,895.0,895.0
2022-10-01,0.0,0.0,0.0,241.78,825.0,825.0
2022-11-01,0.0,0.0,0.0,179.239,612.0,612.0
2022-12-01,0.0,0.0,0.0,125.308,428.0,428.0
2024-01-01,0.0,0.0,0.0,132.66,453.0,453.0
2024-02-01,0.0,0.0,0.0,135.63,463.0,463.0
2024-03-01,0.0,0.0,0.0,207.9,709.0,709.0
2024-04-01,0.0,0.0,0.0,256.41,875.0,875.0
2024-05-01,0.0,0.0,0.0,272.25,929.0,929.0
2024-06-01,0.0,0.0,0.0,304.92,1040.0,1040.0
2024-07-01,0.0,0.0,0.0,297.99,1017.0,1017.0
2024-08-01,0.0,0.0,0.0,280.17,956.0,956.0
2024-09-01,0.0,0.0,0.0,215.82,736.0,736.0
2024-10-01,0.0,0.0,0.0,166.32,567.0,567.0
2024-11-01,0.0,0.0,0.0,133.65,456.0,456.0
2024-12-01,0.0,0.0,0.0,113.85,388.0,388.0
