measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0
2003-02-01,-629.0,0.0,0.0
2003-03-01,-653.0,0.0,0.0
2003-04-01,-499.0,0.0,0.0
2003-05-01,-456.0,0.0,0.0
2003-06-01,-389.0,0.0,0.0
2003-07-01,-456.0,0.0,0.0
2003-08-01,-322.0,0.0,0.0
2003-09-01,-398.0,0.0,0.0
2003-10-01,-600.0,0.0,0.0
2003-11-01,7690.0,51778.0,51778.0
2003-12-01,542.0,7457.0,7457.0
2004-01-01,-355.934,317.0,317.0
2004-02-01,0.0,0.0,0.0
2004-03-01,-1240.108,1106.0,1106.0
2004-04-01,-142.877,127.0,127.0
2004-05-01,-1323.872,1180.0,1180.0
2004-06-01,-1023.529,912.0,912.0
2004-07-01,-466.36100000000005,416.0,416.0
2004-08-01,-1042.395,929.0,929.0
2004-09-01,-352.41200000000003,314.0,314.0
2004-10-01,-501.577,447.0,447.0
2004-11-01,-27.167,24.0,24.0
2004-12-01,-84.77,76.0,76.0
2005-01-01,93.67800000000001,3203.13,3203.13
2005-02-01,74.943,2562.52,2562.52
2005-03-01,103.997,3555.98,3555.98
2005-04-01,98.72,3375.53,3375.53
2005-05-01,94.4,3227.81,3227.81
2005-06-01,178.2,6093.18,6093.18
2005-07-01,234.592,8021.39,8021.39
2005-08-01,233.044,7968.45,7968.45
2005-09-01,141.09300000000002,4824.39,4824.39
2005-10-01,100.043,3420.78,3420.78
2005-11-01,87.68,2998.04,2998.04
2005-12-01,109.608,3747.81,3747.81
2006-01-01,-66.864,1397.0,1397.0
2006-02-01,-75.583,1580.0,1580.0
2006-03-01,-99.601,2082.0,2082.0
2006-04-01,-82.423,1723.0,1723.0
2006-05-01,-108.572,2269.0,2269.0
