measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2022-01-01,,,,61.265,209.0,209.0
2022-02-01,,,,76.821,262.0,262.0
2022-03-01,,,,107.415,366.0,366.0
2022-04-01,,,,125.562,428.0,428.0
2022-05-01,,,,125.22,427.0,427.0
2022-06-01,0.0,0.0,0.0,132.817,453.0,453.0
2022-07-01,0.0,0.0,0.0,137.304,468.0,468.0
2022-08-01,0.0,0.0,0.0,136.664,466.0,466.0
2022-09-01,0.0,0.0,0.0,115.64,395.0,395.0
2022-10-01,0.0,0.0,0.0,112.63,384.0,384.0
2022-11-01,0.0,0.0,0.0,80.934,276.0,276.0
2022-12-01,0.0,0.0,0.0,61.728,211.0,211.0
2023-01-01,0.0,0.0,0.0,45.0,154.0,154.0
2023-02-01,0.0,0.0,0.0,76.0,259.0,259.0
2023-03-01,0.0,0.0,0.0,103.0,351.0,351.0
2023-04-01,0.0,0.0,0.0,131.0,447.0,447.0
2023-05-01,0.0,0.0,0.0,174.0,594.0,594.0
2023-06-01,0.0,0.0,0.0,143.0,488.0,488.0
2023-07-01,0.0,0.0,0.0,161.0,549.0,549.0
2023-08-01,0.0,0.0,0.0,140.0,478.0,478.0
2023-09-01,0.0,0.0,0.0,113.0,386.0,386.0
2023-10-01,0.0,0.0,0.0,88.0,300.0,300.0
2023-11-01,0.0,0.0,0.0,68.0,232.0,232.0
2023-12-01,0.0,0.0,0.0,40.0,136.0,136.0
2024-01-01,-26.0,0.0,0.0,27.0,92.0,92.0
2024-02-01,-56.0,0.0,0.0,57.0,194.0,194.0
2024-03-01,-114.0,0.0,0.0,116.0,396.0,396.0
2024-04-01,-129.0,0.0,0.0,131.0,447.0,447.0
2024-05-01,-153.0,0.0,0.0,155.0,529.0,529.0
2024-06-01,-170.0,0.0,0.0,172.0,587.0,587.0
2024-07-01,-163.0,0.0,0.0,165.0,563.0,563.0
2024-08-01,-122.0,0.0,0.0,125.0,427.0,427.0
2024-09-01,-119.0,0.0,0.0,125.0,427.0,427.0
2024-10-01,-113.0,0.0,0.0,115.0,392.0,392.0
2024-11-01,-69.0,0.0,0.0,71.0,242.0,242.0
2024-12-01,-34.0,0.0,0.0,36.0,123.0,123.0
