measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2007-01-01,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0
2007-07-01,247.4,2445.0,2445.0
2007-08-01,245.067,2422.0,2422.0
2007-09-01,625.827,6186.0,6186.0
2007-10-01,997.5790000000001,9860.0,9860.0
2007-11-01,900.905,8905.0,8905.0
2007-12-01,744.222,7356.0,7356.0
2008-01-01,1102.944,10868.0,10868.0
2008-02-01,869.081,8564.0,8564.0
2008-03-01,920.238,9068.0,9068.0
2008-04-01,1035.257,10201.0,10201.0
2008-05-01,955.7520000000001,9418.0,9418.0
2008-06-01,733.0690000000001,7224.0,7224.0
2008-07-01,375.248,3698.0,3698.0
2008-08-01,318.83500000000004,3142.0,3142.0
2008-09-01,426.52,4203.0,4203.0
2008-10-01,1049.489,10342.0,10342.0
2008-11-01,1367.623,13477.0,13477.0
2008-12-01,1570.9440000000002,15480.0,15480.0
2009-01-01,1681.159,16408.0,16408.0
2009-02-01,2013.683,19654.0,19654.0
2009-03-01,1766.573,17242.0,17242.0
2009-04-01,2041.9260000000002,19929.0,19929.0
2009-05-01,1367.4940000000001,13347.0,13347.0
2009-06-01,992.8530000000001,9690.0,9690.0
2009-07-01,657.513,6417.0,6417.0
2009-08-01,989.2280000000001,9655.0,9655.0
2009-09-01,681.283,6649.0,6649.0
2009-10-01,1740.751,16990.0,16990.0
2009-11-01,2224.076,21707.0,21707.0
2009-12-01,2676.4610000000002,26122.0,26122.0
2010-01-01,1348.57,13157.0,13157.0
2010-02-01,916.624,8943.0,8943.0
2010-03-01,1513.5320000000002,14766.0,14766.0
2010-04-01,1893.105,18469.0,18469.0
2010-05-01,1474.5240000000001,14385.0,14385.0
2010-06-01,821.089,8011.0,8011.0
2010-07-01,770.518,7517.0,7517.0
2010-08-01,737.2470000000001,7193.0,7193.0
2010-09-01,1404.391,13701.0,13701.0
