measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,,,,873.1170000000001,16469.0,16489.0
2003-02-01,,,,805.577,15195.0,15213.0
2003-03-01,,,,888.051,16750.0,16771.0
2003-04-01,,,,839.817,15840.0,15860.0
2003-05-01,,,,961.576,18137.0,18159.0
2003-06-01,,,,1001.8660000000001,18897.0,18920.0
2003-07-01,,,,1286.305,24262.0,24292.0
2003-08-01,,,,1208.439,22793.0,22821.0
2003-09-01,,,,1104.284,20829.0,20854.0
2003-10-01,,,,1039.228,19602.0,19626.0
2003-11-01,,,,879.707,16593.0,16613.0
2003-12-01,,,,934.034,17618.0,17639.0
2004-01-01,2.83419,53.24,53.38,1084.12081,20365.83,20416.77
2004-02-01,7.98846,150.07,151.28,975.19754,18319.64,18467.63
2004-03-01,36.2275,680.55,706.75,938.4775,17629.83,18308.34
2004-04-01,33.92197,637.24,661.55,886.81703,16659.37,17294.67
2004-05-01,5.56795,104.6,105.16,1006.33005,18904.48,19006.95
2004-06-01,2.1416399999999998,40.23,40.32,919.92236,17281.27,17319.55
2004-07-01,2.19717,41.28,41.36,1035.22983,19447.36,19486.46
2004-08-01,0.99928,18.77,18.79,1033.97272,19423.76,19440.36
2004-09-01,2.52027,47.34,47.46,1005.54673,18889.77,18934.99
2004-10-01,1.5529199999999999,29.17,29.22,909.75708,17090.3,17117.55
2004-11-01,1.52074,28.57,28.61,983.65426,18478.51,18505.0
2004-12-01,1.9997399999999999,37.57,37.64,1002.04126,18823.92,18859.36
2005-01-01,13.246459999999999,248.84,268.83,895.82754,16828.62,18180.15
2005-02-01,3.26594,61.35,65.58,817.26806,15352.85,16409.49
2005-03-01,4.6635,87.61,93.76,880.8585,16547.43,17709.16
2005-04-01,3.8328,72.0,76.98,885.9422000000001,16642.93,17794.22
2005-05-01,3.96439,74.47,79.61,973.28161,18283.63,19543.49
2005-06-01,3.4737099999999996,65.26,69.66,1251.74129,23514.67,25102.48
2005-07-01,10.09647,189.67,203.19,1597.22953,30004.87,32144.18
2005-08-01,12.20535,229.28,245.89,1653.49665,31061.87,33311.61
2005-09-01,10.06978,189.17,203.01,1246.22522,23411.03,25124.06
2005-10-01,4.260759999999999,80.04,85.58,970.86624,18238.28,19501.13
2005-11-01,4.26757,80.17,85.77,865.77843,16264.14,17399.66
2005-12-01,9.581909999999999,180.0,193.49,983.11509,18468.37,19852.5
2006-01-01,0.0,0.0,0.0,106.339,1997.63,7521.11
2006-02-01,0.0,0.0,0.0,93.757,1761.27,6631.17
2006-03-01,0.0,0.0,0.0,103.848,1950.86,7344.92
2006-04-01,0.0,0.0,0.0,98.947,1858.77,6998.25
2006-05-01,0.0,0.0,0.0,115.331,2166.55,8157.04
2006-06-01,0.0,0.0,0.0,122.245,2296.45,8646.07
2006-07-01,0.0,0.0,0.0,137.642,2585.68,9735.09
2006-08-01,0.0,0.0,0.0,142.193,2671.18,10056.94
2006-09-01,0.0,0.0,0.0,115.77900000000001,2174.96,8188.73
2006-10-01,0.0,0.0,0.0,121.369,2279.99,8584.14
2006-11-01,0.0,0.0,0.0,102.52300000000001,1925.95,7251.16
2006-12-01,0.0,0.0,0.0,114.968,2159.73,8131.39
