measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,100.0,1033.3,1033.3
2001-02-01,108.0,1115.96,1115.96
2001-03-01,328.0,3389.22,3389.22
2001-04-01,241.0,2490.25,2490.25
2001-05-01,395.0,4081.54,4081.54
2001-06-01,325.0,3358.23,3358.23
2001-07-01,130.0,1343.29,1343.29
2001-08-01,120.0,1239.96,1239.96
2001-09-01,123.0,1270.96,1270.96
2001-10-01,186.0,1921.94,1921.94
2001-11-01,124.0,1281.29,1281.29
2001-12-01,295.0,3048.24,3048.24
2002-01-01,123.0,1251.28,1251.28
2002-02-01,172.0,1749.76,1749.76
2002-03-01,267.0,2716.19,2716.19
2002-04-01,300.0,3051.9,3051.9
2002-05-01,326.0,3316.4,3316.4
2002-06-01,287.0,2919.65,2919.65
2002-07-01,345.0,3509.69,3509.69
2002-08-01,175.0,1780.28,1780.28
2002-09-01,247.0,2512.73,2512.73
2002-10-01,398.0,4048.85,4048.85
2002-11-01,332.0,3377.44,3377.44
2002-12-01,254.0,2583.94,2583.94
