measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2018-09-01,604.507,5503.0,5503.0
2018-10-01,476.272,4336.0,4336.0
2018-11-01,327.6,2982.0,2982.0
2018-12-01,260.621,2373.0,2373.0
2019-01-01,139.637,1243.0,1243.0
2019-02-01,162.933,1451.0,1451.0
2019-03-01,247.497,2204.0,2204.0
2019-04-01,287.855,2563.0,2563.0
2019-05-01,299.704,2669.0,2669.0
2019-06-01,362.324,3226.0,3226.0
2019-07-01,357.569,3184.0,3184.0
2019-08-01,350.196,3118.0,3118.0
2019-09-01,286.386,2550.0,2550.0
2019-10-01,263.142,2343.0,2343.0
2019-11-01,168.288,1499.0,1499.0
2019-12-01,108.469,966.0,966.0
2020-01-01,105.535,925.0,925.0
2020-02-01,143.056,1254.0,1254.0
2020-03-01,139.989,1227.0,1227.0
2020-04-01,176.426,1547.0,1547.0
2020-05-01,230.897,2024.0,2024.0
2020-06-01,229.928,2016.0,2016.0
2020-07-01,259.707,2277.0,2277.0
2020-08-01,215.16,1886.0,1886.0
2020-09-01,168.943,1481.0,1481.0
2020-10-01,156.159,1369.0,1369.0
2020-11-01,123.455,1082.0,1082.0
2020-12-01,97.745,857.0,857.0
2021-01-01,130.04,1150.0,1150.0
2021-02-01,170.35,1507.0,1507.0
2021-03-01,219.951,1945.0,1945.0
2021-04-01,275.321,2435.0,2435.0
2021-05-01,300.095,2654.0,2654.0
2021-06-01,291.51,2578.0,2578.0
2021-07-01,279.211,2469.0,2469.0
2021-08-01,274.632,2429.0,2429.0
2021-09-01,236.804,2094.0,2094.0
2021-10-01,197.098,1743.0,1743.0
2021-11-01,156.829,1387.0,1387.0
2021-12-01,107.159,948.0,948.0
2022-01-01,128.951,440.0,440.0
2022-02-01,153.812,525.0,525.0
2022-03-01,203.922,696.0,696.0
2022-04-01,230.031,785.0,785.0
2022-05-01,269.603,920.0,920.0
2022-06-01,280.724,958.0,958.0
2022-07-01,270.755,924.0,924.0
2022-08-01,251.393,858.0,858.0
2022-09-01,212.155,724.0,724.0
2022-10-01,195.456,667.0,667.0
2022-11-01,144.898,494.0,494.0
2022-12-01,101.3,346.0,346.0
2023-01-01,91.0,310.0,310.0
2023-02-01,149.0,508.0,508.0
2023-03-01,113.0,386.0,386.0
2023-04-01,207.0,706.0,706.0
2023-05-01,222.0,757.0,757.0
2023-06-01,280.0,955.0,955.0
2023-07-01,285.0,972.0,972.0
2023-08-01,237.0,809.0,809.0
2023-09-01,232.0,792.0,792.0
2023-10-01,213.0,727.0,727.0
2023-11-01,145.0,495.0,495.0
2023-12-01,98.0,334.0,334.0
2024-01-01,98.0,334.0,334.0
2024-02-01,51.0,174.0,174.0
2024-03-01,178.0,607.0,607.0
2024-04-01,213.0,727.0,727.0
2024-05-01,221.0,754.0,754.0
2024-06-01,243.0,829.0,829.0
2024-07-01,197.0,672.0,672.0
2024-08-01,185.0,631.0,631.0
2024-09-01,163.0,556.0,556.0
2024-10-01,125.0,427.0,427.0
2024-11-01,104.0,355.0,355.0
2024-12-01,73.0,249.0,249.0
