measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,41502.0,428840.17,428840.17
2001-02-01,54940.0,567695.02,567695.02
2001-03-01,46092.0,476268.64,476268.64
2001-04-01,19056.0,196905.65,196905.65
2001-05-01,21359.0,220702.55,220702.55
2001-06-01,32579.0,336638.81,336638.81
2001-07-01,38518.0,398006.49,398006.49
2001-08-01,80046.0,827115.32,827115.32
2001-09-01,63070.0,651702.31,651702.31
2001-10-01,69083.0,713834.64,713834.64
2001-11-01,45077.0,465780.64,465780.64
2001-12-01,57304.0,592122.23,592122.23
2002-01-01,49946.0,508100.66,508100.66
2002-02-01,45933.0,467276.41,467276.41
2002-03-01,47050.0,478639.65,478639.65
2002-04-01,39656.0,403420.49,403420.49
2002-05-01,52413.0,533197.45,533197.45
2002-06-01,34844.0,354468.01,354468.01
2002-07-01,45010.0,457886.73,457886.73
2002-08-01,61471.0,625344.48,625344.48
2002-09-01,49565.0,504224.75,504224.75
2002-10-01,59249.0,602740.08,602740.08
2002-11-01,84698.0,861632.75,861632.75
2002-12-01,84647.0,861113.93,861113.93
2003-01-01,67366.0,689895.21,689895.21
2003-02-01,59547.0,609820.83,609820.83
2003-03-01,63262.0,647866.14,647866.14
2003-04-01,65570.0,671502.37,671502.37
2003-05-01,77396.0,792612.44,792612.44
2003-06-01,80470.0,824093.27,824093.27
2003-07-01,106019.0,1085740.58,1085740.58
2003-08-01,89527.0,916846.01,916846.01
2003-09-01,78895.0,807963.7,807963.7
2003-10-01,84957.0,870044.64,870044.64
2003-11-01,75901.0,777302.14,777302.14
2003-12-01,86196.0,882733.24,882733.24
2004-01-01,78188.0,783600.14,783600.14
2004-02-01,72954.0,731144.99,731144.99
2004-03-01,59632.0,597631.9,597631.9
2004-04-01,18805.0,188463.71,188463.71
2004-05-01,23915.0,239676.13,239676.13
2004-06-01,67344.0,674921.57,674921.57
2004-07-01,58487.0,586156.71,586156.71
2004-08-01,68757.0,689082.65,689082.65
2004-09-01,74948.0,751128.86,751128.86
2004-10-01,64820.0,649626.04,649626.04
2004-11-01,88725.0,889201.95,889201.95
2004-12-01,85585.0,857732.87,857732.87
2005-01-01,77324.0,773162.68,773162.68
2005-02-01,68879.0,688721.12,688721.12
2005-03-01,64733.0,647265.27,647265.27
2005-04-01,59071.0,590650.93,590650.93
2005-05-01,50174.0,501689.83,501689.83
2005-06-01,62896.0,628897.1,628897.1
2005-07-01,78633.0,786251.37,786251.37
2005-08-01,71158.0,711508.84,711508.84
2005-09-01,74114.0,741065.89,741065.89
2005-10-01,61364.0,613578.64,613578.64
2005-11-01,47058.0,470532.94,470532.94
2005-12-01,59719.0,597130.28,597130.28
2006-01-01,69037.0,684778.0,684778.0
2006-02-01,57025.0,565631.0,565631.0
2006-03-01,35501.0,352134.0,352134.0
2006-04-01,38830.0,385155.0,385155.0
2006-05-01,37547.0,372429.0,372429.0
2006-06-01,40155.0,398297.0,398297.0
2006-07-01,46215.0,458407.0,458407.0
2006-08-01,64368.0,638466.0,638466.0
2006-09-01,63206.0,626940.0,626940.0
2006-10-01,66037.0,655021.0,655021.0
2006-11-01,70847.0,702731.0,702731.0
2006-12-01,52247.0,518238.0,518238.0
2007-01-01,64325.0,635788.0,635788.0
2007-02-01,34364.0,339654.0,339654.0
2007-03-01,31251.0,308885.0,308885.0
2007-04-01,20147.0,199133.0,199133.0
2007-05-01,23135.0,228666.0,228666.0
2007-06-01,43982.0,434718.0,434718.0
2007-07-01,38925.0,384735.0,384735.0
2007-08-01,63022.0,622909.0,622909.0
2007-09-01,25079.0,247881.0,247881.0
2007-10-01,29330.0,289898.0,289898.0
