measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-01-01,,,,3.396,12.0,12.0
2022-02-01,,,,3.79,13.0,13.0
2022-03-01,,,,4.942,17.0,17.0
2022-04-01,,,,6.415,22.0,22.0
2022-05-01,,,,6.081,21.0,21.0
2022-06-01,,,,6.426,22.0,22.0
2022-07-01,,,,5.721,20.0,20.0
2022-08-01,,,,5.565,19.0,19.0
2022-09-01,,,,5.21,18.0,18.0
2022-10-01,,,,4.369,15.0,15.0
2022-11-01,,,,3.412,12.0,12.0
2022-12-01,-3.0,0.0,0.0,2.673,9.0,9.0
2023-01-01,-1.0,0.0,0.0,58.0,198.0,198.0
2023-02-01,-2.0,0.0,0.0,59.0,201.0,201.0
2023-03-01,-2.0,0.0,0.0,80.0,273.0,273.0
2023-04-01,-2.0,0.0,0.0,49.0,167.0,167.0
2023-05-01,-1.0,0.0,0.0,4.0,14.0,14.0
2023-06-01,-1.0,0.0,0.0,2.0,7.0,7.0
2023-07-01,-1.0,0.0,0.0,3.0,10.0,10.0
2023-08-01,-1.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,-1.0,0.0,0.0,2.0,7.0,7.0
2023-11-01,-1.0,0.0,0.0,4.0,14.0,14.0
2023-12-01,-2.0,0.0,0.0,6.0,20.0,20.0
2024-01-01,-2.0,0.0,0.0,7.0,24.0,24.0
2024-02-01,-2.0,0.0,0.0,7.0,24.0,24.0
2024-03-01,-1.0,0.0,0.0,5.0,17.0,17.0
2024-04-01,-2.0,0.0,0.0,5.0,17.0,17.0
2024-05-01,-2.0,0.0,0.0,43.0,147.0,147.0
2024-06-01,-2.0,0.0,0.0,83.0,283.0,283.0
2024-07-01,-1.0,0.0,0.0,73.0,249.0,249.0
2024-08-01,-1.0,0.0,0.0,78.0,266.0,266.0
2024-09-01,0.0,0.0,0.0,63.0,215.0,215.0
2024-10-01,-2.0,0.0,0.0,83.0,283.0,283.0
2024-11-01,-2.0,0.0,0.0,61.0,208.0,208.0
2024-12-01,-2.0,0.0,0.0,61.0,208.0,208.0
