measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0
2006-05-01,282.72900000000004,2804.0,2804.0
2006-06-01,189.695,1882.0,1882.0
2006-07-01,193.46900000000002,1919.0,1919.0
2006-08-01,167.44,1661.0,1661.0
2006-09-01,204.445,2028.0,2028.0
2006-10-01,290.19,2878.0,2878.0
2006-11-01,327.708,3251.0,3251.0
2006-12-01,352.324,3495.0,3495.0
2007-01-01,383.201,3788.0,3788.0
2007-02-01,269.369,2662.0,2662.0
2007-03-01,372.598,3683.0,3683.0
2007-04-01,333.163,3293.0,3293.0
2007-05-01,361.56100000000004,3574.0,3574.0
2007-06-01,225.97400000000002,2234.0,2234.0
2007-07-01,173.56,1715.0,1715.0
2007-08-01,135.75300000000001,1342.0,1342.0
2007-09-01,309.836,3062.0,3062.0
2007-10-01,319.197,3155.0,3155.0
2007-11-01,297.952,2945.0,2945.0
2007-12-01,247.834,2450.0,2450.0
2008-01-01,307.341,3029.0,3029.0
2008-02-01,249.43900000000002,2458.0,2458.0
2008-03-01,259.20300000000003,2554.0,2554.0
2008-04-01,339.83,3349.0,3349.0
2008-05-01,311.76800000000003,3072.0,3072.0
2008-06-01,197.084,1942.0,1942.0
2008-07-01,175.571,1730.0,1730.0
2008-08-01,193.329,1905.0,1905.0
2008-09-01,274.402,2704.0,2704.0
2008-10-01,311.391,3068.0,3068.0
2008-11-01,355.588,3504.0,3504.0
2008-12-01,461.05400000000003,4543.0,4543.0
2009-01-01,295.19100000000003,2881.0,2881.0
2009-02-01,297.973,2908.0,2908.0
2009-03-01,324.918,3171.0,3171.0
2009-04-01,326.846,3190.0,3190.0
2009-05-01,287.846,2809.0,2809.0
2009-06-01,174.756,1706.0,1706.0
2009-07-01,157.053,1533.0,1533.0
2009-08-01,186.578,1821.0,1821.0
2009-09-01,152.459,1488.0,1488.0
2009-10-01,244.333,2385.0,2385.0
2009-11-01,239.906,2341.0,2341.0
2009-12-01,268.141,2617.0,2617.0
2010-01-01,285.653,2787.0,2787.0
2010-02-01,178.03,1737.0,1737.0
2010-03-01,291.25100000000003,2841.0,2841.0
2010-04-01,312.91200000000003,3053.0,3053.0
2010-05-01,285.538,2786.0,2786.0
2010-06-01,190.75,1861.0,1861.0
2010-07-01,173.991,1697.0,1697.0
2010-08-01,213.32,2081.0,2081.0
2010-09-01,223.13500000000002,2177.0,2177.0
2010-10-01,280.346,2735.0,2735.0
2010-11-01,327.796,3198.0,3198.0
2010-12-01,297.278,2900.0,2900.0
2011-01-01,220.447,2142.0,2142.0
2011-02-01,325.141,3159.0,3159.0
2011-03-01,252.317,2452.0,2452.0
2011-04-01,297.904,2894.0,2894.0
2011-05-01,327.586,3183.0,3183.0
2011-06-01,223.071,2167.0,2167.0
2011-07-01,136.968,1331.0,1331.0
2011-08-01,125.356,1218.0,1218.0
2011-09-01,165.155,1605.0,1605.0
2011-10-01,335.646,3261.0,3261.0
2011-11-01,369.654,3592.0,3592.0
2011-12-01,335.755,3262.0,3262.0
