measured_on,Municiapl Landfill Gas - Combustion (Gas) Turbine (including jet engine design) - Municipal Landfill Gas - Generation,Municiapl Landfill Gas - Combustion (Gas) Turbine (including jet engine design) - Municipal Landfill Gas - Quantity Consumed For Electricity,Municiapl Landfill Gas - Combustion (Gas) Turbine (including jet engine design) - Municipal Landfill Gas - Total Fuel Consumed,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2010-01-01,,,,3704.599,92268.0,92268.0
2010-02-01,,,,3377.357,84118.0,84118.0
2010-03-01,,,,3811.309,94927.0,94927.0
2010-04-01,,,,3356.904,83609.0,83609.0
2010-05-01,,,,3979.376,99113.0,99113.0
2010-06-01,,,,3862.885,96211.0,96211.0
2010-07-01,,,,3599.668,89655.0,89655.0
2010-08-01,,,,3708.1560000000004,92357.0,92357.0
2010-09-01,,,,3937.5820000000003,98072.0,98072.0
2010-10-01,,,,2713.09,67574.0,67574.0
2010-11-01,,,,3652.134,90962.0,90962.0
2010-12-01,,,,3444.94,85802.0,85802.0
2011-01-01,,,,2468.152,17575.0,17575.0
2011-02-01,,,,1928.243,13730.0,13730.0
2011-03-01,,,,2313.892,16476.0,16476.0
2011-04-01,,,,2313.892,16476.0,16476.0
2011-05-01,,,,2144.207,15268.0,15268.0
2011-06-01,,,,2053.193,14620.0,14620.0
2011-07-01,,,,2514.429,17904.0,17904.0
2011-08-01,,,,2722.68,19387.0,19387.0
2011-09-01,,,,2637.837,18783.0,18783.0
2011-10-01,,,,2298.466,16367.0,16367.0
2011-11-01,,,,2275.327,16202.0,16202.0
2011-12-01,,,,2206.682,15713.0,15713.0
2012-01-01,,,,11213.0,256214.0,256214.0
2013-01-01,2294.725,46538.0,46538.0,,,
2013-02-01,2132.957,43258.0,43258.0,,,
2013-03-01,2330.222,47258.0,47258.0,,,
2013-04-01,2042.181,41417.0,41417.0,,,
2013-05-01,2248.465,45600.0,45600.0,,,
2013-06-01,2061.675,41812.0,41812.0,,,
2013-07-01,1590.917,32265.0,32265.0,,,
2013-08-01,1650.271,33468.0,33468.0,,,
2013-09-01,2137.904,43358.0,43358.0,,,
2013-10-01,2222.861,45081.0,45081.0,,,
2013-11-01,2284.834,46338.0,46338.0,,,
2013-12-01,2221.988,45063.0,45063.0,,,
2014-01-01,5014.25,107054.0,107054.0,,,
2014-02-01,4262.946,91014.0,91014.0,,,
2014-03-01,4471.123,95458.0,95458.0,,,
2014-04-01,4930.846,105273.0,105273.0,,,
2014-05-01,4627.922,98806.0,98806.0,,,
2014-06-01,4753.362,101484.0,101484.0,,,
2014-07-01,4960.204,105900.0,105900.0,,,
2014-08-01,4909.494,104818.0,104818.0,,,
2014-09-01,3320.814,70899.0,70899.0,,,
2014-10-01,2780.356,59361.0,59361.0,,,
2014-11-01,2752.333,58762.0,58762.0,,,
2014-12-01,1986.35,42409.0,42409.0,,,
2015-01-01,2042.57,36679.0,36679.0,,,
2015-02-01,2057.833,36952.0,36952.0,,,
2015-03-01,2569.62,46143.0,46143.0,,,
2015-04-01,3426.33,61526.0,61526.0,,,
2015-05-01,3539.778,63564.0,63564.0,,,
2015-06-01,2978.135,53478.0,53478.0,,,
2015-07-01,3439.557,61764.0,61764.0,,,
2015-08-01,3528.077,63353.0,63353.0,,,
2015-09-01,3286.937,59023.0,59023.0,,,
2015-10-01,3409.542,61225.0,61225.0,,,
2015-11-01,3503.658,62915.0,62915.0,,,
2015-12-01,3404.963,61143.0,61143.0,,,
2016-01-01,1989.004,41324.0,41324.0,,,
2016-02-01,1870.112,38853.0,38853.0,,,
2016-03-01,1992.036,41386.0,41386.0,,,
2016-04-01,1887.703,39219.0,39219.0,,,
2016-05-01,1988.093,41305.0,41305.0,,,
2016-06-01,1850.094,38437.0,38437.0,,,
2016-07-01,2054.818,42691.0,42691.0,,,
2016-08-01,1265.95,26301.0,26301.0,,,
2016-09-01,1209.84,25136.0,25136.0,,,
2016-10-01,1233.194,25621.0,25621.0,,,
2016-11-01,1755.467,36472.0,36472.0,,,
2016-12-01,1766.689,36705.0,36705.0,,,
2017-01-01,3411.33,69112.0,69112.0,,,
2017-02-01,3080.648,62413.0,62413.0,,,
2017-03-01,3359.157,68056.0,68056.0,,,
2017-04-01,3199.27,64817.0,64817.0,,,
2017-05-01,3450.419,69905.0,69905.0,,,
2017-06-01,3171.222,64248.0,64248.0,,,
2017-07-01,3048.51,61762.0,61762.0,,,
2017-08-01,3068.123,62160.0,62160.0,,,
2017-09-01,2925.55,59271.0,59271.0,,,
2017-10-01,3154.353,63906.0,63906.0,,,
2017-11-01,3029.154,61370.0,61370.0,,,
2017-12-01,3269.264,66235.0,66235.0,,,
2018-01-01,3171.483,62860.0,62860.0,,,
2018-02-01,2795.341,55404.0,55404.0,,,
2018-03-01,3010.118,59661.0,59661.0,,,
2018-04-01,2996.252,59387.0,59387.0,,,
2018-05-01,3148.498,62404.0,62404.0,,,
2018-06-01,2825.194,55996.0,55996.0,,,
2018-07-01,2902.78,57534.0,57534.0,,,
2018-08-01,2766.756,54838.0,54838.0,,,
2018-09-01,2635.496,52236.0,52236.0,,,
2018-10-01,3053.078,60513.0,60513.0,,,
2018-11-01,2969.246,58851.0,58851.0,,,
2018-12-01,3067.758,60804.0,60804.0,,,
2019-01-01,2459.842,59189.0,59189.0,,,
2019-02-01,2213.446,53260.0,53260.0,,,
2019-03-01,2515.152,60520.0,60520.0,,,
2019-04-01,2327.453,56003.0,56003.0,,,
2019-05-01,2468.596,59399.0,59399.0,,,
2019-06-01,2279.435,54848.0,54848.0,,,
2019-07-01,2290.247,55108.0,55108.0,,,
2019-08-01,2230.976,53682.0,53682.0,,,
2019-09-01,2096.859,50455.0,50455.0,,,
2019-10-01,2176.594,52373.0,52373.0,,,
2019-11-01,2143.239,51571.0,51571.0,,,
2019-12-01,2378.161,57223.0,57223.0,,,
2020-01-01,1587.653,40959.0,40959.0,,,
2020-02-01,1422.124,36688.0,36688.0,,,
2020-03-01,1618.15,41745.0,41745.0,,,
2020-04-01,1554.495,40103.0,40103.0,,,
2020-05-01,1528.773,39439.0,39439.0,,,
2020-06-01,1429.124,36869.0,36869.0,,,
2020-07-01,1398.8,36087.0,36087.0,,,
2020-08-01,1384.312,35713.0,35713.0,,,
2020-09-01,1384.449,35716.0,35716.0,,,
2020-10-01,1505.106,38829.0,38829.0,,,
2020-11-01,1425.081,36765.0,36765.0,,,
2020-12-01,1571.933,40553.0,40553.0,,,
