measured_on,Natural Gas - Fuel Cell - Natural Gas - Generation,Natural Gas - Fuel Cell - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Fuel Cell - Natural Gas - Total Fuel Consumed
2021-01-01,1418.577,9223.0,9223.0
2021-02-01,1306.955,8498.0,8498.0
2021-03-01,1458.74,9484.0,9484.0
2021-04-01,1119.559,7279.0,7279.0
2021-05-01,1251.427,8136.0,8136.0
2021-06-01,1608.06,10455.0,10455.0
2021-07-01,1637.925,10649.0,10649.0
2021-08-01,1761.579,11453.0,11453.0
2021-09-01,1482.194,9637.0,9637.0
2021-10-01,1277.555,8306.0,8306.0
2021-11-01,1757.747,11428.0,11428.0
2021-12-01,1516.682,9861.0,9861.0
2022-01-01,1550.08,10677.0,10677.0
2022-02-01,1253.589,8637.0,8637.0
2022-03-01,1607.602,11075.0,11075.0
2022-04-01,1272.15,8764.0,8764.0
2022-05-01,1341.984,9245.0,9245.0
2022-06-01,1733.284,11941.0,11941.0
2022-07-01,2056.946,14171.0,14171.0
2022-08-01,2084.576,14361.0,14361.0
2022-09-01,1843.172,12698.0,12698.0
2022-10-01,1472.207,10142.0,10142.0
2022-11-01,1621.799,11172.0,11172.0
2022-12-01,1355.611,9339.0,9339.0
2023-01-01,1377.054,9614.0,9614.0
2023-02-01,1180.949,8244.0,8244.0
2023-03-01,1489.797,10400.0,10400.0
2023-04-01,1405.184,9810.0,9810.0
2023-05-01,1112.121,7764.0,7764.0
2023-06-01,1667.117,11638.0,11638.0
2023-07-01,1684.157,11757.0,11757.0
2023-08-01,1520.735,10616.0,10616.0
2023-09-01,1439.454,10049.0,10049.0
2023-10-01,1241.418,8666.0,8666.0
2023-11-01,1473.97,10290.0,10290.0
2023-12-01,1425.044,9948.0,9948.0
2024-01-01,1057.0,7669.0,7669.0
2024-02-01,967.0,6962.0,6962.0
2024-03-01,1059.0,7531.0,7531.0
2024-04-01,1224.0,8301.0,8301.0
2024-05-01,1363.0,9067.0,9067.0
2024-06-01,1372.0,9041.0,9041.0
2024-07-01,1414.0,9299.0,9299.0
2024-08-01,1427.0,9351.0,9351.0
2024-09-01,1426.0,9287.0,9287.0
2024-10-01,1462.0,9540.0,9540.0
2024-11-01,1429.0,9311.0,9311.0
2024-12-01,1473.0,9659.0,9659.0
