measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,6213.0,112159.0,112159.0
2003-02-01,0.0,0.0,0.0,10204.0,184726.0,184726.0
2003-03-01,0.0,0.0,0.0,6684.0,158481.0,158481.0
2003-04-01,0.0,0.0,0.0,4604.0,84156.0,84156.0
2003-05-01,0.0,0.0,0.0,1317.0,26805.0,26805.0
2003-06-01,0.0,0.0,0.0,2018.0,42099.0,42099.0
2003-07-01,0.0,0.0,0.0,5586.0,119275.0,119275.0
2003-08-01,0.0,0.0,0.0,16197.0,333009.0,333009.0
2003-09-01,0.0,0.0,0.0,1169.0,25837.0,25837.0
2003-10-01,0.0,0.0,0.0,3095.0,74901.0,74901.0
2003-11-01,216.0,5050.0,5050.0,2057.0,48083.0,48083.0
2003-12-01,0.0,0.0,0.0,6506.0,133425.0,133425.0
2004-01-01,0.0,0.0,0.0,2240.0,51485.0,51485.0
2004-02-01,0.0,0.0,0.0,1861.0,40855.0,40855.0
2004-03-01,0.0,0.0,0.0,2121.0,47447.0,47447.0
2004-04-01,0.0,0.0,0.0,3087.0,69440.0,69440.0
2004-05-01,0.0,0.0,0.0,1310.0,25533.0,25533.0
2004-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0,1723.0,33914.0,33914.0
2004-08-01,0.0,0.0,0.0,329.0,6966.0,6966.0
2004-09-01,0.0,0.0,0.0,2413.0,42760.0,42760.0
2004-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0,2378.0,39040.0,39040.0
2005-01-01,0.0,0.0,0.0,,,
2005-02-01,0.0,0.0,0.0,,,
2005-03-01,0.0,0.0,0.0,,,
2005-04-01,0.0,0.0,0.0,,,
2005-05-01,0.0,0.0,0.0,,,
2005-06-01,0.0,0.0,0.0,,,
2005-07-01,0.0,0.0,0.0,,,
2005-08-01,0.0,0.0,0.0,,,
2005-09-01,0.0,0.0,0.0,,,
2005-10-01,0.0,0.0,0.0,,,
2005-11-01,0.0,0.0,0.0,,,
2005-12-01,0.0,0.0,0.0,,,
