measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2016-12-01,0.208,3.0,3.0
2017-01-01,0.293,3.0,3.0
2017-02-01,0.28,4.0,4.0
2017-03-01,0.315,4.0,4.0
2017-04-01,0.334,5.0,5.0
2017-05-01,0.353,5.0,5.0
2017-06-01,0.363,5.0,5.0
2017-07-01,0.394,5.0,5.0
2017-08-01,0.372,5.0,5.0
2017-09-01,0.346,5.0,5.0
2017-10-01,0.338,5.0,5.0
2017-11-01,0.277,4.0,4.0
2017-12-01,0.335,5.0,5.0
2018-01-01,0.0,3.0,3.0
2018-02-01,0.0,4.0,4.0
2018-03-01,0.0,4.0,4.0
2018-04-01,0.0,4.0,4.0
2018-05-01,0.0,5.0,5.0
2018-06-01,0.0,5.0,5.0
2018-07-01,0.0,5.0,5.0
2018-08-01,0.0,5.0,5.0
2018-09-01,0.0,5.0,5.0
2018-10-01,0.0,5.0,5.0
2018-11-01,0.0,4.0,4.0
2018-12-01,0.0,4.0,4.0
2019-01-01,374.932,4601.0,4601.0
2019-02-01,301.5,3698.0,3698.0
2019-03-01,342.029,4196.0,4196.0
2019-04-01,395.991,4858.0,4858.0
2019-05-01,429.233,5265.0,5265.0
2019-06-01,456.973,5605.0,5605.0
2019-07-01,481.666,5909.0,5909.0
2019-08-01,485.031,5950.0,5950.0
2019-09-01,424.816,5211.0,5211.0
2019-10-01,365.416,4482.0,4482.0
2019-11-01,330.361,4052.0,4052.0
2019-12-01,335.652,4117.0,4117.0
2020-01-01,0.0,4302.0,4302.0
2020-02-01,0.0,4279.0,4279.0
2020-03-01,0.0,4492.0,4492.0
2020-04-01,0.0,4130.0,4130.0
2020-05-01,0.0,4332.0,4332.0
2020-06-01,0.0,4783.0,4783.0
2020-07-01,0.0,5579.0,5579.0
2020-08-01,0.0,5058.0,5058.0
2020-09-01,0.0,4249.0,4249.0
2020-10-01,0.0,4584.0,4584.0
2020-11-01,0.0,4284.0,4284.0
2020-12-01,0.0,4496.0,4496.0
2021-01-01,0.0,3313.0,3313.0
2021-02-01,0.0,3034.0,3034.0
2021-03-01,0.0,3014.0,3014.0
2021-04-01,0.0,2994.0,2994.0
2021-05-01,0.0,3324.0,3324.0
2021-06-01,0.0,3891.0,3891.0
2021-07-01,0.0,4295.0,4295.0
2021-08-01,0.0,4095.0,4095.0
2021-09-01,0.0,2733.0,2733.0
2021-10-01,0.0,3602.0,3602.0
2021-11-01,0.0,3111.0,3111.0
2021-12-01,0.0,3063.0,3063.0
2022-01-01,0.0,4888.0,4888.0
2022-02-01,0.0,4079.0,4079.0
2022-03-01,0.0,3902.0,3902.0
2022-04-01,0.0,4383.0,4383.0
2022-05-01,0.0,5041.0,5041.0
2022-06-01,0.0,5453.0,5453.0
2022-07-01,0.0,6104.0,6104.0
2022-08-01,0.0,5544.0,5544.0
2022-09-01,0.0,4474.0,4474.0
2022-10-01,0.0,4199.0,4199.0
2022-11-01,0.0,4039.0,4039.0
2022-12-01,0.0,4527.0,4527.0
