measured_on,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Total Fuel Consumed,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2003-01-01,13712.0,138594.0,143412.0,,,,170032.0,1718556.0,1778295.0,56736.0,0.0,0.0
2003-02-01,6959.0,71094.0,73523.0,,,,163393.0,1669165.0,1726179.0,53136.0,0.0,0.0
2003-03-01,0.0,0.0,0.0,,,,166464.0,1796322.0,1796322.0,54144.0,0.0,0.0
2003-04-01,0.0,0.0,0.0,,,,178128.0,1919251.0,1919251.0,41497.0,0.0,0.0
2003-05-01,0.0,0.0,0.0,,,,169488.0,1839128.0,1839128.0,58032.0,0.0,0.0
2003-06-01,0.0,0.0,0.0,,,,163584.0,1790644.0,1790644.0,57600.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,,,,130752.0,1451409.0,1451409.0,44928.0,0.0,0.0
2003-08-01,0.0,0.0,0.0,,,,164011.0,1822066.0,1822066.0,58320.0,0.0,0.0
2003-09-01,0.0,0.0,0.0,,,,164011.0,1812113.0,1812113.0,58320.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,,,,180432.0,1833226.0,1833226.0,62064.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,,,,178128.0,1866817.0,1866817.0,60624.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,,,,186336.0,1887451.0,1887451.0,62208.0,0.0,0.0
2004-01-01,17184.62311,136784.32,183852.68,0.0,0.0,0.0,154621.77689,1230741.82,1654247.98,0.0,0.0,0.0
2004-02-01,1865.65336,19755.41,20069.02,616.2773000000001,0.0,0.0,168543.94664,1784712.01,1813044.11,55674.7627,0.0,0.0
2004-03-01,7898.13792,83572.65,85182.34,2601.34415,0.0,0.0,156225.86208,1653074.36,1684914.17,51454.81585,0.0,0.0
2004-04-01,0.0,0.0,0.0,0.0,0.0,0.0,166358.88,1782231.22,1814266.72,57548.16,0.0,0.0
2004-05-01,0.0,0.0,0.0,0.0,0.0,0.0,55173.6,585923.8,594882.68,18437.76,0.0,0.0
2004-06-01,0.0,0.0,0.0,0.0,0.0,0.0,140657.76,1512061.42,1558113.96,49307.04,0.0,0.0
2004-07-01,0.0,0.0,0.0,0.0,0.0,0.0,159654.24,1731087.96,1772516.7,57827.52,0.0,0.0
2004-08-01,0.0,0.0,0.0,0.0,0.0,0.0,155743.2,1684391.95,1726780.58,55872.0,0.0,0.0
2004-09-01,0.0,0.0,0.0,0.0,0.0,0.0,160492.32,1728864.34,1770339.28,56710.08,0.0,0.0
2004-10-01,0.0,0.0,0.0,0.0,0.0,0.0,153787.68,1602669.7,1602669.7,52240.32,0.0,0.0
2004-11-01,0.0,0.0,0.0,0.0,0.0,0.0,171108.0,1832262.66,1850175.61,59084.64,0.0,0.0
2004-12-01,0.0,0.0,0.0,0.0,0.0,0.0,179907.84,1914536.59,1942849.86,60621.12,0.0,0.0
2005-01-01,2853.51504,30196.1,30679.42,940.11154,0.0,0.0,177333.68496,1876557.82,1906593.86,58423.88846,0.0,0.0
2005-02-01,2685.40336,28499.98,28981.88,895.13445,0.0,0.0,157806.91664,1674792.74,1703111.18,52602.30555,0.0,0.0
2005-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0,0.0,0.0,0.0,15644.16,156765.19,174677.7,4050.72,0.0,0.0
2005-07-01,0.0,0.0,0.0,0.0,0.0,0.0,55264.78,599280.96,629498.92,20024.68,0.0,0.0
2005-08-01,0.0,0.0,0.0,0.0,0.0,0.0,23466.24,254604.46,274409.51,8520.48,0.0,0.0
2005-09-01,0.0,0.0,0.0,0.0,0.0,0.0,8520.48,92280.22,99000.51,3072.96,0.0,0.0
2005-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1815.84,20012.58,22976.21,698.4,0.0,0.0
2006-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0,0.0,0.0,0.0,2067.07,21116.67,22585.84,585.88,0.0,0.0
2006-06-01,0.0,0.0,0.0,0.0,0.0,0.0,32279.66,317745.99,400306.41,7639.72,0.0,0.0
2006-07-01,0.0,0.0,0.0,0.0,0.0,0.0,80597.3,883664.94,946202.29,30420.17,0.0,0.0
