measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2017-10-01,,,,6106.968,56263.0,56263.0
2017-11-01,,,,3598.778,33156.0,33156.0
2017-12-01,,,,3318.254,30571.0,30571.0
2018-01-01,,,,2838.045,25838.0,25838.0
2018-02-01,,,,3034.788,27629.0,27629.0
2018-03-01,,,,3918.253,35672.0,35672.0
2018-04-01,,,,4664.658,42467.0,42467.0
2018-05-01,,,,5884.051,53568.0,53568.0
2018-06-01,,,,5745.55,52307.0,52307.0
2018-07-01,,,,5075.506,46207.0,46207.0
2018-08-01,,,,5136.945,46767.0,46767.0
2018-09-01,,,,4943.628,45007.0,45007.0
2018-10-01,,,,3536.586,32197.0,32197.0
2018-11-01,,,,3064.592,27900.0,27900.0
2018-12-01,,,,2068.398,18831.0,18831.0
2019-01-01,,,,2747.965,24471.0,24471.0
2019-02-01,,,,2709.115,24125.0,24125.0
2019-03-01,,,,4321.668,38484.0,38484.0
2019-04-01,,,,5139.011,45763.0,45763.0
2019-05-01,,,,5386.147,47964.0,47964.0
2019-06-01,,,,6097.821,54301.0,54301.0
2019-07-01,,,,5377.695,47888.0,47888.0
2019-08-01,,,,5824.552,51868.0,51868.0
2019-09-01,,,,4692.552,41787.0,41787.0
2019-10-01,,,,4830.115,43012.0,43012.0
2019-11-01,,,,2724.769,24264.0,24264.0
2019-12-01,,,,2165.59,19285.0,19285.0
2020-01-01,,,,3202.907,28080.0,28080.0
2020-02-01,,,,3698.772,32427.0,32427.0
2020-03-01,,,,4173.349,36588.0,36588.0
2020-04-01,,,,5578.743,48909.0,48909.0
2020-05-01,,,,6042.843,52978.0,52978.0
2020-06-01,,,,5773.335,50615.0,50615.0
2020-07-01,,,,5785.167,50719.0,50719.0
2020-08-01,,,,5318.659,46629.0,46629.0
2020-09-01,,,,4805.54,42130.0,42130.0
2020-10-01,,,,4530.323,39717.0,39717.0
2020-11-01,,,,3235.389,28365.0,28365.0
2020-12-01,,,,2871.973,25179.0,25179.0
2021-01-01,,,,3023.025,26736.0,26736.0
2021-02-01,,,,3838.049,33944.0,33944.0
2021-03-01,,,,4759.125,42090.0,42090.0
2021-04-01,,,,5341.379,47239.0,47239.0
2021-05-01,,,,6341.951,56088.0,56088.0
2021-06-01,,,,5696.925,50384.0,50384.0
2021-07-01,,,,4619.915,40859.0,40859.0
2021-08-01,,,,5120.856,45289.0,45289.0
2021-09-01,,,,4558.892,40319.0,40319.0
2021-10-01,,,,4344.155,38420.0,38420.0
2021-11-01,,,,3207.486,28367.0,28367.0
2021-12-01,,,,2424.242,21440.0,21440.0
2022-01-01,,,,3297.358,11251.0,11251.0
2022-02-01,,,,3806.7,12988.0,12988.0
2022-03-01,,,,4780.971,16313.0,16313.0
2022-04-01,,,,5372.081,18330.0,18330.0
2022-05-01,,,,6222.742,21232.0,21232.0
2022-06-01,,,,5943.837,20280.0,20280.0
2022-07-01,,,,5326.938,18176.0,18176.0
2022-08-01,,,,5106.413,17423.0,17423.0
2022-09-01,,,,4703.335,16048.0,16048.0
2022-10-01,,,,4598.358,15690.0,15690.0
2022-11-01,,,,3392.16,11574.0,11574.0
2022-12-01,,,,2595.107,8855.0,8855.0
2023-01-01,,,,3315.0,11311.0,11311.0
2023-02-01,,,,3503.0,11952.0,11952.0
2023-03-01,,,,4896.0,16705.0,16705.0
2023-04-01,,,,6195.0,21137.0,21137.0
2023-05-01,,,,6204.0,21168.0,21168.0
2023-06-01,,,,6175.0,21069.0,21069.0
2023-07-01,,,,5456.0,18616.0,18616.0
2023-08-01,,,,4714.0,16084.0,16084.0
2023-09-01,,,,4219.0,14395.0,14395.0
2023-10-01,,,,4179.0,14259.0,14259.0
2023-11-01,,,,3426.0,11690.0,11690.0
2023-12-01,,,,3057.0,10430.0,10430.0
2024-01-01,0.0,0.0,0.0,2752.0,9390.0,9390.0
2024-02-01,0.0,0.0,0.0,3480.0,11874.0,11874.0
2024-03-01,0.0,0.0,0.0,4712.0,16077.0,16077.0
2024-04-01,0.0,0.0,0.0,5930.0,20233.0,20233.0
2024-05-01,0.0,0.0,0.0,6776.0,23120.0,23120.0
2024-06-01,0.0,0.0,0.0,5520.0,18834.0,18834.0
2024-07-01,0.0,0.0,0.0,5318.0,18145.0,18145.0
2024-08-01,0.0,0.0,0.0,4831.0,16483.0,16483.0
2024-09-01,0.0,0.0,0.0,5048.0,17224.0,17224.0
2024-10-01,0.0,0.0,0.0,4394.0,14992.0,14992.0
2024-11-01,0.0,0.0,0.0,3500.0,11942.0,11942.0
2024-12-01,0.0,0.0,0.0,3241.0,11058.0,11058.0
