measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2001-01-01,374.599,2655.0,2655.0
2001-02-01,341.57800000000003,2421.0,2421.0
2001-03-01,391.183,2772.0,2772.0
2001-04-01,346.24600000000004,2454.0,2454.0
2001-05-01,388.564,2754.0,2754.0
2001-06-01,399.296,2830.0,2830.0
2001-07-01,534.278,3786.0,3786.0
2001-08-01,600.423,4255.0,4255.0
2001-09-01,482.884,3422.0,3422.0
2001-10-01,545.445,3865.0,3865.0
2001-11-01,492.392,3489.0,3489.0
2001-12-01,498.113,3530.0,3530.0
2002-01-01,406.81,2750.0,2750.0
2002-02-01,323.59700000000004,2187.0,2187.0
2002-03-01,415.235,2807.0,2807.0
2002-04-01,391.593,2647.0,2647.0
2002-05-01,348.369,2355.0,2355.0
2002-06-01,421.196,2847.0,2847.0
2002-07-01,593.594,4012.0,4012.0
2002-08-01,592.76,4006.0,4006.0
2002-09-01,430.125,2907.0,2907.0
2002-10-01,359.19100000000003,2428.0,2428.0
2002-11-01,282.87,1912.0,1912.0
2002-12-01,335.659,2269.0,2269.0
