measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,771.0,9662.0,9662.0,0.0,0.0,0.0
2003-02-01,754.0,9570.0,9570.0,0.0,0.0,0.0
2003-03-01,265.0,3352.0,3352.0,176.0,2262.0,2262.0
2003-04-01,28.0,359.0,359.0,58.0,897.0,897.0
2003-05-01,0.0,0.0,0.0,140.0,2126.0,2126.0
2003-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,389.0,5331.0,5331.0
2003-08-01,0.0,0.0,0.0,705.0,9542.0,9542.0
2003-09-01,5.0,57.0,57.0,40.0,716.0,716.0
2003-10-01,14.0,177.0,177.0,73.0,1256.0,1256.0
2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,289.0,3699.0,3699.0,71.0,1445.0,1445.0
2004-01-01,277.567,3679.0,3679.0,53.25,718.0,718.0
2004-02-01,306.882,4067.0,4067.0,144.371,1946.0,1946.0
2004-03-01,58.366,774.0,774.0,118.507,1597.0,1597.0
2004-04-01,45.293,600.0,600.0,38.013000000000005,512.0,512.0
2004-05-01,46.085,611.0,611.0,278.053,3748.0,3748.0
2004-06-01,54.14,718.0,718.0,144.643,1950.0,1950.0
2004-07-01,0.0,0.0,0.0,168.881,2276.0,2276.0
2004-08-01,35.257000000000005,467.0,467.0,205.691,2773.0,2773.0
2004-09-01,0.0,0.0,0.0,131.582,1774.0,1774.0
2004-10-01,16.638,221.0,221.0,23.593,318.0,318.0
2004-11-01,0.0,0.0,0.0,48.518,654.0,654.0
2004-12-01,2.773,37.0,37.0,85.899,1158.0,1158.0
2005-01-01,109.35,1502.33,1502.33,58.987,811.58,811.58
2005-02-01,37.569,516.16,516.16,47.19,649.27,649.27
2005-03-01,41.641000000000005,572.09,572.09,65.485,900.98,900.98
2005-04-01,50.439,692.97,692.97,62.162000000000006,855.26,855.26
2005-05-01,46.845,643.59,643.59,59.442,817.84,817.84
2005-06-01,60.8,835.31,835.31,112.209,1543.84,1543.84
