measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,4246.0,43483.29,43483.29
2003-02-01,4721.0,48347.76,48347.76
2003-03-01,6770.0,69331.57,69331.57
2003-04-01,7715.0,79009.32,79009.32
2003-05-01,7744.0,79306.3,79306.3
2003-06-01,8243.0,84416.56,84416.56
2003-07-01,5527.0,56602.01,56602.01
2003-08-01,25920.0,265446.72,265446.72
2003-09-01,5395.0,55250.2,55250.2
2003-10-01,6153.0,63012.87,63012.87
2003-11-01,9285.0,95087.69,95087.69
2003-12-01,8948.0,91636.47,91636.47
2004-01-01,10597.921,106212.36,106212.36
2004-02-01,9949.386,99712.75,99712.75
2004-03-01,8882.911,89024.53,89024.53
2004-04-01,8013.249000000001,80308.78,80308.78
2004-05-01,6882.407,68975.48,68975.48
2004-06-01,5475.485000000001,54875.31,54875.31
2004-07-01,5753.9980000000005,57666.57,57666.57
2004-08-01,6967.309,69826.37,69826.37
2004-09-01,7848.299,78655.65,78655.65
2004-10-01,6445.592000000001,64597.72,64597.72
2004-11-01,5655.389,56678.31,56678.31
2004-12-01,7177.054,71928.44,71928.44
2005-01-01,10321.894,103208.62,103208.62
2005-02-01,8387.795,83869.56,83869.56
2005-03-01,9164.521,91636.05,91636.05
2005-04-01,11488.685,114875.37,114875.37
2005-05-01,8512.146,85112.95,85112.95
2005-06-01,7626.385,76256.22,76256.22
2005-07-01,6475.237,64745.9,64745.9
2005-08-01,5105.639,51051.29,51051.29
2005-09-01,4410.44,44099.99,44099.99
2005-10-01,8970.947,89700.5,89700.5
2005-11-01,9851.326000000001,98503.41,98503.41
2005-12-01,10418.983,104179.42,104179.42
2006-01-01,8723.809000000001,86531.0,86531.0
2006-02-01,7866.2970000000005,78026.0,78026.0
2006-03-01,6930.319,68742.0,68742.0
2006-04-01,7543.425,74823.0,74823.0
2006-05-01,8918.838,88466.0,88466.0
2006-06-01,8763.34,86924.0,86924.0
2006-07-01,9189.56,91151.0,91151.0
2006-08-01,9123.154,90493.0,90493.0
2006-09-01,5922.0070000000005,58740.0,58740.0
2006-10-01,5220.668000000001,51784.0,51784.0
2006-11-01,6115.127,60656.0,60656.0
2006-12-01,6475.456,64230.0,64230.0
2007-01-01,8623.308,85233.0,85233.0
2007-02-01,7681.262000000001,75922.0,75922.0
2007-03-01,7195.946,71125.0,71125.0
2007-04-01,8084.342000000001,79906.0,79906.0
2007-05-01,9509.036,93987.0,93987.0
2007-06-01,7308.883000000001,72241.0,72241.0
2007-07-01,5602.953,55380.0,55380.0
2007-08-01,5581.06,55163.0,55163.0
2007-09-01,5846.945000000001,57791.0,57791.0
