measured_on,Bituminous Coal Generation,Bituminous Coal Quantity Consumed For Electricity,Bituminous Coal Total Fuel Consumed,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Subbituminous Coal Generation,Subbituminous Coal Quantity Consumed For Electricity,Subbituminous Coal Total Fuel Consumed
2003-05-01,836568.0,9002126.0,9002126.0,930.0,10481.0,10481.0,,,
2003-06-01,865091.0,9376416.0,9376416.0,590.0,6589.0,6589.0,,,
2003-07-01,914425.0,9930024.0,9930024.0,828.0,9257.0,9257.0,,,
2003-08-01,888353.0,9617437.0,9617437.0,464.0,5220.0,5220.0,,,
2003-09-01,665791.0,7239984.0,7239984.0,806.0,9181.0,9181.0,,,
2003-10-01,578269.0,6133187.0,6133187.0,185.0,2071.0,2071.0,,,
2003-11-01,592866.0,6291418.0,6291418.0,474.0,5307.0,5307.0,,,
2003-12-01,625229.0,6865022.0,6865022.0,1459.0,16919.0,16919.0,,,
2004-01-01,645620.0,6881876.0,6881876.0,1107.0,12685.0,12685.0,,,
2004-02-01,514260.0,5702468.0,5702468.0,1557.0,18079.0,18079.0,,,
2004-03-01,868307.0,9155695.0,9155695.0,1405.0,15643.0,15643.0,,,
2004-04-01,826003.0,8626265.0,8626265.0,856.0,9611.0,9611.0,,,
2004-05-01,829556.0,8893310.0,8893310.0,922.0,10440.0,10440.0,,,
2004-06-01,760604.0,7921413.0,7921413.0,1347.0,15335.0,15335.0,,,
2004-07-01,899104.0,9512685.0,9512685.0,2374.0,26987.0,26987.0,,,
2004-08-01,726429.0,7457757.0,7457757.0,1315.0,15028.0,15028.0,,,
2004-09-01,642414.0,6827389.0,6827389.0,1511.0,17110.0,17110.0,,,
2004-10-01,790271.0,8087116.0,8087116.0,1077.0,12052.0,12052.0,,,
2004-11-01,799297.0,8338473.0,8338473.0,1190.0,13578.0,13578.0,,,
2004-12-01,841407.0,8534355.0,8534355.0,905.0,10127.0,10127.0,,,
2005-01-01,904597.0,9307222.4,9307222.4,3077.0,34620.2,34620.2,,,
2005-02-01,863364.0,9014325.6,9014325.6,1510.0,17269.2,17269.2,,,
2005-03-01,1024666.0,10568189.4,10568189.4,686.0,7798.05,7798.05,,,
2005-04-01,786652.0,8231598.96,8231598.96,941.0,10753.2,10753.2,,,
2005-05-01,847810.0,8904226.98,8904226.98,1243.0,13989.6,13989.6,,,
2005-06-01,815388.0,8419336.52,8419336.52,1669.0,19416.15,19416.15,,,
2005-07-01,861748.0,9389240.17,9389240.17,1561.0,18304.8,18304.8,,,
2005-08-01,898686.0,9759934.8,9759934.8,1259.0,14610.2,14610.2,,,
2005-09-01,881366.0,9468281.2,9468281.2,690.0,7864.8,7864.8,,,
2005-10-01,700375.0,7815113.0,7815113.0,1308.0,15617.3,15617.3,,,
2005-11-01,566304.0,6297518.35,6297518.35,1372.0,16153.0,16153.0,,,
2005-12-01,684632.0,7525217.47,7525217.47,766.0,8827.6,8827.6,,,
2006-01-01,683442.0,7621947.0,7621947.0,1757.0,20329.0,20329.0,,,
2006-02-01,858089.0,9436310.0,9436310.0,1534.0,17417.0,17417.0,,,
2006-03-01,862966.0,8929851.0,8929851.0,904.0,9756.0,9756.0,,,
2006-04-01,718449.0,8085198.0,8085198.0,926.0,10800.0,10800.0,,,
2006-05-01,827235.0,8988531.0,8988531.0,1187.0,13777.0,13777.0,,,
2006-06-01,800228.0,9047181.0,9047181.0,1651.0,19476.0,19476.0,,,
2006-07-01,813831.0,9149272.0,9149272.0,1457.0,17313.0,17313.0,,,
2006-08-01,945410.0,10939029.0,10939029.0,1005.0,11989.0,11989.0,,,
2006-09-01,834350.0,9339572.0,9339572.0,1346.0,16037.0,16037.0,,,
2006-10-01,615366.0,7196826.0,7196826.0,1433.0,17487.0,17487.0,,,
2006-11-01,695605.0,7568247.0,7568247.0,1289.0,14935.0,14935.0,,,
2006-12-01,974088.0,10834591.0,10834591.0,866.0,10359.0,10359.0,,,
2007-01-01,770657.105,8291892.0,8291892.0,1295.896,13943.0,13943.0,,,
2007-02-01,821185.501,8862367.0,8862367.0,2025.498,21860.0,21860.0,,,
2007-03-01,875614.881,9420662.0,9420662.0,1350.1180000000002,14526.0,14526.0,,,
2007-04-01,779569.672,8929310.0,8929310.0,1478.328,16933.0,16933.0,,,
2007-05-01,870421.759,9894113.0,9894113.0,1381.24,15701.0,15701.0,,,
2007-06-01,901044.313,10583333.0,10583333.0,1121.6870000000001,13175.0,13175.0,,,
2007-07-01,940341.03,10957321.0,10957321.0,779.97,9089.0,9089.0,,,
2007-08-01,984835.585,11743492.0,11743492.0,1022.415,12192.0,12192.0,,,
2007-09-01,849796.89,9940951.0,9940951.0,834.11,9757.0,9757.0,,,
2007-10-01,650888.555,7218384.0,7218384.0,1238.444,13734.0,13734.0,,,
2007-11-01,669452.631,7474589.0,7474589.0,343.37,3834.0,3834.0,,,
2007-12-01,876952.02,9833325.0,9833325.0,613.98,6885.0,6885.0,,,
2008-01-01,796790.759,9053610.0,9053610.0,1996.241,22682.0,22682.0,,,
2008-02-01,836180.398,9160058.0,9160058.0,786.6020000000001,8617.0,8617.0,,,
2008-03-01,893393.469,9864071.0,9864071.0,2395.531,26449.0,26449.0,,,
2008-04-01,714572.36,7423972.0,7423972.0,702.64,7300.0,7300.0,,,
2008-05-01,668674.397,7594513.0,7594513.0,1434.603,16294.0,16294.0,,,
2008-06-01,754926.727,8314659.0,8314659.0,1679.2730000000001,18495.0,18495.0,,,
2008-07-01,849789.809,9732780.0,9732780.0,679.191,7779.0,7779.0,,,
2008-08-01,800114.569,9081342.0,9081342.0,1183.431,13432.0,13432.0,,,
2008-09-01,811460.48,8995767.0,8995767.0,1553.52,17222.0,17222.0,,,
2008-10-01,773095.705,8751910.0,8751910.0,1358.295,15377.0,15377.0,,,
2008-11-01,751288.942,8032556.0,8032556.0,1082.058,11569.0,11569.0,,,
2008-12-01,557848.844,6236970.0,6236970.0,609.1560000000001,6811.0,6811.0,,,
2009-01-01,666848.166,7589101.0,7589101.0,2177.8340000000003,24785.0,24785.0,0.0,0.0,0.0
2009-02-01,471094.66,5209005.0,5209005.0,775.34,8573.0,8573.0,0.0,0.0,0.0
2009-03-01,275637.654,2895003.0,2895003.0,787.346,8269.0,8269.0,,,
2009-04-01,148093.176,1811580.0,1811580.0,658.8240000000001,8059.0,8059.0,,,
2009-05-01,285510.985,3149148.0,3149148.0,656.015,7236.0,7236.0,,,
2009-06-01,301729.2,3237446.0,3237446.0,1109.8,11908.0,11908.0,,,
2009-07-01,319008.768,3556006.0,3556006.0,224.232,2500.0,2500.0,,,
2009-08-01,309956.997,3462337.0,3462337.0,1295.0030000000002,14466.0,14466.0,,,
2009-09-01,400890.921,4421059.0,4421059.0,718.0790000000001,7919.0,7919.0,,,
2009-10-01,465550.771,4851589.0,4851589.0,1621.229,16895.0,16895.0,,,
2009-11-01,522585.818,5673855.0,5673855.0,286.182,3107.0,3107.0,,,
2009-12-01,510276.194,5670293.0,5670293.0,708.806,7876.0,7876.0,,,
2010-01-01,539474.552,5926431.0,5926431.0,2017.448,22163.0,22163.0,,,
2010-02-01,467544.869,4735575.0,4735575.0,1688.131,17098.0,17098.0,,,
2010-03-01,459562.003,5072590.0,5072590.0,963.9970000000001,10640.0,10640.0,,,
2010-04-01,436172.27,4855464.0,4855464.0,637.73,7099.0,7099.0,,,
2010-05-01,567893.299,6221025.0,6221025.0,397.701,4357.0,4357.0,,,
2010-06-01,509298.197,5403692.0,5403692.0,466.803,4953.0,4953.0,,,
2010-07-01,584758.242,6840028.0,6840028.0,1575.758,18432.0,18432.0,,,
2010-08-01,503291.189,5790901.0,5790901.0,1156.8110000000001,13310.0,13310.0,,,
2010-09-01,556456.497,6051149.0,6051149.0,182.50300000000001,1985.0,1985.0,,,
2010-10-01,491881.681,5485377.0,5485377.0,663.3190000000001,7397.0,7397.0,,,
2010-11-01,275326.845,2914775.0,2914775.0,764.1550000000001,8090.0,8090.0,,,
2010-12-01,299775.898,3491954.0,3491954.0,542.102,6315.0,6315.0,,,
2011-01-01,562023.54,5930019.0,5930019.0,710.456,7496.0,7496.0,,,
2011-02-01,396276.09,4252125.0,4252125.0,836.914,8980.0,8980.0,,,
2011-03-01,558767.46,5794963.0,5794963.0,197.536,2049.0,2049.0,,,
2011-04-01,123158.26,1545973.0,1545973.0,1246.739,15650.0,15650.0,,,
2011-05-01,377872.59,4259230.0,4259230.0,1071.409,12077.0,12077.0,,,
2011-06-01,471718.49,5247594.0,5247594.0,508.506,5657.0,5657.0,,,
2011-07-01,539448.0,5855841.0,5855841.0,0.0,0.0,0.0,,,
2011-08-01,465480.79,5209979.0,5209979.0,1471.208,16467.0,16467.0,,,
2011-09-01,217532.28,2532693.0,2532693.0,1248.724,14539.0,14539.0,,,
2011-10-01,339614.22,3752918.0,3752918.0,749.782,8285.0,8285.0,,,
2011-11-01,491892.67,5402835.0,5402835.0,74.327,816.0,816.0,,,
2011-12-01,399807.01,4302484.0,4302484.0,784.991,8448.0,8448.0,,,
2012-01-01,299641.0,3238469.0,3238469.0,0.0,0.0,0.0,,,
2012-02-01,308095.67,3171024.0,3171024.0,821.33,8453.0,8453.0,,,
2012-03-01,245673.14,2667235.0,2667235.0,109.861,1193.0,1193.0,,,
2012-04-01,236478.84,2607129.0,2607129.0,24.158,266.0,266.0,,,
2012-05-01,213077.21,2488390.0,2488390.0,377.791,4412.0,4412.0,,,
2012-06-01,435344.88,4873445.0,4873445.0,1250.123,13994.0,13994.0,,,
2012-07-01,499231.58,5615185.0,5615185.0,171.42,1928.0,1928.0,,,
2012-08-01,505720.98,5733809.0,5733809.0,1.021,12.0,12.0,,,
2012-09-01,471397.76,5310675.0,5310675.0,27.239,307.0,307.0,,,
2012-10-01,300816.33,3451298.0,3451298.0,776.669,8911.0,8911.0,,,
2012-11-01,477520.1,5139619.0,5139619.0,674.904,7264.0,7264.0,,,
2012-12-01,440741.3,4494822.0,4494822.0,1409.699,14377.0,14377.0,,,
2013-01-01,309097.0,3508097.0,3508097.0,0.0,0.0,0.0,,,
2013-02-01,358890.43,3870909.0,3870909.0,292.566,3156.0,3156.0,,,
2013-03-01,265377.73,2863042.0,2863042.0,33.274,359.0,359.0,,,
2013-04-01,314729.96,3567890.0,3567890.0,382.038,4331.0,4331.0,,,
2013-05-01,268616.14,3127535.0,3127535.0,391.863,4563.0,4563.0,,,
2013-06-01,359766.54,4092147.0,4092147.0,307.457,3497.0,3497.0,,,
2013-07-01,276213.37,3255661.0,3255661.0,524.633,6184.0,6184.0,,,
2013-08-01,336178.53,3860581.0,3860581.0,417.471,4794.0,4794.0,,,
2013-09-01,323005.92,3770322.0,3770322.0,197.08,2300.0,2300.0,,,
2013-10-01,216129.9,2482016.0,2482016.0,623.101,7156.0,7156.0,,,
2013-11-01,459808.53,4895566.0,4895566.0,246.466,2624.0,2624.0,,,
2013-12-01,295549.59,3171081.0,3171081.0,25.407,273.0,273.0,,,
2014-01-01,319386.72,3349809.0,3349809.0,898.281,9421.0,9421.0,,,
2014-02-01,425807.94,4599609.0,4599609.0,161.06,1740.0,1740.0,,,
2014-03-01,383987.36,3913077.0,3913077.0,296.639,3023.0,3023.0,,,
2014-04-01,308626.21,3439698.0,3439698.0,523.795,5838.0,5838.0,,,
2014-05-01,373031.85,4036502.0,4036502.0,182.147,1971.0,1971.0,,,
2014-06-01,362343.74,4121221.0,4121221.0,109.26,1243.0,1243.0,,,
2014-07-01,386189.74,4392561.0,4392561.0,358.261,4075.0,4075.0,0.0,0.0,0.0
2014-08-01,317930.98,3754437.0,3754437.0,440.023,5196.0,5196.0,0.0,0.0,0.0
2014-09-01,286085.73,3149402.0,3149402.0,215.268,2370.0,2370.0,,,
2014-10-01,179127.48,2099828.0,2099828.0,30.517,358.0,358.0,,,
2014-11-01,163160.79,1821042.0,1821042.0,402.208,4489.0,4489.0,,,
2014-12-01,196525.4,2259457.0,2259457.0,26.599,306.0,306.0,,,
2015-01-01,158989.0,1762005.0,1762005.0,0.0,0.0,0.0,,,
2015-02-01,220597.14,2443281.0,2443281.0,468.862,5193.0,5193.0,,,
2015-03-01,32559.191,469026.0,469026.0,6.809,98.0,98.0,,,
2015-04-01,38013.198,450127.0,450127.0,225.802,2674.0,2674.0,,,
2015-05-01,286850.06,3086623.0,3086623.0,12.936,139.0,139.0,,,
2015-06-01,242337.12,2719017.0,2719017.0,87.879,986.0,986.0,,,
2015-07-01,257375.49,2945161.0,2945161.0,0.507,6.0,6.0,,,
2015-08-01,237300.0,2768261.0,2768261.0,0.0,0.0,0.0,,,
2015-09-01,152623.0,1825031.0,1825031.0,0.0,0.0,0.0,,,
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
