measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2016-12-01,969.0,8946.0,8946.0
2017-01-01,1612.708,14858.0,14858.0
2017-02-01,1801.335,16596.0,16596.0
2017-03-01,3359.02,30947.0,30947.0
2017-04-01,3538.988,32605.0,32605.0
2017-05-01,4449.677,40995.0,40995.0
2017-06-01,4822.15,44426.0,44426.0
2017-07-01,4395.444,40495.0,40495.0
2017-08-01,4062.073,37424.0,37424.0
2017-09-01,3793.109,34946.0,34946.0
2017-10-01,3494.336,32193.0,32193.0
2017-11-01,2147.283,19783.0,19783.0
2017-12-01,2047.877,18867.0,18867.0
2018-01-01,1789.575,16292.0,16292.0
2018-02-01,2519.089,22934.0,22934.0
2018-03-01,2880.42,26223.0,26223.0
2018-04-01,3600.885,32782.0,32782.0
2018-05-01,4340.436,39515.0,39515.0
2018-06-01,4676.535,42575.0,42575.0
2018-07-01,4042.256,36801.0,36801.0
2018-08-01,4070.393,37057.0,37057.0
2018-09-01,3853.199,35080.0,35080.0
2018-10-01,3035.816,27638.0,27638.0
2018-11-01,2088.164,19011.0,19011.0
2018-12-01,1661.232,15124.0,15124.0
2019-01-01,1789.328,15934.0,15934.0
2019-02-01,2087.835,18592.0,18592.0
2019-03-01,3171.448,28242.0,28242.0
2019-04-01,3688.611,32847.0,32847.0
2019-05-01,3840.44,34199.0,34199.0
2019-06-01,4642.863,41345.0,41345.0
2019-07-01,4581.924,40802.0,40802.0
2019-08-01,4487.444,39961.0,39961.0
2019-09-01,3669.786,32679.0,32679.0
2019-10-01,3371.926,30027.0,30027.0
2019-11-01,2156.462,19203.0,19203.0
2019-12-01,1389.933,12377.0,12377.0
2020-01-01,1736.436,15223.0,15223.0
2020-02-01,2353.825,20636.0,20636.0
2020-03-01,2303.361,20194.0,20194.0
2020-04-01,2902.883,25450.0,25450.0
2020-05-01,3799.146,33307.0,33307.0
2020-06-01,3783.192,33167.0,33167.0
2020-07-01,4273.178,37463.0,37463.0
2020-08-01,3540.21,31037.0,31037.0
2020-09-01,2779.763,24370.0,24370.0
2020-10-01,2569.411,22526.0,22526.0
2020-11-01,2031.308,17808.0,17808.0
2020-12-01,1608.287,14100.0,14100.0
2021-01-01,1732.511,15322.0,15322.0
2021-02-01,2269.542,20072.0,20072.0
2021-03-01,2930.373,25916.0,25916.0
2021-04-01,3668.06,32440.0,32440.0
2021-05-01,3998.118,35359.0,35359.0
2021-06-01,3883.741,34348.0,34348.0
2021-07-01,3719.884,32899.0,32899.0
2021-08-01,3658.885,32359.0,32359.0
2021-09-01,3154.905,27902.0,27902.0
2021-10-01,2625.906,23224.0,23224.0
2021-11-01,2089.411,18479.0,18479.0
2021-12-01,1427.664,12626.0,12626.0
2022-01-01,1477.997,5043.0,5043.0
2022-02-01,1762.95,6015.0,6015.0
2022-03-01,2337.298,7975.0,7975.0
2022-04-01,2636.551,8996.0,8996.0
2022-05-01,3090.116,10543.0,10543.0
2022-06-01,3217.583,10978.0,10978.0
2022-07-01,3103.315,10589.0,10589.0
2022-08-01,2881.403,9831.0,9831.0
2022-09-01,2431.664,8297.0,8297.0
2022-10-01,2240.269,7644.0,7644.0
2022-11-01,1660.781,5667.0,5667.0
2022-12-01,1161.073,3962.0,3962.0
2023-01-01,1075.0,3668.0,3668.0
2023-02-01,1363.0,4651.0,4651.0
2023-03-01,1385.0,4726.0,4726.0
2023-04-01,1351.0,4610.0,4610.0
2023-05-01,2314.0,7895.0,7895.0
2023-06-01,3533.0,12055.0,12055.0
2023-07-01,3629.0,12382.0,12382.0
2023-08-01,3624.0,12365.0,12365.0
2023-09-01,3618.0,12345.0,12345.0
2023-10-01,3397.0,11591.0,11591.0
2023-11-01,2091.0,7134.0,7134.0
2023-12-01,1492.0,5091.0,5091.0
2024-01-01,1765.0,6022.0,6022.0
2024-02-01,2334.0,7964.0,7964.0
2024-03-01,3384.0,11546.0,11546.0
2024-04-01,3700.0,12624.0,12624.0
2024-05-01,4090.0,13955.0,13955.0
2024-06-01,3779.0,12894.0,12894.0
2024-07-01,3792.0,12938.0,12938.0
2024-08-01,3897.0,13297.0,13297.0
2024-09-01,3597.0,12273.0,12273.0
2024-10-01,3237.0,11045.0,11045.0
2024-11-01,2062.0,7036.0,7036.0
2024-12-01,1612.0,5500.0,5500.0
